,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
376,23,2,7,2,2,2,N,5,0,1,7460,10,6,0,4,2,48300.0,3,356,28-01100,155.0,2,1,153.0,40,2,7,2,2,2,N,1,7770,1,2,26500.0,6,200,232,197,43.75
377,34,2,10,2,2,2,N,9,0,1,8680,14,4,0,N,2,N,4,501,17-03531,257.0,2,2,256.0,60,2,10,2,2,2,N,1,8590,0,2,18000.0,3,165,136,136,50.0
378,13,2,10,2,2,2,N,10,0,1,7290,8,6,0,3,1,33500.0,8,366,51-51255,53.0,1,2,51.0,46,2,10,2,2,2,N,1,6690,0,N,143070.0,9,501,112,112,50.0
379,28,2,11,2,2,2,N,4,0,1,7870,11,6,0,3,2,107000.0,1,453,17-03529,155.0,2,1,153.0,17,2,11,2,2,2,N,1,7860,0,3,4400.0,1,28,177,111,62.5
380,70,2,7,2,1,2,N,5,0,1,N,N,4,0,N,2,222500.0,2,501,19-01700,155.0,2,2,51.0,59,2,7,1,1,1,N,1,N,0,N,15000.0,3,114,40,40,50.0
381,45,2,7,2,2,2,N,9,0,1,6370,7,4,0,N,2,60000.0,8,501,28-01100,53.0,2,1,51.0,46,2,7,2,2,2,N,1,6290,0,N,36000.0,7,271,127,128,56.25
382,67,2,13,2,2,2,N,9,0,1,6680,8,1,1,2,1,40000.0,9,501,06-07502,155.0,6,1,153.0,32,2,12,2,2,2,N,1,6490,1,3,200500.0,9,501,138,137,56.25
383,46,1,7,2,2,2,N,9,0,1,8590,14,1,0,2,1,20000.0,7,108,13-04600,155.0,1,1,153.0,35,2,7,2,2,2,N,1,8590,0,2,170000.0,9,501,153,154,56.25
384,68,2,7,2,2,2,N,9,0,1,770,3,4,0,N,1,24000.0,9,427,06-08507,53.0,1,1,51.0,58,2,7,2,2,2,N,1,770,0,N,135000.0,9,501,51,50,68.75
385,65,2,7,2,2,2,N,7,0,1,8170,12,3,0,N,2,50000.0,5,232,01-01301,53.0,2,2,51.0,69,2,7,2,2,1,N,1,8270,0,N,70400.0,8,501,227,227,50.0
386,19,2,7,2,2,2,N,7,0,1,N,N,6,0,3,1,135770.0,0,477,28-01100,53.0,6,2,51.0,18,2,7,2,2,2,N,1,N,3,7,0.0,0,105,105,83,56.25
387,36,2,7,2,2,2,N,7,0,1,7580,10,5,1,4,1,0.0,6,365,28-01100,53.0,2,1,51.0,57,2,7,2,2,2,N,1,7680,0,N,21000.0,5,160,40,41,43.75
388,72,2,7,2,2,2,N,9,0,1,9590,16,4,0,N,1,5400.0,5,439,13-04600,155.0,2,2,153.0,36,2,7,2,2,2,N,1,9470,0,6,33000.0,5,378,157,70,56.25
389,63,2,7,2,2,2,N,7,0,1,9380,16,4,0,N,1,107700.0,6,166,38-00100,155.0,1,2,153.0,50,2,0,2,2,2,N,1,9390,0,2,44000.0,6,501,73,74,50.0
390,27,2,7,2,2,2,N,9,0,1,7270,10,6,0,N,1,N,8,345,13-04600,155.0,2,1,51.0,27,2,7,2,2,2,N,1,7390,0,N,42000.0,6,317,82,82,62.5
391,60,2,10,2,2,2,N,4,0,1,N,N,3,0,N,1,162000.0,3,501,32-00405,53.0,1,1,51.0,62,2,9,2,2,2,N,1,N,0,3,0.0,0,58,85,61,50.0
392,60,2,7,2,2,2,N,9,0,1,6670,15,1,0,3,1,147900.0,8,501,26-02702,53.0,1,1,51.0,40,2,8,2,2,2,N,1,9090,2,4,96500.0,9,501,166,166,43.75
393,24,2,7,2,2,2,N,8,0,1,8990,15,6,0,N,2,0.0,4,0,13-04600,53.0,2,2,51.0,26,2,7,2,2,2,N,1,8980,2,3,10100.0,2,49,159,159,43.75
394,2,2,7,2,N,N,N,N,1,1,N,N,N,1,4,2,0.0,N,501,38-00100,155.0,8,2,153.0,2,2,0,2,N,N,N,1,N,3,6,N,N,222,18,40,56.25
395,16,2,7,2,2,2,N,4,1,1,N,N,6,2,3,1,0.0,5,501,19-01700,155.0,1,1,153.0,15,2,7,2,2,2,N,1,N,2,4,0.0,0,194,49,109,62.5
396,0,2,10,2,N,N,N,N,4,1,N,N,N,1,3,2,N,N,35,51-51255,53.0,1,2,153.0,1,2,10,2,N,N,N,1,N,2,3,N,N,129,443,285,68.75
397,53,2,7,2,2,2,N,9,0,1,8680,14,4,0,N,1,N,9,404,38-00100,53.0,1,2,51.0,66,2,0,2,2,2,N,1,8680,0,N,22000.0,3,181,27,26,56.25
398,55,2,10,2,2,2,N,9,0,1,7690,10,4,0,N,1,N,9,501,51-51255,53.0,2,2,51.0,61,2,10,2,2,2,N,1,7780,0,4,32000.0,5,455,40,49,50.0
399,39,2,7,2,2,2,N,8,0,1,8191,12,6,0,7,1,0.0,7,242,06-08507,155.0,6,2,153.0,31,2,7,2,2,2,N,1,8191,0,2,46000.0,6,347,133,116,56.25
400,64,2,7,2,2,2,N,8,0,1,8090,12,1,0,2,2,40000.0,4,265,38-00100,155.0,1,2,153.0,33,2,0,2,2,2,N,1,7980,2,4,65000.0,8,501,230,230,37.5
401,19,2,7,2,2,2,N,7,0,3,8470,13,6,N,N,0,N,2,92,08-00803,155.0,1,1,51.0,22,2,7,2,2,2,N,3,8470,N,N,2000.0,1,N,84,0,62.5
402,19,2,11,2,2,2,N,5,0,1,8170,12,4,0,4,2,-1220.0,4,106,17-03529,53.0,2,2,51.0,72,2,11,2,2,2,N,1,8170,0,N,27800.0,4,227,81,81,62.5
403,26,2,10,2,2,2,N,12,0,1,7680,10,6,0,N,2,51000.0,8,41,51-01301,53.0,1,2,51.0,30,2,10,2,2,2,N,1,7460,0,N,50000.0,6,381,52,51,62.5
404,85,2,10,2,2,2,N,5,0,1,8080,12,3,0,5,1,9500.0,4,501,17-03531,155.0,2,2,51.0,67,2,10,2,1,2,N,1,8090,0,2,34200.0,5,501,39,39,50.0
405,59,2,7,2,2,2,N,7,0,1,6670,8,1,0,2,1,0.0,9,501,38-00100,155.0,1,2,51.0,37,2,0,2,1,2,N,1,6480,6,8,35800.0,5,291,30,30,31.25
406,73,2,7,2,2,2,N,12,0,1,7860,11,1,0,2,1,0.0,9,317,13-04600,155.0,1,2,153.0,51,2,7,2,2,2,N,1,7870,0,2,62000.0,7,501,48,48,56.25
407,50,2,7,2,2,2,N,6,0,1,8680,14,6,0,2,1,13000.0,5,46,13-04600,53.0,2,1,51.0,37,2,7,2,2,2,N,1,8590,1,3,22000.0,4,247,109,108,43.75
408,20,2,7,2,2,2,N,7,0,1,9370,16,6,0,N,2,500.0,6,398,30-00600,257.0,1,2,256.0,22,2,0,2,2,2,N,1,9470,0,N,30000.0,5,226,97,96,50.0
409,47,2,7,2,2,2,N,5,0,1,770,3,4,0,N,2,0.0,6,501,38-00100,53.0,1,1,51.0,36,2,0,2,2,2,N,1,770,0,N,36000.0,5,273,1002,1002,56.25
410,25,2,7,2,2,2,N,8,0,1,N,N,6,2,4,2,150000.0,0,501,38-00100,564.0,5,2,665.0,40,2,0,2,2,2,N,1,N,0,2,0.0,0,88,59,59,50.0
411,23,2,7,2,2,2,N,7,0,1,7680,18,6,0,N,1,100120.0,7,501,38-00100,257.0,1,1,256.0,19,2,0,2,2,2,N,1,9920,0,3,0.0,0,451,12,20,43.75
412,68,2,7,2,2,2,N,12,0,1,7860,11,1,2,3,1,35000.0,8,501,08-00803,53.0,6,2,51.0,53,2,7,2,2,2,N,1,7870,1,3,30000.0,4,501,156,133,56.25
413,76,2,7,2,2,2,N,5,0,1,7680,10,6,0,N,2,5000.0,1,249,24-01004,53.0,1,2,51.0,37,2,8,2,2,1,N,1,7280,0,N,40000.0,5,304,91,91,43.75
414,23,2,7,2,2,2,N,9,0,1,770,3,6,0,N,2,5700.0,8,7,19-01700,53.0,1,1,51.0,22,2,7,2,2,2,N,1,770,0,N,16700.0,3,127,255,258,62.5
415,26,2,7,2,2,2,N,7,0,1,8191,12,6,0,2,2,145000.0,6,389,13-04600,155.0,2,1,153.0,30,2,7,2,2,2,N,1,8270,0,4,17500.0,4,408,97,74,50.0
416,30,2,7,2,2,2,N,7,0,1,8470,13,6,1,2,2,8900.0,7,501,28-01100,155.0,2,2,358.0,30,2,7,2,2,2,N,1,8470,1,2,21000.0,5,120,275,275,68.75
417,44,2,7,2,2,2,N,5,1,1,770,3,6,2,4,1,N,5,166,19-01700,53.0,1,1,51.0,24,2,7,2,2,2,N,1,770,0,N,42600.0,6,326,125,125,50.0
418,34,2,7,2,2,2,N,6,0,1,9590,16,1,0,6,1,34440.0,5,266,40-00200,155.0,3,2,51.0,48,2,0,2,2,2,N,1,9370,1,3,40000.0,7,226,62,62,37.5
419,29,2,7,2,2,2,N,8,0,1,2770,4,6,0,2,1,16200.0,4,501,38-00100,53.0,1,2,51.0,41,2,0,2,2,2,N,1,3080,0,N,103000.0,9,501,124,143,50.0
420,13,2,13,2,2,2,N,3,4,1,N,N,N,4,6,2,N,N,98,06-07502,155.0,8,1,153.0,10,2,12,2,2,2,N,1,N,0,4,N,N,435,193,107,56.25
421,19,2,7,2,2,2,N,7,0,3,7270,10,6,N,N,0,50000.0,2,N,19-01700,53.0,1,1,51.0,56,2,7,2,2,2,N,3,7690,N,N,0.0,0,0,88,0,56.25
422,63,2,13,2,2,2,N,5,0,1,8660,14,1,0,3,2,516400.0,1,6,06-07502,155.0,6,2,153.0,41,2,12,2,2,2,N,1,8660,2,4,50000.0,6,351,69,68,43.75
423,62,2,7,2,2,2,N,4,0,1,N,N,3,0,N,2,1100.0,3,151,08-00803,53.0,1,2,51.0,93,2,7,1,1,2,N,1,N,0,N,0.0,0,0,96,95,50.0
424,21,2,11,2,N,2,N,7,4,1,7870,11,6,N,N,0,14000.0,6,N,17-03529,53.0,1,2,51.0,20,2,11,2,2,2,N,3,7870,N,N,12100.0,2,N,155,0,56.25
425,70,2,7,2,2,2,N,7,0,1,5391,6,3,0,N,2,75000.0,2,38,26-02702,53.0,1,2,51.0,74,1,8,2,2,2,N,1,5170,0,N,35300.0,6,288,119,119,43.75
426,57,2,10,2,2,2,N,10,0,1,7380,10,1,0,3,1,7500.0,9,501,17-03531,53.0,2,1,51.0,74,2,10,2,2,2,N,1,7680,0,2,20000.0,3,501,66,66,56.25
427,23,2,7,2,2,2,N,7,0,1,N,N,6,0,3,2,7000.0,3,501,01-01301,257.0,2,1,51.0,63,2,7,2,2,2,N,1,N,0,2,15000.0,3,146,104,105,62.5
428,69,1,7,2,1,1,N,10,0,1,N,N,1,0,2,1,146000.0,2,501,01-01301,155.0,2,1,153.0,61,2,7,2,2,2,N,1,N,0,2,131200.0,9,501,48,48,50.0
429,30,2,13,2,2,2,N,7,4,1,7460,10,6,0,3,2,171000.0,1,76,36-03710,53.0,2,2,51.0,28,2,13,2,2,2,N,1,7390,0,3,6000.0,2,232,212,153,56.25
430,72,2,13,2,2,2,N,9,0,1,3570,4,1,0,2,1,0.0,9,501,06-07502,53.0,1,1,51.0,65,2,12,2,2,2,N,1,1270,0,2,572000.0,9,501,58,71,62.5
431,32,2,7,2,2,2,N,7,0,1,6670,4,1,0,3,1,253900.0,5,501,24-01004,53.0,1,1,51.0,63,2,8,2,2,2,N,1,3580,2,4,62000.0,6,501,16,15,43.75
432,64,2,7,2,2,2,N,4,0,1,170,0,1,0,3,1,7800.0,6,473,30-00600,53.0,1,1,51.0,47,2,0,2,2,2,N,1,180,2,6,41000.0,6,151,25,25,43.75
433,46,2,7,2,1,1,N,5,0,1,N,N,6,0,N,2,0.0,0,76,38-00100,53.0,3,2,51.0,48,2,0,2,2,2,N,1,N,0,2,0.0,0,54,26,26,50.0
434,54,2,13,2,2,2,N,5,0,1,N,N,1,4,8,2,21370.0,0,176,06-07502,53.0,1,1,51.0,60,2,12,2,2,2,N,1,N,0,2,30500.0,5,362,99,78,43.75
435,67,2,7,2,1,2,N,9,0,1,N,N,3,0,N,1,516000.0,9,501,13-04600,155.0,2,2,153.0,92,2,7,2,1,2,N,1,N,0,2,51300.0,7,398,48,48,56.25
436,29,2,7,2,2,2,N,8,0,1,6180,7,6,0,2,1,765300.0,4,72,19-01700,155.0,1,1,153.0,25,2,7,2,2,2,N,1,6290,0,N,30000.0,5,228,132,113,50.0
437,56,2,7,2,2,2,N,11,0,1,N,N,1,0,2,1,0.0,4,355,06-08507,53.0,6,1,51.0,76,2,7,2,2,2,N,1,N,0,2,99100.0,8,501,78,78,62.5
438,50,2,10,2,2,1,N,10,0,1,6890,9,6,0,N,2,3500.0,3,412,51-01301,155.0,1,2,153.0,37,2,10,2,2,2,N,1,6970,0,N,125000.0,9,501,65,65,50.0
439,55,2,11,2,2,2,N,7,0,2,5480,6,6,N,N,0,12600.0,4,N,17-03529,53.0,6,1,51.0,21,2,11,2,2,2,N,3,5275,N,N,-2000.0,0,N,17,0,56.25
440,53,2,7,2,2,2,N,9,0,1,N,N,1,1,3,1,N,8,83,29-01901,155.0,2,2,153.0,68,2,8,2,1,1,N,1,N,0,2,10800.0,2,118,64,64,31.25
441,47,2,7,2,2,2,N,7,0,1,4795,6,6,0,N,2,125050.0,2,501,40-00200,53.0,1,2,51.0,24,2,0,2,1,2,N,1,4795,0,N,6500.0,2,48,245,146,56.25
442,64,2,7,2,2,2,N,8,0,1,8170,12,1,0,2,1,0.0,8,37,40-00200,53.0,3,1,51.0,50,2,0,2,2,2,N,1,8180,0,3,50000.0,7,501,69,28,43.75
443,51,2,10,2,2,2,N,8,0,1,8470,13,1,0,4,2,94000.0,3,18,17-03531,155.0,2,2,153.0,34,2,10,2,2,2,N,1,8470,3,5,9810.0,2,114,76,76,50.0
444,69,2,13,2,2,2,N,8,0,1,8080,12,6,0,N,2,150000.0,1,218,06-07502,53.0,1,2,51.0,30,2,12,2,2,2,N,1,8191,0,N,29000.0,5,221,65,57,50.0
445,33,2,7,2,2,2,N,10,0,1,7890,11,2,0,3,1,0.0,9,165,06-08507,53.0,6,2,51.0,48,2,7,2,2,2,N,1,7870,0,2,133000.0,9,501,43,43,56.25
446,53,2,13,2,1,2,N,6,2,1,N,N,1,0,2,2,10600.0,7,501,36-03710,53.0,1,1,51.0,73,2,13,2,2,2,N,1,N,0,2,21000.0,4,137,236,237,56.25
447,47,2,13,2,2,2,N,7,1,1,2870,6,1,0,2,2,N,4,258,06-07502,257.0,8,2,256.0,29,2,12,2,2,2,N,1,5170,0,4,25000.0,4,134,24,24,50.0
448,4,2,7,2,N,N,N,2,0,1,N,N,N,2,4,2,19900.0,N,366,19-01700,155.0,2,1,153.0,6,2,7,2,2,2,N,1,N,2,3,N,N,64,336,759,50.0
449,18,2,10,2,2,2,N,5,0,1,4971,6,6,0,3,2,5000.0,1,304,17-03531,155.0,2,2,153.0,46,2,10,2,2,2,N,1,5391,1,2,1300.0,1,7,97,96,50.0
450,37,2,10,2,2,2,N,7,0,1,N,N,4,0,N,2,94400.0,3,501,32-00405,155.0,1,2,153.0,66,2,9,2,2,2,N,1,N,0,N,11000.0,2,90,47,47,56.25
451,49,2,7,2,2,2,N,6,0,1,8290,4,1,0,3,1,N,7,343,38-00100,53.0,1,1,51.0,65,2,0,2,2,2,N,1,2290,0,2,75000.0,8,501,23,22,43.75
452,62,2,11,2,2,2,N,7,0,1,8270,12,2,0,N,2,23000.0,7,233,17-03529,53.0,2,2,51.0,32,2,11,2,2,2,N,1,8191,0,3,54000.0,7,501,290,290,56.25
453,29,2,13,2,2,2,N,9,0,1,3990,4,6,0,N,1,16000.0,8,501,06-07502,53.0,1,2,51.0,45,2,12,2,2,2,N,1,2870,0,N,210000.0,9,501,101,101,56.25
454,28,2,13,2,2,2,N,9,0,1,8090,12,1,0,2,2,15000.0,6,239,06-07502,53.0,6,2,51.0,67,2,12,2,2,2,N,1,7970,0,2,17600.0,3,501,75,70,50.0
455,23,2,7,2,2,2,N,9,0,1,N,N,1,1,4,1,122000.0,4,61,28-01100,53.0,2,1,51.0,72,2,7,2,2,2,N,1,N,0,3,31600.0,6,501,98,99,50.0
456,75,2,7,2,2,2,N,5,0,1,N,N,1,0,2,1,200000.0,0,265,26-02702,155.0,6,2,153.0,89,2,8,2,2,2,N,1,N,0,2,5100.0,1,501,228,87,56.25
457,48,2,7,2,2,2,N,5,0,1,7390,10,6,0,3,1,62000.0,0,373,40-00200,53.0,1,2,51.0,20,2,0,2,2,2,N,1,7580,1,5,13700.0,3,283,59,50,37.5
458,20,2,7,2,2,2,N,7,0,1,3370,5,6,0,N,1,33000.0,3,501,08-00803,53.0,1,1,51.0,26,2,7,2,2,2,N,1,4380,0,2,0.0,0,501,74,74,56.25
459,75,2,7,2,2,2,N,7,0,1,8690,6,1,0,2,2,0.0,4,295,28-01100,53.0,2,1,51.0,29,2,7,2,2,2,N,1,4971,1,3,20800.0,5,208,132,172,43.75
460,24,2,7,2,2,2,N,9,0,1,7870,11,6,0,N,2,75000.0,5,501,08-00803,53.0,6,2,51.0,22,2,7,2,2,2,N,1,7870,0,N,15100.0,3,115,37,43,62.5
461,48,2,7,2,2,2,N,11,0,1,6190,7,1,1,3,1,209400.0,9,379,24-01004,53.0,1,1,51.0,53,2,8,2,2,2,N,1,6370,0,2,199500.0,9,501,56,56,43.75
462,43,2,7,2,2,2,N,9,0,1,9380,16,6,0,2,1,N,6,501,28-01100,53.0,2,2,51.0,34,2,7,2,2,2,N,1,9480,0,N,26000.0,5,195,73,74,50.0
463,1,2,10,2,N,N,N,N,1,1,N,N,N,2,10,2,213000.0,N,27,32-00405,53.0,9,1,51.0,0,2,9,2,N,N,N,1,N,0,5,N,N,99,183,185,50.0
464,41,2,7,2,2,2,N,6,0,1,8270,12,1,0,4,1,24000.0,3,233,19-01700,53.0,1,2,51.0,61,2,7,2,2,2,N,1,8191,0,3,36000.0,5,324,86,85,50.0
465,82,2,7,2,2,2,N,9,0,1,4971,6,3,0,N,1,38000.0,8,501,24-01004,53.0,1,2,51.0,55,2,8,2,2,2,N,1,5381,0,4,127000.0,9,501,63,63,50.0
466,82,2,7,2,1,2,N,7,4,1,N,N,3,0,N,1,160500.0,6,501,24-01004,155.0,1,2,256.0,79,2,8,2,2,2,N,1,N,0,4,48910.0,5,501,94,95,50.0
467,17,2,10,2,2,2,N,4,0,1,9920,18,6,0,2,1,471000.0,0,501,17-03531,155.0,2,2,51.0,17,2,10,2,2,2,N,1,9920,1,4,0.0,0,501,164,115,68.75
468,62,2,7,2,1,2,N,6,0,2,N,N,6,N,N,0,0.0,0,N,08-00803,53.0,1,2,51.0,75,2,7,2,1,1,N,2,N,N,N,14400.0,2,N,20,0,62.5
469,3,2,13,2,N,N,N,2,0,1,N,N,N,7,8,2,98400.0,N,210,06-07502,972.0,9,2,358.0,5,2,12,2,2,2,N,1,N,1,2,N,N,N,234,229,37.5
470,54,2,7,2,2,2,N,7,0,1,7071,9,4,0,N,1,7200.0,6,374,24-01004,53.0,1,2,51.0,67,2,8,2,2,2,N,1,7071,0,N,68200.0,7,501,13,13,56.25
471,55,2,7,2,2,2,N,5,0,1,7270,10,1,0,2,1,7800.0,8,215,38-00100,257.0,1,2,256.0,27,2,0,2,2,2,N,1,7670,2,4,33000.0,5,282,94,64,37.5
472,64,2,7,2,2,2,N,7,0,1,8290,12,1,0,2,1,113000.0,4,316,40-00200,53.0,9,2,51.0,53,2,0,2,2,2,N,1,7970,1,3,28000.0,5,221,99,99,37.5
473,54,2,7,2,2,2,N,10,0,1,6770,8,1,2,3,2,61000.0,9,293,06-08507,53.0,6,1,51.0,51,2,7,2,2,2,N,1,6490,1,4,159000.0,9,501,92,92,50.0
474,61,2,7,2,2,2,N,4,0,1,N,N,4,0,N,2,56000.0,2,133,13-04600,257.0,2,2,153.0,70,2,7,2,1,2,N,1,N,0,N,16900.0,3,139,88,88,56.25
475,61,2,10,2,2,2,N,7,0,1,8570,14,1,0,2,1,9300.0,2,501,51-51255,257.0,1,1,153.0,37,2,10,2,2,2,N,1,8563,0,2,57000.0,6,425,76,76,56.25
476,62,2,7,2,1,1,N,5,0,1,N,N,3,0,3,2,0.0,4,235,36-03710,359.0,2,2,358.0,67,2,13,2,1,1,N,1,N,0,N,12000.0,3,99,107,108,50.0
477,33,2,10,2,2,2,N,7,0,1,7970,12,6,0,N,2,45700.0,5,313,32-00405,53.0,2,2,51.0,26,2,9,2,2,2,N,1,8191,2,3,12400.0,2,60,92,92,37.5
478,29,2,7,2,2,2,N,9,0,1,6890,9,6,0,2,1,45000.0,4,233,29-01901,155.0,2,2,153.0,37,2,8,2,2,2,N,1,6991,2,5,60000.0,8,413,113,114,37.5
479,30,2,7,2,2,2,N,9,0,1,N,N,6,0,N,2,50000.0,2,315,26-02702,257.0,6,1,358.0,20,2,8,2,2,2,N,1,N,0,N,0.0,0,0,79,74,56.25
480,55,2,13,2,2,2,N,3,0,1,N,N,6,1,3,1,49000.0,2,323,06-07502,53.0,1,1,51.0,15,2,12,2,2,2,N,1,N,3,5,0.0,0,412,131,188,43.75
481,46,2,10,2,2,2,N,11,0,1,6672,8,1,2,4,2,48000.0,9,16,51-51255,53.0,1,1,51.0,32,2,10,2,2,2,N,1,6480,1,3,76000.0,7,501,33,33,43.75
482,65,2,13,2,2,2,N,4,2,1,N,N,6,0,2,2,364000.0,4,254,36-03710,155.0,2,1,153.0,15,2,13,2,2,2,N,1,N,4,6,0.0,0,161,117,163,50.0
483,57,2,7,2,2,2,N,10,0,1,7860,11,1,0,2,2,40000.0,7,430,29-01901,53.0,1,2,51.0,62,2,8,2,2,2,N,1,7870,0,2,7900.0,2,501,105,105,50.0
484,54,2,7,2,2,2,N,5,0,1,N,N,6,1,3,2,2000.0,0,501,30-00600,53.0,3,1,51.0,36,2,0,2,2,2,N,1,N,0,N,3000.0,1,22,65,57,43.75
485,43,2,7,2,2,2,N,7,0,1,N,N,4,1,3,1,288800.0,1,501,40-00200,53.0,9,2,51.0,71,1,0,2,2,2,N,1,N,0,N,38200.0,6,316,29,29,37.5
486,44,2,10,2,2,2,N,7,0,1,7380,10,4,2,4,2,111000.0,3,67,51-01301,155.0,1,2,256.0,45,2,10,2,2,2,N,1,7380,0,N,160000.0,9,501,112,112,50.0
487,73,2,7,1,2,1,N,7,0,1,N,N,4,0,N,1,19200.0,2,456,29-01901,53.0,1,2,51.0,77,2,8,2,2,2,N,1,N,0,N,52800.0,7,434,122,121,43.75
488,64,1,7,2,2,2,N,10,0,1,9160,15,1,0,2,1,28400.0,7,501,08-00803,53.0,1,2,51.0,67,2,7,2,2,2,N,1,9160,0,2,27800.0,4,501,44,44,62.5
489,68,2,13,2,1,2,N,1,0,1,N,N,1,0,2,1,0.0,2,501,36-04010,53.0,2,2,51.0,78,2,13,2,2,2,N,1,N,0,2,49600.0,6,406,96,111,56.25
490,66,2,7,2,2,2,N,5,0,1,N,N,1,0,2,1,125000.0,0,501,19-01700,257.0,6,1,153.0,51,2,7,1,2,2,N,1,N,0,2,9750.0,2,57,78,78,56.25
491,32,2,10,2,2,2,N,9,0,1,8660,14,1,0,2,2,20000.0,2,307,51-51255,53.0,1,1,51.0,36,2,10,2,2,2,N,1,8590,0,2,52000.0,6,501,81,81,56.25
492,33,2,7,2,2,2,N,5,0,1,5070,6,6,0,N,1,47350.0,2,151,40-00200,53.0,3,2,51.0,22,2,0,2,2,2,N,1,5391,0,6,16000.0,4,261,93,56,43.75
493,41,2,10,2,2,2,N,5,1,1,770,3,1,0,8,1,0.0,4,501,32-00405,53.0,8,1,51.0,35,2,9,2,2,2,N,1,770,4,6,70000.0,8,205,222,222,43.75
494,45,2,7,2,2,2,N,12,0,1,8191,12,1,0,4,1,66000.0,9,501,06-08507,53.0,1,1,51.0,47,2,7,2,2,2,N,1,8080,2,4,150000.0,9,501,50,58,62.5
495,28,2,7,2,2,2,N,12,0,1,8080,12,6,0,N,2,45000.0,6,77,26-02702,53.0,1,1,51.0,31,2,8,2,2,2,N,1,8191,0,N,59000.0,7,447,65,65,50.0
496,22,2,7,2,2,2,N,7,0,3,5580,6,6,N,N,0,63000.0,1,N,28-01100,53.0,2,2,51.0,19,2,7,2,2,2,N,3,5381,N,N,10000.0,3,N,88,0,62.5
497,32,2,11,2,2,2,N,9,0,1,7480,10,1,0,2,2,60030.0,8,113,17-03529,53.0,2,2,51.0,50,2,11,2,2,2,N,1,7270,0,3,90000.0,8,501,136,136,56.25
498,55,2,7,2,2,2,N,6,0,1,1880,9,1,0,2,1,0.0,7,501,38-00100,53.0,1,1,51.0,58,2,0,2,2,2,N,1,7071,0,2,49000.0,6,501,38,38,56.25
499,60,2,7,2,2,2,N,9,0,1,6570,8,4,0,N,2,22960.0,7,454,08-00803,155.0,1,1,153.0,35,2,7,2,2,2,N,1,6670,0,N,79000.0,8,501,445,483,56.25
500,64,2,11,2,2,2,N,8,0,1,5170,6,6,0,N,2,96000.0,7,138,17-03529,53.0,1,2,51.0,20,2,11,2,2,2,N,1,5080,0,N,8000.0,2,60,61,51,62.5
501,39,2,7,2,2,2,N,8,0,1,7870,11,6,0,2,1,5000.0,3,494,24-01004,53.0,1,2,51.0,22,2,8,2,2,2,N,1,7890,2,6,5000.0,1,169,74,61,43.75
502,80,2,7,2,2,2,N,9,0,1,6570,8,6,0,N,2,24000.0,7,176,19-01700,53.0,1,1,51.0,48,2,7,2,2,2,N,1,6470,0,N,37000.0,6,282,109,109,56.25
503,80,2,7,2,2,2,5,10,0,1,4670,6,1,0,2,1,N,9,501,38-00100,53.0,1,1,51.0,73,2,0,2,2,2,N,1,4890,0,2,57200.0,7,501,38,38,50.0
504,17,2,13,2,2,2,N,4,2,1,N,N,6,1,2,2,23000.0,1,77,36-03710,155.0,9,2,153.0,15,2,13,2,2,2,N,1,N,3,4,0.0,0,18,78,54,50.0
505,61,2,7,2,2,2,N,4,0,1,N,N,4,0,N,1,13000.0,1,160,30-00600,53.0,1,1,51.0,61,2,0,2,1,2,N,1,N,0,N,17600.0,3,133,197,197,56.25
506,36,2,7,2,2,2,N,9,0,1,9090,15,1,2,4,2,20800.0,9,361,06-08507,155.0,6,2,153.0,38,2,7,2,2,2,N,1,9170,1,3,145000.0,9,501,104,111,50.0
507,41,2,11,2,2,2,N,7,0,1,6170,7,1,0,4,1,27000.0,3,260,17-03529,53.0,2,2,51.0,60,2,11,2,2,2,N,1,6070,0,2,58000.0,7,501,130,130,50.0
508,28,2,13,2,2,2,N,5,0,1,6970,9,6,0,8,2,37000.0,1,179,36-04010,53.0,2,2,51.0,33,2,13,2,2,2,N,1,6970,0,2,34300.0,5,428,172,173,56.25
509,55,2,7,2,2,2,N,6,0,1,8770,14,1,1,3,1,88000.0,0,399,30-00600,155.0,1,2,153.0,44,2,0,2,2,2,N,1,8564,0,2,10000.0,2,14,12,9,37.5
510,41,2,7,2,1,1,N,7,0,1,3095,14,1,0,4,1,4300.0,1,165,28-01100,53.0,2,1,51.0,47,2,7,2,2,2,N,1,8680,0,6,70000.0,8,219,61,63,37.5
511,79,2,7,2,1,1,N,5,0,1,9920,18,3,0,2,2,0.0,2,422,29-01901,53.0,2,1,51.0,48,2,8,2,1,2,N,1,9920,2,3,7000.0,2,34,65,64,43.75
512,3,2,7,2,N,N,N,1,0,1,N,N,N,0,4,1,52700.0,N,273,19-01700,53.0,2,2,153.0,4,2,7,2,N,N,N,1,N,3,5,N,N,171,184,131,56.25
