,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
397,50,2,0,2,2,2,N,11,0,1,7990,12,1,1,3,1,10000.0,3,443,40-00200,125,1,1,166,49,2,0,2,2,2,N,1,7990,1,3,10000.0,3,443,139,175,81.25
398,47,2,13,2,2,2,N,7,0,1,8380,13,1,2,5,2,85000.0,8,499,36-04010,195,2,1,183,46,2,13,2,2,2,N,1,8380,2,5,85000.0,8,499,194,183,87.5
399,47,2,10,2,2,2,N,5,0,1,8370,13,1,3,6,2,37000.0,5,106,51-51255,94,2,1,96,46,2,10,2,2,2,N,1,8370,3,6,37000.0,5,106,95,95,81.25
400,67,2,7,2,2,2,N,10,0,1,9170,15,1,0,2,1,3000.0,1,19,06-08507,118,6,1,118,67,2,7,2,2,2,N,1,9170,0,2,3000.0,1,19,118,118,100.0
401,46,2,7,2,2,2,N,5,0,1,9380,16,1,3,5,1,52000.0,7,171,19-01700,132,2,1,132,47,2,7,2,2,2,N,1,9380,3,5,52000.0,7,171,131,131,81.25
402,62,2,10,2,2,2,N,9,4,1,7380,10,1,0,3,1,166000.0,9,501,51-51255,95,1,1,96,63,2,10,2,2,2,N,1,7380,0,3,166000.0,9,501,95,96,93.75
403,37,2,10,2,2,1,N,7,0,1,8680,14,1,0,2,2,63000.0,7,501,51-51255,72,1,2,63,36,2,10,2,2,1,N,1,8680,0,2,63000.0,7,501,71,63,87.5
404,42,2,0,2,2,2,N,5,0,1,9480,16,1,3,6,2,42000.0,6,124,30-00600,101,3,1,102,42,2,0,2,2,2,N,1,9480,3,6,42000.0,6,124,102,102,93.75
405,77,2,8,2,2,2,N,7,0,1,7071,9,1,0,2,1,106000.0,8,501,24-01004,65,1,2,64,77,2,8,2,2,2,N,1,7071,0,2,106000.0,8,501,65,64,100.0
406,70,2,0,2,2,2,N,10,0,1,6991,9,1,0,2,1,101700.0,9,501,38-00100,21,1,2,40,44,2,0,2,2,2,N,1,6991,3,5,80000.0,8,501,96,148,56.25
407,33,2,7,2,2,2,N,9,0,1,7860,11,1,0,7,2,23000.0,4,208,13-04600,110,2,2,78,33,2,7,2,2,2,N,1,7860,0,7,23000.0,4,208,110,78,100.0
408,57,2,10,2,2,2,N,7,0,1,6190,7,1,0,2,2,12000.0,2,201,51-51255,404,2,1,404,58,2,10,2,2,2,N,1,6190,0,2,12000.0,2,201,403,403,81.25
409,30,2,0,2,2,2,N,7,2,1,4670,6,1,2,4,2,25100.0,5,97,40-00200,134,1,1,215,31,2,0,2,2,2,N,1,4670,2,4,25100.0,5,97,136,214,81.25
410,45,2,8,2,2,2,N,4,0,1,770,3,1,2,4,1,70000.0,8,501,26-02702,89,1,1,89,45,2,8,2,2,2,N,1,770,2,4,70000.0,8,501,89,89,100.0
411,71,2,7,2,2,2,N,5,0,1,7580,10,1,0,3,1,15000.0,3,247,01-01301,41,2,2,42,71,2,7,2,2,2,N,1,7580,0,3,15000.0,3,247,41,42,100.0
412,27,2,8,2,2,2,N,10,0,1,7280,10,1,0,2,1,70000.0,8,501,29-01901,119,1,2,121,47,2,8,2,2,2,N,1,7370,2,4,150000.0,9,501,86,101,50.0
413,71,2,7,1,1,1,N,7,0,1,N,N,1,0,2,1,16300.0,3,301,19-01700,59,2,1,61,72,2,7,1,1,1,N,1,N,0,2,16300.0,3,301,61,61,87.5
414,37,2,12,2,2,2,N,11,0,1,7390,10,1,1,3,2,0.0,0,501,06-07502,59,6,2,56,37,2,12,2,2,2,N,1,7390,1,3,0.0,0,501,59,56,100.0
415,53,2,7,2,2,2,N,10,0,1,N,N,1,0,2,1,6000.0,2,501,13-04600,65,2,2,64,54,2,7,2,2,2,N,1,N,0,2,6000.0,2,501,64,64,87.5
416,53,2,8,2,2,2,N,12,0,1,7970,12,1,1,4,2,83000.0,7,501,24-01004,259,2,1,263,56,2,8,2,2,2,N,1,7970,1,4,83000.0,7,501,263,263,87.5
417,33,2,12,2,2,2,N,9,0,1,9170,15,1,1,3,1,40000.0,6,501,06-07502,123,1,2,111,34,2,12,2,2,2,N,1,9170,1,3,40000.0,6,501,123,112,87.5
418,39,2,0,2,2,2,N,9,0,1,4971,6,1,1,3,2,4000.0,1,287,38-00100,64,1,2,64,39,2,0,2,2,2,N,1,4971,1,3,4000.0,1,287,64,65,93.75
419,31,2,11,2,2,1,N,11,0,1,8191,12,1,0,2,2,60000.0,7,477,17-03529,137,2,2,137,44,2,11,2,2,2,N,1,8191,1,3,255120.0,9,501,92,58,43.75
420,32,2,9,2,2,2,N,4,1,1,5170,6,1,3,10,2,22100.0,4,166,32-00405,185,8,2,111,35,2,9,2,2,2,N,1,5170,3,10,22100.0,4,166,195,111,87.5
421,45,2,0,2,2,2,N,7,0,1,8470,13,1,1,3,2,10000.0,2,249,30-00600,22,3,2,23,45,2,0,2,2,2,N,1,8470,1,3,10000.0,2,249,22,23,100.0
422,25,2,9,2,2,2,N,3,4,1,770,3,1,2,4,1,45500.0,6,178,32-00405,32,8,1,33,26,2,9,2,2,2,N,1,770,2,4,45500.0,6,178,33,33,87.5
423,66,2,8,2,2,2,N,6,0,1,2770,4,1,0,2,1,36200.0,6,354,29-01901,39,2,2,36,70,2,8,2,1,2,N,1,1880,0,2,19000.0,4,460,49,42,50.0
424,26,2,7,2,2,2,N,9,0,1,8660,14,1,3,5,2,46000.0,7,291,28-01100,51,2,1,52,25,2,7,2,2,2,N,1,8660,3,5,46000.0,7,291,51,52,93.75
425,48,2,7,2,2,2,N,10,0,1,3390,4,1,1,3,2,581000.0,9,501,06-08507,111,6,2,106,41,2,7,2,2,2,N,1,3580,2,4,65000.0,7,501,95,87,50.0
426,76,2,8,2,2,2,N,10,0,1,8370,13,1,0,2,1,290200.0,9,501,24-01004,40,1,1,41,66,2,8,2,2,2,N,1,8370,0,2,49300.0,5,501,96,94,68.75
427,68,2,7,2,2,2,N,4,0,1,8270,12,1,0,2,1,25500.0,5,305,28-01100,22,2,2,27,68,2,7,2,2,2,N,1,8270,0,2,25500.0,5,305,22,28,93.75
428,30,2,0,2,2,2,N,10,0,1,8191,12,1,0,2,2,69200.0,8,501,30-00600,40,1,1,39,31,2,0,2,2,2,N,1,8191,0,2,69200.0,8,501,39,40,81.25
429,74,2,10,2,2,2,N,5,0,1,8590,14,1,0,2,1,34600.0,5,501,51-51255,60,1,2,66,74,2,10,2,2,2,N,1,8590,0,2,34600.0,5,501,60,66,100.0
430,28,2,9,2,2,2,N,7,2,1,N,N,1,3,5,2,0.0,0,3,32-00405,58,1,2,33,28,2,9,2,2,2,N,1,N,3,5,0.0,0,3,59,34,87.5
431,61,2,11,2,2,2,N,11,0,1,8191,12,1,0,3,1,60050.0,7,501,17-03529,59,6,1,60,61,2,11,2,2,2,N,1,8191,0,3,60050.0,7,501,59,60,100.0
432,26,2,7,2,2,2,N,5,0,1,7790,10,1,2,4,2,60000.0,8,254,19-01700,359,2,1,356,25,2,7,2,2,2,N,1,7790,2,4,60000.0,8,254,357,358,81.25
433,79,2,8,2,2,2,N,4,4,1,8980,15,1,0,2,1,39700.0,5,501,24-01004,163,6,2,139,79,2,8,2,2,2,N,1,8980,0,2,39700.0,5,501,160,141,87.5
434,28,2,9,2,2,2,N,12,1,1,N,N,1,2,4,1,0.0,0,212,32-00405,66,8,2,40,26,2,9,2,2,2,N,1,N,2,4,0.0,0,212,65,36,81.25
435,49,2,7,2,2,2,N,12,0,1,N,N,1,0,2,2,0.0,0,0,08-00803,81,6,1,45,49,2,7,2,2,2,N,1,N,0,2,0.0,0,0,80,45,93.75
436,24,2,9,2,2,2,N,7,1,1,7990,12,1,0,2,2,17000.0,3,287,32-00405,34,1,2,34,24,2,9,2,2,2,N,1,7990,0,2,17000.0,3,287,34,34,100.0
437,61,2,13,2,2,2,N,10,0,1,8191,12,1,0,5,1,170000.0,9,501,36-04010,47,2,2,47,60,2,13,2,2,2,N,1,8191,0,5,170000.0,9,501,47,48,87.5
438,28,2,0,2,2,2,N,9,0,1,180,0,1,2,4,2,600.0,1,126,30-00600,21,1,2,20,28,2,0,2,2,2,N,1,180,2,4,600.0,1,126,21,20,100.0
439,87,2,10,2,2,2,2,9,0,1,N,N,1,0,2,2,328700.0,9,501,51-51255,58,1,1,58,87,2,10,2,2,2,2,1,N,0,2,328700.0,9,501,59,60,87.5
440,32,2,7,2,2,2,N,6,1,1,7690,10,1,0,2,2,95000.0,8,501,06-08507,57,1,1,81,31,2,7,2,2,2,N,1,7690,0,2,95000.0,8,501,57,83,87.5
441,36,2,7,2,2,2,N,9,0,1,8980,15,1,1,3,2,15000.0,3,296,08-00803,84,1,2,79,35,2,7,2,2,2,N,1,9170,0,2,50000.0,6,501,50,50,43.75
442,36,2,0,2,2,2,N,8,1,1,5080,6,1,2,4,1,57300.0,7,501,30-00600,62,1,2,19,33,2,0,2,2,2,N,1,5080,2,4,57300.0,7,501,60,18,81.25
443,54,2,9,2,2,2,N,5,1,1,4971,6,1,1,4,2,250000.0,9,501,32-00405,54,1,2,57,45,2,9,2,2,2,N,1,5170,1,4,1400.0,1,250,49,41,56.25
444,65,2,12,2,2,2,N,4,0,1,8680,14,1,0,4,1,0.0,0,30,06-07502,341,6,1,264,65,2,12,2,2,2,N,1,8680,0,4,0.0,0,30,334,264,93.75
445,60,2,0,2,2,2,N,9,0,1,3380,4,1,0,2,1,65000.0,8,501,40-00200,126,1,2,125,64,2,0,2,2,2,N,1,3380,0,2,65000.0,8,501,124,123,81.25
446,53,2,9,2,2,2,N,3,1,1,N,N,1,2,5,1,0.0,0,206,32-00405,107,1,2,93,53,2,9,2,2,2,N,1,N,2,5,0.0,0,206,107,94,93.75
447,62,2,13,2,2,2,N,7,0,1,8191,12,1,0,2,1,40000.0,5,404,36-04010,229,6,2,231,64,2,13,2,2,2,N,1,8191,0,2,40000.0,5,404,229,229,87.5
448,67,2,7,2,2,2,N,9,0,1,8680,14,1,0,2,1,7700.0,2,61,06-08507,112,6,1,112,67,2,7,2,2,2,N,1,8680,0,2,7700.0,2,61,112,112,100.0
449,32,2,0,2,2,2,N,9,0,1,7580,10,1,4,6,2,130000.0,9,384,38-00100,167,1,1,136,31,2,0,2,2,2,N,1,7580,4,6,130000.0,9,384,167,136,93.75
450,38,2,7,2,2,2,N,10,0,1,8191,12,1,3,5,1,92100.0,8,501,13-04600,65,1,1,59,38,2,7,2,2,2,N,1,8191,3,5,92100.0,8,501,65,59,100.0
451,36,2,13,2,2,2,N,9,0,1,8191,12,1,1,3,1,100000.0,8,501,36-04010,112,6,2,90,36,2,13,2,2,2,N,1,8191,1,3,100000.0,8,501,112,90,100.0
452,64,2,13,2,2,2,N,8,0,1,6680,8,1,0,2,1,80000.0,8,501,36-04010,53,2,1,47,64,2,13,2,2,2,N,1,6680,0,2,80000.0,8,501,53,47,100.0
453,56,2,8,2,2,2,N,9,0,1,6970,9,1,0,3,1,713000.0,9,501,24-01004,65,6,2,66,79,2,8,2,2,2,N,1,7071,0,2,37000.0,5,501,102,91,56.25
454,60,2,10,2,2,2,N,10,0,1,4590,5,1,0,2,1,38000.0,5,501,51-51255,42,1,2,43,61,2,10,2,2,2,N,1,4590,0,2,38000.0,5,501,42,43,93.75
455,45,2,8,2,2,2,N,7,4,1,N,N,1,2,4,2,0.0,0,421,24-01004,19,1,2,22,45,2,8,2,2,2,N,1,N,2,4,0.0,0,421,17,22,93.75
456,62,2,7,2,2,2,5,9,0,1,8191,12,1,0,2,1,48000.0,7,282,13-04600,35,1,1,35,62,2,7,2,2,2,5,1,8191,0,2,48000.0,7,282,36,36,87.5
457,51,2,9,2,2,2,N,4,1,1,7690,10,1,1,5,1,8400.0,2,245,32-00405,76,8,2,76,51,2,9,2,2,2,N,1,7690,1,5,8400.0,2,245,76,76,100.0
458,53,2,0,2,2,2,N,6,0,1,6770,8,1,0,2,1,29060.0,5,215,30-00600,73,1,2,80,51,2,0,2,2,2,N,1,6770,0,2,29060.0,5,215,75,81,81.25
459,30,2,10,2,2,2,N,10,1,1,7860,11,1,2,4,2,66000.0,7,501,51-51255,218,1,2,85,61,2,10,2,2,2,N,1,7860,0,2,85700.0,8,501,73,52,56.25
460,50,2,8,2,2,2,N,11,0,1,9170,15,1,0,2,1,192900.0,9,501,24-01004,63,1,1,55,70,2,8,2,2,2,N,1,9190,0,2,256000.0,9,501,32,33,68.75
461,30,1,0,2,2,2,N,8,0,1,8191,12,1,2,4,2,37400.0,5,418,38-00100,89,1,2,67,33,2,0,2,2,2,N,1,7980,2,4,65000.0,8,501,230,230,50.0
462,39,2,10,2,2,2,N,5,4,1,N,N,1,3,5,1,0.0,0,246,51-51255,59,1,2,59,40,2,10,2,2,2,N,1,N,3,5,0.0,0,246,59,59,93.75
463,58,2,8,2,2,2,N,8,0,1,N,N,1,1,5,2,0.0,0,250,29-01901,121,2,1,211,58,2,8,2,2,2,N,1,N,1,5,0.0,0,250,111,211,93.75
464,40,2,10,2,2,2,N,10,0,1,8370,13,1,0,2,2,4800.0,1,87,17-03531,195,2,2,233,40,2,10,2,2,2,N,1,8370,0,2,4800.0,1,87,197,235,87.5
465,60,2,7,2,2,2,N,11,0,1,7580,10,1,0,2,1,111900.0,9,501,13-04600,39,1,1,39,60,2,7,2,2,2,N,1,7580,0,2,111900.0,9,501,39,39,100.0
466,64,2,7,2,2,2,N,5,0,1,7860,11,1,2,6,1,0.0,0,183,19-01700,500,1,1,705,65,2,7,2,2,2,N,1,7860,2,6,0.0,0,183,503,705,87.5
467,63,2,12,2,2,2,N,5,0,1,N,N,1,0,2,1,107000.0,8,501,06-07502,116,1,1,116,63,2,12,2,2,2,N,1,N,0,2,107000.0,8,501,115,115,87.5
468,50,2,7,2,2,2,N,5,0,1,4770,6,1,0,4,2,47000.0,7,379,28-01100,193,2,1,196,50,2,7,2,2,2,N,1,4770,0,4,47000.0,7,379,194,195,87.5
469,53,2,7,2,2,2,N,10,0,1,7970,12,1,0,3,1,120000.0,9,501,06-08507,111,6,2,133,55,2,7,2,2,2,N,1,8090,0,2,141500.0,9,501,49,49,62.5
470,53,2,10,2,2,2,N,9,0,1,3580,4,1,0,2,1,164000.0,9,501,51-51255,80,1,1,65,52,2,10,2,2,2,N,1,3580,1,4,516000.0,9,501,35,35,62.5
471,88,2,8,2,2,2,N,5,0,1,N,N,1,0,2,1,5100.0,1,501,26-02702,227,6,2,87,89,2,8,2,2,2,N,1,N,0,2,5100.0,1,501,228,87,87.5
472,68,2,9,2,2,2,N,6,3,1,7072,9,1,0,2,2,18200.0,3,249,32-00405,56,1,1,57,68,2,9,2,2,2,N,1,7072,0,2,18200.0,3,249,56,57,100.0
473,63,1,13,2,2,2,N,7,4,1,7072,9,1,0,2,1,18000.0,3,501,36-03710,127,1,1,128,63,1,13,2,2,2,N,1,7072,0,2,180080.0,9,501,127,128,87.5
474,73,2,8,2,2,2,N,9,0,1,8370,13,1,0,2,2,25500.0,4,407,24-01004,93,1,1,93,73,2,8,2,2,2,N,1,8370,0,2,25500.0,4,407,93,93,100.0
475,55,2,13,2,2,2,N,5,0,1,9470,16,1,0,2,2,30000.0,5,501,36-04010,190,2,1,190,49,2,13,2,2,2,N,1,9470,0,2,30000.0,5,501,191,191,81.25
476,40,2,9,2,2,2,N,7,1,1,1190,4,1,4,6,1,0.0,0,132,32-00405,179,8,2,175,36,2,9,2,2,2,N,1,1190,4,6,0.0,0,132,175,175,87.5
477,55,2,10,2,2,2,N,9,0,1,6490,8,1,0,2,1,150000.0,9,501,51-51255,79,1,2,63,64,2,10,2,2,2,N,1,6470,0,2,125000.0,9,501,71,65,68.75
478,65,2,11,2,2,2,N,12,0,1,7870,11,1,0,2,2,8000.0,2,501,17-03529,40,1,2,40,39,2,11,2,2,2,N,1,7870,0,2,133970.0,9,501,99,100,68.75
479,45,2,7,2,2,2,4,12,0,1,7860,11,1,0,2,1,58700.0,8,501,01-01301,106,2,2,106,48,2,7,2,2,2,4,1,7860,0,2,58700.0,8,501,107,107,81.25
480,46,2,0,2,2,2,N,5,0,1,8680,14,1,3,6,1,11000.0,2,63,30-00600,202,9,1,106,46,2,0,2,2,2,N,1,8680,3,6,11000.0,2,63,201,107,87.5
481,62,2,12,2,2,2,N,10,0,1,7860,11,1,0,2,1,25000.0,4,501,06-07502,83,6,2,49,62,2,12,2,2,2,N,1,7860,0,2,25000.0,4,501,84,48,87.5
482,58,2,0,2,2,2,N,7,0,1,9470,16,1,0,2,1,23000.0,5,400,40-00200,80,1,1,94,61,2,0,2,2,2,5,1,9480,0,2,37000.0,6,315,151,151,50.0
483,28,2,8,2,2,2,N,10,0,1,7890,11,1,0,2,2,600.0,1,397,26-02702,149,1,1,149,28,2,8,2,2,2,N,1,7890,0,2,600.0,1,397,149,149,100.0
484,52,2,12,2,2,2,N,1,0,1,6680,8,1,0,5,2,80000.0,8,501,06-07502,148,6,2,147,52,2,12,2,2,2,N,1,6680,0,5,80000.0,8,501,148,147,100.0
485,71,2,0,2,2,2,N,6,0,1,4380,5,1,0,2,1,56100.0,7,501,38-00100,70,1,1,70,72,2,0,2,2,2,N,1,4380,0,2,56100.0,7,501,69,70,87.5
486,25,2,0,2,2,2,N,5,1,1,7290,10,1,3,6,2,45000.0,6,222,38-00100,41,8,1,40,25,2,0,2,2,2,N,1,7290,3,6,45000.0,6,222,42,40,93.75
487,44,2,8,2,2,2,N,7,0,1,7390,10,1,0,2,2,140000.0,9,501,24-01004,108,1,1,107,43,2,8,2,2,2,N,1,7390,0,2,140000.0,9,501,108,108,87.5
488,40,2,13,2,2,2,N,9,0,1,6670,8,1,2,4,1,230000.0,9,501,36-04010,239,2,1,189,39,2,13,2,2,2,N,1,6670,2,4,230000.0,9,501,240,190,81.25
489,76,1,0,2,2,2,N,6,0,1,180,0,1,0,2,1,6000.0,1,313,30-00600,99,1,2,99,76,1,0,2,2,2,N,1,180,0,2,6000.0,1,313,98,99,93.75
490,49,2,8,2,1,2,N,8,0,1,7570,10,1,0,2,2,110000.0,9,501,29-01901,216,2,1,196,53,2,8,2,1,2,N,1,7570,0,2,110000.0,9,501,217,192,81.25
491,57,2,0,2,2,2,N,7,0,1,7690,10,1,0,2,2,11000.0,2,501,30-00600,149,1,2,148,57,2,0,2,2,2,N,1,7690,0,2,11000.0,2,501,148,147,87.5
492,46,2,8,2,2,2,N,11,0,1,6170,7,1,1,7,1,82000.0,9,324,29-01901,253,2,1,253,46,2,8,2,2,2,N,1,6170,1,7,82000.0,9,324,252,253,93.75
493,47,2,10,2,2,1,N,9,0,1,8590,14,1,0,2,1,15000.0,3,501,51-01301,121,1,2,170,36,2,10,2,2,2,N,1,8564,3,6,65000.0,7,501,64,68,43.75
494,46,2,12,2,2,2,N,9,0,1,7072,9,1,2,4,2,10000.0,2,501,06-07502,107,9,2,130,46,2,12,2,2,2,N,1,7072,2,4,10000.0,2,501,107,130,100.0
495,63,2,10,2,2,2,N,7,0,1,8290,12,1,0,3,1,24000.0,4,331,17-03531,109,2,1,88,64,2,10,2,2,2,N,1,8290,0,3,24000.0,4,331,103,84,81.25
496,73,2,0,2,2,2,N,10,0,1,N,N,1,0,2,1,4300.0,2,224,40-00200,172,3,1,171,39,2,0,2,1,1,N,1,N,1,3,0.0,0,0,45,39,37.5
497,61,2,10,2,2,2,N,7,0,1,770,3,1,0,2,2,160000.0,9,501,51-51255,57,1,1,64,61,2,10,2,2,2,N,1,770,0,2,160000.0,9,501,58,65,87.5
498,52,2,7,2,2,2,N,8,0,1,8660,14,1,0,3,2,16000.0,4,216,28-01100,61,2,2,55,52,2,7,2,2,2,N,1,8660,0,3,16000.0,4,216,61,55,100.0
499,63,2,8,2,2,2,N,5,0,1,3895,4,1,0,2,1,15000.0,3,501,24-01004,77,1,1,77,63,2,8,2,2,2,N,1,3895,0,2,15000.0,3,501,77,77,100.0
500,35,2,12,2,2,2,N,10,0,1,8680,14,1,1,3,2,92000.0,8,454,06-07502,396,6,2,380,36,2,12,2,2,2,N,1,8680,1,3,92000.0,8,454,396,382,87.5
501,53,1,7,2,2,1,N,6,0,1,770,3,1,0,2,2,35000.0,6,207,13-04600,36,1,2,34,54,1,7,2,2,1,N,1,770,0,2,35000.0,6,207,35,34,87.5
502,63,2,13,2,2,2,N,4,0,1,7690,10,1,0,3,2,45000.0,6,403,36-04010,87,2,2,183,65,2,13,2,2,2,N,1,7690,0,3,45000.0,6,403,84,183,87.5
503,67,2,0,2,2,2,N,10,0,1,7780,10,1,0,4,1,158500.0,9,501,38-00100,185,1,1,185,66,2,0,2,2,2,N,1,7780,0,4,158500.0,9,501,185,185,93.75
504,70,2,7,2,2,2,N,4,0,1,9290,15,1,0,3,1,20200.0,5,192,28-01100,70,2,2,73,68,2,7,2,2,2,N,1,9290,0,3,20200.0,5,192,72,73,87.5
505,59,2,8,2,2,2,N,8,4,1,N,N,1,0,3,2,0.0,0,242,24-01004,111,1,2,148,60,2,8,2,2,2,N,1,N,0,3,0.0,0,242,108,147,81.25
506,33,2,11,2,2,2,N,10,0,1,6991,9,1,2,4,2,96000.0,8,501,17-03529,98,6,1,98,33,2,11,2,2,2,N,1,6991,2,4,96000.0,8,501,98,98,100.0
507,30,2,8,2,2,2,N,8,0,1,8191,12,1,0,2,2,43000.0,6,501,26-02702,51,1,1,50,30,2,8,2,2,2,N,1,8191,0,2,43000.0,6,501,51,50,100.0
508,58,2,13,2,1,2,N,6,0,1,N,N,1,0,3,1,22000.0,4,501,36-04010,45,2,1,62,66,2,13,2,2,2,N,1,N,0,5,50000.0,6,270,38,48,50.0
509,41,2,7,2,2,2,N,11,0,1,8590,14,1,2,4,1,5000.0,1,207,08-00803,48,1,2,48,41,2,7,2,2,2,N,1,8590,2,4,5000.0,1,207,48,48,100.0
510,39,2,8,2,2,2,N,9,0,1,4290,5,1,0,2,2,40000.0,6,501,29-01901,134,1,2,114,39,2,8,2,2,2,N,1,4290,0,2,40000.0,6,501,134,115,93.75
511,65,2,7,2,2,2,N,9,0,1,8470,13,1,0,2,1,17100.0,4,501,28-01100,35,2,2,47,65,2,7,2,2,2,N,1,8470,0,2,17100.0,4,501,35,46,93.75
512,57,2,11,2,2,2,N,6,0,1,N,N,1,0,3,1,0.0,0,310,17-03529,59,2,2,57,56,2,11,2,2,2,N,1,N,0,3,0.0,0,310,60,57,87.5
513,52,2,9,2,2,2,N,3,1,1,N,N,1,0,4,2,0.0,0,0,32-00405,105,1,2,92,51,2,9,2,2,2,N,1,N,0,4,0.0,0,0,104,92,87.5
514,62,2,11,2,2,2,N,7,0,1,6070,7,1,0,2,1,58000.0,7,501,17-03529,133,2,2,128,60,2,11,2,2,2,N,1,6070,0,2,58000.0,7,501,130,130,81.25
515,63,2,0,2,2,2,N,9,0,1,8191,12,1,0,2,1,120000.0,9,501,40-00200,91,1,1,91,62,2,0,2,2,2,N,1,8180,0,3,15000.0,3,341,76,84,50.0
516,66,2,10,2,2,2,N,7,4,1,6870,9,1,0,2,1,47350.0,6,389,51-01301,137,1,1,137,66,2,10,2,2,2,N,1,6870,0,2,47350.0,6,389,137,137,100.0
517,27,2,10,2,2,2,N,10,0,1,6890,9,1,0,2,2,127000.0,9,501,51-01301,66,1,2,54,28,2,10,2,2,2,N,1,6890,0,2,127000.0,9,501,68,55,81.25
518,59,2,13,2,2,2,N,5,0,1,3990,4,1,0,2,1,120000.0,9,501,36-04010,201,2,1,227,66,2,13,2,2,2,N,1,1990,0,4,1600.0,1,501,109,141,56.25
519,47,2,10,2,2,2,N,9,0,1,4170,5,1,2,4,1,210000.0,9,501,51-51255,39,1,1,48,48,2,10,2,2,2,N,1,4170,2,4,210000.0,9,501,40,48,87.5
520,74,2,11,2,2,2,N,5,0,1,N,N,1,1,5,1,1500.0,1,501,17-03529,81,6,1,91,77,2,11,2,2,2,N,1,N,1,5,1500.0,1,501,85,91,87.5
521,35,2,13,2,2,2,N,10,4,1,8370,13,1,3,6,1,98000.0,8,389,36-04010,37,2,1,44,44,2,13,2,2,2,N,1,8370,1,4,60000.0,7,501,43,37,50.0
522,29,2,7,2,2,2,N,10,0,1,8470,13,1,0,7,2,14000.0,3,255,06-08507,97,6,2,69,29,2,7,2,2,2,N,1,8470,0,7,14000.0,3,255,97,69,100.0
523,68,2,9,2,2,2,N,6,3,1,8590,14,1,0,2,1,37400.0,6,262,32-00405,79,1,2,70,68,2,9,2,2,2,N,1,8590,0,2,37400.0,6,262,79,70,100.0
524,59,2,10,2,2,2,N,12,0,1,7860,11,1,0,2,2,190000.0,9,501,51-01301,118,2,1,68,56,2,10,2,2,2,N,1,7860,0,2,190000.0,9,501,112,65,81.25
525,63,2,12,2,2,2,N,9,0,1,6070,7,1,0,2,1,44000.0,6,501,06-07502,117,1,2,117,63,2,12,2,2,2,N,1,6070,0,2,44000.0,6,501,118,118,87.5
526,70,2,8,2,2,2,N,8,0,1,770,3,1,0,2,1,45500.0,5,501,24-01004,48,6,1,45,70,2,8,2,2,2,N,1,770,0,2,45500.0,5,501,48,45,100.0
527,62,2,10,2,2,2,N,5,0,1,6480,8,1,0,2,2,45000.0,6,358,17-03531,38,2,2,39,61,2,10,2,2,2,N,1,6480,0,2,45000.0,6,358,38,39,93.75
528,68,2,10,2,2,2,N,10,0,1,9480,16,1,0,5,1,60000.0,7,321,17-03531,91,2,1,91,40,2,10,2,2,2,N,1,9370,0,2,70000.0,8,501,110,110,50.0
529,66,2,12,2,2,2,N,10,0,1,N,N,1,0,2,2,41500.0,6,501,06-07502,161,1,2,166,69,2,12,2,2,2,N,1,N,0,2,41500.0,6,501,164,164,81.25
530,61,2,8,2,2,2,N,7,4,1,8970,15,1,0,2,2,8000.0,2,52,24-01004,51,1,2,41,60,2,8,2,2,2,N,1,8970,0,2,8000.0,2,52,52,40,81.25
531,45,2,7,2,2,2,N,8,0,1,6570,8,1,2,4,2,12000.0,3,501,06-08507,45,1,1,53,45,2,7,2,2,2,N,1,6570,2,4,12000.0,3,501,45,52,93.75
532,54,2,0,2,2,2,N,11,0,1,8191,12,1,3,5,1,46900.0,7,438,40-00200,33,1,2,33,53,2,0,2,2,2,N,1,8191,3,5,46900.0,7,438,32,32,81.25
533,39,2,8,2,2,2,N,11,0,1,9480,16,1,1,3,1,141000.0,9,501,24-01004,54,6,1,56,39,2,8,2,2,2,N,1,9480,1,3,141000.0,9,501,54,55,93.75
534,40,2,12,2,2,2,N,10,0,1,8564,14,1,2,4,2,10000.0,2,501,06-07502,79,1,2,84,40,2,12,2,2,2,N,1,8564,2,4,10000.0,2,501,79,84,100.0
535,25,2,0,2,2,2,N,5,0,1,7690,10,1,1,3,1,27000.0,5,259,40-00200,78,1,1,73,25,2,0,2,2,2,N,1,7690,1,3,27000.0,5,259,78,73,100.0
536,73,2,7,2,2,1,N,10,0,1,N,N,1,0,3,1,93000.0,9,501,28-01100,75,2,2,98,67,2,7,2,2,2,N,1,N,0,2,14400.0,4,501,58,59,56.25
537,30,2,10,2,2,2,N,9,0,1,770,3,1,0,2,2,91000.0,8,501,51-51255,95,1,1,93,30,2,10,2,2,2,N,1,770,0,2,91000.0,8,501,94,93,93.75
538,28,2,9,2,2,2,N,1,1,1,3080,4,1,0,2,1,41600.0,6,384,32-00405,49,8,1,46,29,2,9,2,2,2,N,1,3080,0,2,41600.0,6,384,50,46,87.5
