,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
419,57,2,0,2,2,2,N,7,0,1,9370,16,4,0,N,2,19000.0,4,234,30-00600,53,1,2,54,41,2,0,2,2,2,N,1,9490,0,N,47690.0,7,362,98,98,56.25
420,57,2,9,2,1,2,N,8,0,1,N,N,1,0,2,2,0.0,0,370,32-00405,76,1,2,92,59,2,9,2,2,2,N,1,N,0,2,9500.0,2,440,61,83,56.25
421,74,1,0,2,2,2,N,7,0,1,670,2,4,0,N,1,94900.0,9,501,30-00600,24,1,1,24,62,1,0,2,2,2,N,1,570,0,N,69000.0,8,501,23,24,68.75
422,32,2,9,2,2,2,N,4,1,1,8590,14,1,0,2,2,29400.0,5,193,32-00405,148,1,1,120,60,2,9,2,2,2,N,1,8660,0,4,40000.0,6,422,285,354,50.0
423,34,2,9,2,2,2,N,7,0,1,5593,6,6,0,3,2,19000.0,3,99,32-00405,80,2,2,65,21,2,9,2,2,2,N,1,4670,0,N,18000.0,3,136,160,160,56.25
424,50,2,13,2,2,2,N,5,4,1,N,N,6,0,N,2,10900.0,2,82,36-03710,98,8,1,99,18,2,13,2,2,2,N,1,N,0,3,0.0,0,78,97,94,56.25
425,28,2,9,2,2,2,N,6,0,1,8562,14,6,0,4,2,7700.0,2,65,32-00405,35,1,2,35,53,1,9,2,2,1,N,1,8660,0,N,32000.0,5,244,133,133,37.5
426,52,2,7,2,2,2,N,7,0,1,7390,10,4,0,N,1,26000.0,5,169,28-01100,52,1,2,55,57,2,7,2,2,2,N,1,7380,0,2,61000.0,8,457,83,83,50.0
427,29,2,7,2,2,2,N,5,0,1,8390,13,6,0,5,2,0.0,0,279,13-04600,39,2,1,36,34,2,7,2,2,1,N,1,8390,0,5,4150.0,2,143,90,47,56.25
428,2,2,7,2,N,N,N,N,0,1,N,N,N,1,3,2,N,N,0,19-01700,136,9,2,144,1,2,7,2,N,N,N,1,N,1,2,N,N,124,249,203,68.75
429,46,2,0,2,2,2,N,9,0,1,8660,14,4,0,2,1,0.0,9,501,40-00200,19,3,2,19,42,2,0,2,2,2,N,1,8590,3,5,21000.0,4,138,55,55,43.75
430,30,2,8,2,2,2,N,10,0,1,7860,11,6,0,N,2,50000.0,6,445,24-01004,88,2,2,117,28,2,8,2,2,2,N,1,7860,0,N,57500.0,6,434,86,86,68.75
431,3,2,10,2,N,N,N,2,0,1,N,N,N,2,4,1,N,N,501,51-01301,97,6,2,194,6,2,10,2,2,2,N,1,N,2,4,N,N,501,83,58,68.75
432,11,2,10,2,2,2,N,3,4,1,N,N,N,1,3,2,N,N,435,51-51255,192,1,1,179,8,2,10,2,2,2,N,1,N,1,2,N,N,172,437,229,68.75
433,68,1,7,1,1,1,N,1,0,1,N,N,3,0,N,2,1400.0,1,11,13-04600,151,2,2,156,88,1,7,1,1,1,N,1,N,0,3,10270.0,2,54,107,107,56.25
434,15,2,7,2,2,2,N,4,0,1,N,N,6,1,2,1,0.0,0,137,28-01100,145,1,1,90,15,2,7,2,2,2,N,1,N,2,4,0.0,0,268,103,87,68.75
435,27,2,10,2,2,2,N,9,1,1,6480,8,1,4,6,2,70000.0,7,387,51-01301,43,1,2,47,30,2,10,2,2,2,N,1,6690,0,2,115000.0,8,501,215,90,43.75
436,1,2,13,2,N,N,N,N,4,1,N,N,N,3,4,2,N,N,11,36-03710,282,1,2,164,1,2,13,2,N,N,N,1,N,1,2,N,N,487,135,145,68.75
437,26,2,9,2,2,2,N,5,0,1,N,N,6,0,7,2,0.0,0,484,32-00405,87,9,1,58,37,2,9,2,2,2,N,1,N,0,N,0.0,0,0,84,84,68.75
438,22,2,0,2,2,2,N,7,0,1,490,1,6,0,N,2,48000.0,6,374,38-00100,33,1,1,33,22,2,0,2,2,2,N,1,370,0,N,60020.0,7,452,143,142,62.5
439,56,2,0,2,2,2,N,6,0,1,7770,10,1,0,3,1,32000.0,5,501,30-00600,104,1,2,105,52,2,0,2,2,2,N,1,7280,0,2,0.0,0,501,83,94,56.25
440,71,2,11,2,2,2,N,6,0,1,N,N,3,0,N,2,0.0,0,0,17-03529,61,2,2,61,60,2,11,2,1,2,N,1,N,0,3,480.0,1,28,112,111,50.0
441,57,2,13,2,2,2,N,4,0,1,6070,7,6,0,N,2,17600.0,4,227,36-04010,166,2,1,192,34,2,13,2,2,2,N,1,6370,0,2,43000.0,6,501,88,89,50.0
442,22,2,13,2,2,2,N,7,0,1,770,3,1,0,2,2,30000.0,5,501,36-04010,108,2,1,118,42,2,13,2,2,2,N,1,770,2,4,85000.0,8,501,130,131,56.25
443,35,2,11,2,2,2,N,10,0,1,6991,9,6,0,N,2,150200.0,9,501,17-03529,108,2,1,110,28,2,11,2,2,2,N,1,6991,0,N,67200.0,7,501,200,200,68.75
444,20,2,7,2,2,2,N,7,0,1,9920,18,6,0,3,1,0.0,0,93,28-01100,41,2,1,42,19,2,7,2,2,2,N,1,9920,0,6,0.0,0,219,86,63,68.75
445,29,2,7,2,2,2,N,7,0,1,6070,7,6,0,N,1,66000.0,8,498,19-01700,134,1,1,135,32,2,7,2,2,2,N,1,6180,0,N,87000.0,9,501,78,164,56.25
446,85,2,11,2,1,1,N,3,0,1,N,N,3,0,N,2,22300.0,3,118,17-03529,113,2,2,111,61,2,11,2,2,2,N,1,N,0,N,9500.0,2,71,221,222,50.0
447,22,2,8,2,2,2,N,7,0,1,7380,10,6,2,7,1,10000.0,2,501,24-01004,98,1,2,120,49,1,8,2,2,2,N,1,7460,0,N,32000.0,4,241,51,51,37.5
448,59,2,7,2,1,2,5,7,0,1,9480,16,1,0,5,1,55370.0,7,501,13-04600,46,2,1,48,57,2,7,2,2,2,N,1,9390,0,5,9000.0,2,154,84,67,43.75
449,29,2,10,2,2,2,N,8,0,1,8191,12,2,2,5,1,40000.0,6,154,17-03531,56,2,2,56,50,2,10,2,2,2,N,1,8170,0,2,790.0,1,5,82,48,43.75
450,21,2,8,2,2,2,N,9,0,1,7280,10,6,1,11,1,12000.0,2,501,24-01004,54,2,2,31,21,2,8,2,2,2,N,1,7290,1,11,12000.0,2,501,100,72,81.25
451,94,1,10,2,1,2,N,7,0,1,N,N,4,0,2,1,27020.0,4,249,51-51255,52,1,1,54,75,2,10,2,2,2,N,1,N,0,N,67000.0,7,501,151,151,43.75
452,54,2,13,2,2,2,N,9,0,1,N,N,6,0,3,1,36200.0,5,263,36-04010,96,2,1,91,25,2,13,2,2,2,N,1,N,0,4,0.0,0,501,257,256,56.25
453,49,2,7,2,2,2,N,10,0,1,7860,11,4,0,2,1,62000.0,8,472,01-01301,74,2,2,74,59,2,7,2,2,2,N,1,7860,0,2,58150.0,8,358,38,38,68.75
454,24,2,9,2,2,2,N,5,1,1,5090,6,6,1,3,1,36000.0,5,199,32-00405,71,1,1,89,20,2,9,2,2,2,N,1,4690,3,8,7200.0,2,211,253,229,43.75
455,51,2,0,2,2,2,N,5,0,1,8170,12,1,2,5,1,22000.0,3,168,38-00100,24,3,2,25,45,2,0,2,2,2,N,1,7980,1,3,36000.0,5,362,25,24,43.75
456,78,2,8,2,2,2,N,7,0,1,6870,9,4,0,4,1,62000.0,6,501,24-01004,123,1,2,124,67,2,8,2,2,2,N,1,7071,0,N,68200.0,7,501,13,13,56.25
457,80,2,10,2,2,2,N,11,0,1,N,N,1,0,2,1,20400.0,4,242,17-03531,49,2,2,48,65,2,10,2,1,2,N,1,N,0,3,54000.0,7,501,43,43,50.0
458,34,2,10,2,2,2,N,9,0,1,7190,9,1,0,2,2,59000.0,7,501,51-51255,99,1,2,99,34,2,10,2,2,2,N,1,6880,0,2,40600.0,5,377,61,77,62.5
459,65,2,7,2,2,2,N,11,0,1,6992,9,1,0,2,1,56000.0,7,501,19-01700,82,1,2,105,60,2,7,2,2,2,N,1,6992,0,2,406000.0,9,501,54,52,68.75
460,50,2,7,2,2,2,N,7,0,1,N,N,1,0,2,2,6000.0,1,79,08-00803,92,1,1,81,93,2,7,2,1,2,N,1,N,0,2,21300.0,3,225,53,58,56.25
461,32,2,7,2,2,2,N,7,0,1,4090,5,4,0,2,1,35000.0,5,206,01-01301,36,2,1,28,59,2,7,2,2,2,N,1,4470,0,N,43000.0,7,328,59,59,50.0
462,16,2,9,2,2,2,N,3,0,1,N,N,6,0,N,2,0.0,0,0,32-00405,238,1,1,152,15,2,9,2,2,2,N,1,N,2,3,0.0,0,490,67,59,62.5
463,38,2,0,2,2,2,N,5,0,1,7860,11,1,2,4,1,65000.0,8,438,38-00100,32,1,1,38,52,2,0,2,2,2,N,1,7860,0,3,40000.0,5,359,85,84,50.0
464,0,2,8,2,N,N,N,N,0,1,N,N,N,0,5,2,N,N,188,29-01901,131,1,1,79,1,2,8,2,N,N,N,1,N,1,3,N,N,261,53,44,62.5
465,57,2,8,2,2,2,N,10,0,1,8191,12,4,0,2,1,60000.0,8,501,29-01901,45,1,2,44,53,2,8,2,2,1,N,1,8191,0,N,140000.0,9,501,135,135,56.25
466,26,2,10,2,2,2,N,9,0,1,9590,16,6,0,N,2,59000.0,7,376,51-51255,374,2,2,379,37,2,10,2,2,2,N,1,9570,0,N,93030.0,8,501,92,92,56.25
467,60,2,7,2,2,2,N,7,0,1,1990,4,4,0,2,1,50000.0,7,315,19-01700,104,1,1,105,26,2,7,2,2,2,N,1,3291,0,2,56000.0,7,368,95,46,62.5
468,69,2,7,2,2,2,N,8,0,1,7860,11,1,0,2,1,75400.0,8,501,08-00803,92,1,2,93,48,2,7,2,2,2,N,1,7860,1,3,0.0,0,501,67,49,56.25
469,65,2,7,2,1,2,N,3,0,1,N,N,3,0,N,2,9300.0,2,71,13-04600,144,2,2,146,81,2,7,2,2,2,N,1,N,0,N,9500.0,2,78,72,71,62.5
470,82,2,10,2,2,2,N,6,0,1,7680,10,5,0,2,1,65000.0,8,396,17-03531,97,2,1,96,42,2,10,2,2,2,N,1,7580,0,6,65000.0,7,273,161,96,62.5
471,12,2,0,2,2,2,N,3,1,1,N,N,N,0,4,1,N,N,182,40-00200,64,1,2,36,12,2,0,2,2,2,N,1,N,2,4,N,N,196,108,221,75.0
472,41,2,9,2,1,1,N,5,0,1,6190,7,6,0,2,2,10600.0,2,197,32-00405,97,2,1,64,22,2,9,2,2,2,N,1,6390,1,3,0.0,0,177,257,196,31.25
473,25,2,7,2,2,2,N,5,0,1,9920,18,6,0,N,2,0.0,0,0,28-01100,124,2,1,89,27,2,7,2,2,2,N,1,9920,0,2,35000.0,6,254,110,122,56.25
474,36,2,0,2,2,2,N,7,0,1,7280,10,4,3,5,1,40000.0,6,421,30-00600,111,1,2,67,34,2,0,2,2,2,N,1,7580,3,4,13000.0,3,97,154,224,50.0
475,18,2,7,2,2,2,N,7,0,3,8563,14,6,N,N,0,7200.0,2,54,06-08507,67,2,2,0,21,2,7,2,2,2,N,3,8680,N,N,10000.0,2,75,12,0,68.75
476,24,2,0,2,2,2,N,8,0,1,8680,14,6,1,2,2,15000.0,3,42,30-00600,17,3,2,17,20,2,0,2,2,2,N,1,8590,3,6,0.0,0,124,264,102,43.75
477,47,2,7,2,2,2,N,7,0,1,6680,8,4,0,N,1,54500.0,7,470,13-04600,114,2,1,114,78,2,7,2,1,2,N,1,6570,0,2,31000.0,5,235,133,134,43.75
478,42,2,9,2,2,2,N,7,0,1,1691,4,4,0,6,1,17300.0,3,187,32-00405,73,1,2,65,47,2,9,2,2,2,N,1,1691,1,2,3000.0,1,17,70,70,50.0
479,66,2,8,2,2,2,N,4,0,1,N,N,4,0,N,1,25100.0,4,208,29-01901,100,2,1,111,68,2,8,2,2,2,N,1,N,0,N,29800.0,5,246,52,51,62.5
480,49,2,12,2,2,2,N,10,0,1,6290,7,2,0,N,2,60000.0,7,454,06-07502,107,1,1,109,36,2,12,2,2,2,N,1,6190,0,3,28700.0,5,217,42,31,50.0
481,36,2,12,2,2,2,N,9,0,1,3390,4,6,0,N,2,80000.0,9,501,06-07502,263,6,1,271,23,2,12,2,2,2,N,1,3390,0,N,7000.0,2,52,129,110,62.5
482,29,2,8,2,2,2,N,9,0,1,7870,11,6,0,N,2,2000.0,1,15,29-01901,129,6,2,115,22,2,8,2,2,2,N,1,7870,0,N,0.0,0,0,153,153,62.5
483,43,2,12,2,2,2,N,5,0,1,N,N,1,2,4,2,12900.0,2,149,06-07502,71,6,1,79,75,2,12,1,2,2,N,1,N,0,2,9000.0,2,116,301,301,50.0
484,82,1,0,2,2,2,N,5,0,1,N,N,1,0,3,1,35000.0,6,460,30-00600,39,3,1,40,63,1,0,2,1,2,N,1,N,0,2,0.0,0,185,20,12,50.0
485,47,2,8,2,2,2,N,5,0,1,1880,4,6,1,2,2,16800.0,3,126,29-01901,307,2,1,192,28,2,8,2,2,2,N,1,3291,0,N,52000.0,7,394,439,438,43.75
486,36,2,7,2,2,2,N,9,0,1,7071,9,1,3,6,1,18000.0,3,459,08-00803,49,1,2,51,56,2,7,2,2,2,N,1,7071,0,2,370000.0,9,501,59,31,50.0
487,72,2,10,2,2,2,N,12,0,1,9160,15,1,0,2,1,114000.0,8,501,51-51255,76,1,1,76,29,2,10,2,2,2,N,1,9190,0,2,85000.0,8,501,68,68,68.75
488,47,2,0,2,2,2,N,5,0,1,4971,6,4,0,N,2,34100.0,5,260,38-00100,159,1,1,159,61,2,0,2,2,2,5,1,4971,0,N,29810.0,4,226,185,185,56.25
489,67,2,11,2,1,2,N,7,0,1,8470,13,6,0,N,2,35900.0,6,274,17-03529,162,2,1,165,67,2,11,1,2,2,N,1,8370,0,N,12000.0,2,98,174,173,50.0
490,31,2,8,2,2,1,N,5,0,1,N,N,1,0,2,2,0.0,0,108,29-01901,84,1,2,102,67,2,8,2,2,2,N,1,N,0,2,0.0,0,0,111,101,68.75
491,44,2,9,2,2,2,N,7,0,1,6070,7,6,0,N,1,76000.0,8,501,32-00405,126,1,1,99,52,2,9,2,2,2,N,1,6170,0,N,60000.0,7,458,23,24,56.25
492,34,2,9,2,2,2,N,4,0,1,5170,6,1,2,4,2,1200.0,1,187,32-00405,78,1,2,76,38,2,9,2,2,2,N,1,4971,2,4,25000.0,4,311,60,78,56.25
493,63,2,0,2,2,2,N,7,0,1,770,3,6,0,2,1,60000.0,8,402,30-00600,54,1,2,56,30,2,0,2,2,2,N,1,770,0,2,14100.0,3,189,30,30,62.5
494,27,2,8,2,2,2,N,9,0,1,6570,8,6,0,N,2,8000.0,2,60,26-02702,238,6,1,231,21,2,8,2,2,2,N,1,6672,0,N,22600.0,4,172,129,118,56.25
495,87,1,0,2,1,2,N,6,0,1,N,N,3,0,2,1,8900.0,2,39,40-00200,48,1,2,55,72,2,0,2,1,2,N,1,N,0,N,12000.0,3,98,35,35,50.0
496,42,2,11,2,2,2,N,7,0,1,8980,15,4,0,3,2,34000.0,5,378,17-03529,366,2,2,313,69,2,11,2,2,2,N,1,8980,0,N,12000.0,2,99,70,70,56.25
497,56,2,7,2,2,2,N,5,0,1,3570,4,4,0,2,1,43000.0,6,326,01-01301,109,2,1,107,56,2,7,2,2,2,N,1,1180,0,N,23000.0,5,175,101,101,56.25
498,18,2,13,2,2,2,N,5,0,3,8191,12,6,N,N,0,7000.0,1,53,36-03710,92,2,2,0,33,2,13,2,2,2,N,3,8170,N,N,3500.0,1,26,19,0,68.75
499,2,2,0,2,N,N,N,N,1,1,N,N,N,3,6,2,N,N,273,38-00100,218,8,2,509,2,2,0,2,N,N,N,1,N,3,6,N,N,222,18,40,81.25
500,83,2,7,2,2,2,N,7,0,1,N,N,6,0,N,2,9600.0,2,78,01-01301,361,2,1,341,63,2,7,2,2,2,N,1,N,0,2,15000.0,3,146,104,105,56.25
501,65,2,10,2,2,2,N,11,0,1,4670,6,6,0,N,2,259000.0,9,501,51-51255,69,1,1,70,34,2,10,2,2,2,N,1,5070,0,N,60000.0,7,454,108,108,56.25
502,61,2,8,2,2,2,N,9,0,1,6670,8,4,0,N,2,113000.0,9,501,29-01901,259,2,1,253,62,1,8,2,2,2,N,1,6670,0,N,175000.0,9,501,295,295,68.75
503,80,2,0,2,2,2,N,8,0,1,N,N,3,0,2,2,23200.0,3,189,38-00100,41,3,2,193,82,2,0,2,2,2,N,1,N,0,N,52300.0,7,433,59,59,56.25
504,26,2,0,2,2,2,N,5,0,1,5090,6,6,2,3,2,7300.0,2,92,30-00600,69,1,1,61,19,2,0,2,2,1,N,1,5381,1,4,4700.0,1,317,64,52,37.5
505,61,2,7,2,2,2,N,7,0,1,7890,11,6,1,4,1,3800.0,1,501,06-08507,31,1,2,32,18,2,7,2,2,2,N,1,7890,0,3,600.0,1,501,101,70,62.5
506,31,2,9,2,2,2,N,3,1,1,N,N,1,2,4,2,0.0,0,116,32-00405,76,1,2,91,51,2,9,2,2,2,N,1,N,0,4,0.0,0,0,104,92,68.75
507,87,2,9,1,1,2,N,3,1,1,N,N,3,0,N,2,8400.0,2,113,32-00405,64,1,2,65,70,2,9,2,2,2,N,1,N,0,N,15060.0,3,123,66,66,50.0
508,65,2,11,2,2,2,N,12,0,1,7870,11,1,0,2,2,177500.0,9,501,17-03529,92,6,1,93,67,2,11,2,2,2,N,1,7870,0,2,177500.0,9,501,49,49,81.25
509,69,2,0,2,2,2,N,7,0,1,6680,8,1,0,2,1,105000.0,9,501,38-00100,29,1,1,29,52,2,0,2,2,2,N,1,6670,1,6,39000.0,5,325,310,166,43.75
510,64,2,9,2,2,1,N,3,0,1,N,N,6,0,3,2,9300.0,2,313,32-00405,97,1,2,98,15,2,9,2,2,2,N,1,N,2,3,0.0,0,490,69,59,50.0
511,65,2,13,2,2,2,N,8,0,1,8191,12,4,0,3,1,100000.0,9,501,36-04010,189,2,2,190,56,2,13,2,2,2,N,1,8270,0,3,85000.0,8,501,106,106,62.5
512,31,2,7,2,2,2,N,10,0,1,N,N,4,0,N,1,1800.0,1,14,08-00803,97,1,1,98,86,2,7,2,2,2,N,1,N,0,N,39300.0,5,323,93,94,62.5
513,62,2,12,2,2,2,N,9,0,1,6480,8,1,0,2,1,100500.0,8,501,06-07502,95,1,1,95,32,2,12,2,2,2,N,1,6570,0,2,54000.0,6,501,109,117,62.5
514,53,2,7,2,2,2,N,10,0,1,N,N,4,0,N,2,7000.0,2,79,08-00803,59,1,1,59,62,2,7,2,2,2,N,1,N,0,N,24000.0,4,183,198,198,62.5
515,74,2,0,1,1,2,N,6,0,1,5391,6,1,0,4,1,12000.0,2,415,30-00600,42,1,2,38,57,2,0,2,2,2,N,1,5391,0,2,12000.0,2,339,68,68,56.25
516,19,2,0,2,2,2,N,7,0,3,4971,6,6,N,N,0,10000.0,2,37,38-00100,23,1,1,0,20,2,0,2,2,2,N,3,4870,N,N,13000.0,2,N,26,0,68.75
517,27,2,12,2,2,2,N,10,0,1,6480,8,1,1,3,2,100000.0,8,501,06-07502,200,1,2,208,31,2,12,2,2,2,N,1,6690,0,2,180000.0,9,501,123,132,50.0
518,15,2,7,2,2,2,N,4,0,1,9290,15,6,1,3,1,500.0,1,501,08-00803,123,1,2,116,16,2,7,2,2,2,N,1,9290,1,4,11200.0,2,501,42,56,62.5
519,58,2,8,2,2,2,N,10,4,1,9470,16,1,0,2,1,120000.0,8,501,24-01004,59,1,1,56,51,2,8,2,2,2,N,1,9590,2,4,144000.0,9,501,252,275,50.0
520,60,2,0,2,2,2,N,6,0,1,7690,10,1,0,2,1,70000.0,8,501,40-00200,38,3,1,26,46,2,0,2,2,2,N,1,7580,1,3,25000.0,5,121,67,53,43.75
521,65,2,0,2,2,2,N,6,0,1,N,N,2,1,5,1,0.0,0,51,30-00600,21,1,2,21,79,2,0,2,2,2,N,1,N,0,N,11500.0,2,95,28,28,50.0
522,28,2,8,2,2,2,N,9,0,1,4470,5,6,0,N,1,40000.0,5,301,29-01901,77,2,1,75,59,2,8,2,2,2,N,1,4195,0,2,109000.0,9,501,154,153,50.0
523,41,2,11,2,2,1,N,7,0,1,9920,18,6,0,N,2,9600.0,2,68,17-03529,84,2,2,61,29,2,11,2,2,2,N,1,9920,2,3,8400.0,2,41,379,379,50.0
524,2,2,9,2,N,N,N,N,1,1,N,N,N,3,6,2,N,N,201,32-00405,37,1,2,42,1,2,9,2,N,N,N,1,N,0,4,N,N,N,350,354,62.5
525,63,2,10,2,2,2,N,10,0,1,N,N,4,0,N,2,17100.0,3,129,51-51255,94,2,2,94,74,2,10,2,2,2,N,1,N,0,N,24800.0,4,205,93,93,62.5
526,7,2,10,2,2,2,N,1,0,1,N,N,N,3,5,1,N,N,371,51-51255,67,9,2,70,4,2,10,2,N,N,N,1,N,1,3,N,N,501,55,110,50.0
527,29,2,7,2,2,2,N,8,0,1,8290,12,1,0,2,2,14000.0,3,501,06-08507,148,1,2,146,65,1,7,2,2,2,N,1,8191,0,2,27000.0,4,366,105,113,50.0
528,30,2,0,2,2,2,N,5,0,1,7580,10,6,2,3,2,27300.0,4,225,40-00200,76,3,1,61,21,2,0,2,2,2,N,1,7290,0,4,24000.0,5,310,54,42,43.75
529,46,2,8,2,2,2,N,7,0,1,8680,14,6,0,N,1,80500.0,8,404,26-02702,157,1,1,155,21,2,8,2,2,2,N,1,8590,0,3,1500.0,1,39,179,91,50.0
530,64,2,10,2,2,2,N,5,0,1,8680,14,1,0,2,2,20000.0,4,152,51-01301,54,1,2,55,37,2,10,2,2,2,N,1,8680,2,4,29000.0,4,289,68,69,56.25
531,68,2,9,1,2,2,N,7,0,1,N,N,4,0,N,1,0.0,0,0,32-00405,114,1,1,113,65,2,9,2,1,1,N,1,N,0,N,12400.0,2,101,55,55,43.75
532,89,2,8,2,2,1,N,8,0,1,N,N,4,0,N,1,71050.0,7,501,24-01004,15,1,2,13,77,2,8,2,2,2,N,1,N,0,6,26100.0,4,362,60,42,50.0
533,41,2,10,2,2,2,N,10,0,1,8191,12,1,1,6,1,36000.0,5,393,17-03531,203,2,2,124,30,2,10,2,2,2,N,1,8191,1,3,50000.0,6,344,524,525,56.25
534,40,2,12,2,2,2,N,10,0,1,8180,12,1,1,3,1,3000.0,1,501,06-07502,69,1,2,69,28,2,12,2,2,2,N,1,8191,0,2,70000.0,7,501,96,86,50.0
535,87,1,8,2,1,1,5,4,0,1,N,N,1,0,2,2,21100.0,3,501,26-02702,92,1,2,87,40,2,8,2,2,2,N,1,N,1,5,0.0,0,136,360,370,25.0
536,63,2,7,2,2,2,N,9,0,1,N,N,2,0,4,2,900.0,1,225,06-08507,27,6,2,28,49,2,7,2,2,2,N,1,N,0,2,0.0,0,88,69,56,56.25
537,33,2,0,2,2,2,N,10,0,1,7860,11,6,0,N,2,30000.0,5,229,38-00100,111,1,1,111,67,2,0,2,2,2,N,1,7860,0,N,75400.0,8,501,9,10,62.5
538,53,2,9,2,2,2,N,4,0,1,8660,14,1,1,3,1,63000.0,7,481,32-00405,54,1,1,54,42,2,9,2,2,2,N,1,8680,0,2,45000.0,6,501,35,35,43.75
539,28,2,10,2,2,2,N,5,0,1,8660,14,6,1,2,1,12900.0,3,106,17-03531,181,2,2,179,31,2,10,2,2,2,N,1,8680,2,7,13000.0,3,142,129,102,50.0
540,47,2,8,2,2,2,N,12,0,1,7390,10,4,0,N,1,170000.0,9,501,24-01004,8,1,1,10,66,2,8,2,2,2,N,1,7460,0,N,92000.0,8,501,55,55,62.5
541,55,2,7,2,2,2,N,5,0,1,1870,4,1,4,6,2,30000.0,6,127,13-04600,134,2,1,133,60,2,7,2,2,2,N,1,1270,0,2,52040.0,7,501,100,74,43.75
542,57,2,10,2,2,2,N,4,0,1,N,N,5,0,N,2,10.0,1,0,17-03531,299,2,1,303,55,2,10,1,1,2,N,1,N,0,N,9200.0,2,69,78,79,50.0
543,54,2,10,2,2,2,N,10,0,1,7890,11,1,1,3,1,18000.0,3,501,51-51255,39,2,2,38,60,2,10,2,2,2,N,1,7870,0,2,80000.0,7,501,37,37,50.0
544,39,2,0,2,2,1,N,7,0,2,N,N,2,N,N,0,0.0,0,N,30-00600,26,1,1,0,68,1,0,1,1,2,5,2,N,N,N,55100.0,7,N,3,0,43.75
545,36,2,12,2,2,2,N,10,0,1,6991,9,6,0,N,2,160000.0,9,501,06-07502,62,6,1,47,53,2,12,2,2,2,N,1,6991,0,N,190000.0,9,501,68,68,75.0
546,19,2,10,2,2,2,N,5,0,1,8590,14,6,0,4,1,26000.0,4,501,51-51255,236,1,1,64,18,2,10,2,2,2,N,1,8670,0,4,130.0,1,501,48,52,62.5
547,47,2,13,2,2,2,N,3,4,3,N,N,6,N,N,0,380.0,1,2,36-03710,81,2,2,0,19,2,13,2,2,2,N,3,N,N,N,0.0,0,0,21,0,68.75
548,52,2,7,2,2,2,N,3,0,1,8780,15,6,0,3,2,12800.0,3,147,13-04600,111,2,1,98,53,2,7,2,2,2,N,1,8780,0,N,27000.0,5,204,183,182,56.25
549,32,2,0,2,2,2,N,8,0,1,8090,12,1,0,2,2,52000.0,6,501,38-00100,136,1,2,100,33,2,0,2,2,2,N,1,7980,2,4,65000.0,8,501,230,230,50.0
550,56,2,0,2,2,2,N,5,0,1,8870,15,2,0,N,1,32000.0,5,375,38-00100,106,1,2,104,74,2,0,2,1,2,N,1,9290,0,4,15200.0,3,415,26,26,43.75
551,60,2,8,2,2,2,N,9,0,1,6672,8,1,0,2,1,275000.0,9,501,26-02702,101,1,1,55,44,2,8,2,2,2,N,1,6672,0,2,70000.0,8,501,101,100,75.0
552,8,2,0,1,2,2,N,3,4,1,N,N,N,4,12,2,N,N,362,30-00600,124,1,2,111,9,2,0,1,2,2,N,1,N,4,12,N,N,362,24,35,81.25
553,52,2,7,2,2,2,N,5,0,1,6890,9,4,0,N,1,62400.0,7,326,19-01700,190,1,1,193,66,2,7,2,2,2,N,1,7071,0,N,70600.0,8,501,71,71,56.25
554,22,2,8,2,2,2,N,7,0,1,7980,12,6,0,3,1,0.0,0,501,24-01004,62,1,2,29,22,2,8,2,2,2,N,1,8180,0,2,32900.0,4,501,65,51,62.5
555,64,1,0,2,1,2,N,4,0,1,N,N,3,0,N,2,7200.0,2,59,40-00200,56,1,1,56,71,2,0,2,2,2,N,1,N,0,N,15000.0,3,123,51,51,50.0
556,58,2,13,2,2,2,N,7,0,1,N,N,5,0,2,1,12000.0,3,160,36-04010,111,2,2,67,63,2,13,2,2,2,N,1,N,0,3,24200.0,4,501,92,92,56.25
557,32,2,10,2,2,2,N,5,0,1,770,3,6,0,N,2,21700.0,4,106,51-51255,78,1,1,65,22,2,10,2,2,2,N,1,770,0,2,50000.0,6,441,319,352,56.25
558,7,2,13,2,2,2,N,2,4,1,N,N,N,1,3,2,N,N,298,36-03710,158,1,2,146,6,2,13,2,2,2,N,1,N,1,3,N,N,298,138,168,81.25
559,32,2,12,2,2,2,N,10,0,1,7860,11,6,0,N,2,0.0,0,0,06-07502,64,6,1,62,34,2,12,2,2,2,N,1,7870,0,N,571000.0,9,501,97,97,56.25
560,53,2,13,2,2,2,N,9,0,1,9160,15,6,0,4,1,26000.0,4,501,36-04010,178,2,2,150,52,2,13,2,2,2,N,1,9180,0,2,45000.0,6,501,31,39,56.25
561,54,2,0,2,2,2,N,7,0,1,N,N,4,0,N,1,15700.0,3,218,30-00600,52,3,1,42,67,2,0,2,1,2,5,1,N,0,N,59700.0,8,488,220,220,50.0
