PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
32-00405,44,1,1,1,8,0,5,1,1,9844.0,6180,7,7,N,4,395,4,2,2,2,2,53.1,51.2
51-01301,30,2,6,0,1,0,N,1,2,9844.0,5070,6,9,146000.0,7,435,N,2,2,2,2,257.5,256.0
08-00803,64,2,1,0,1,0,2,1,1,3292.0,7270,10,7,0.0,6,501,N,2,2,2,2,53.1,51.2
17-03531,81,1,4,0,2,0,2,1,1,9844.0,8191,12,5,115000.0,5,45,N,2,2,2,2,53.1,51.2
06-07502,27,2,6,0,6,0,N,1,2,36052.0,N,N,6,4000.0,0,501,N,2,2,2,2,53.1,51.2
19-01700,48,2,1,0,1,0,2,1,2,3292.0,N,N,5,69000.0,2,501,N,2,2,2,2,53.1,153.60000000000002
36-03710,7,2,N,4,2,0,2,1,2,55708.0,N,N,3,524000.0,N,501,N,2,2,2,2,155.3,153.60000000000002
24-01004,57,1,1,0,1,5,2,1,2,3292.0,770,3,4,33000.0,6,45,N,2,2,2,2,53.1,51.2
29-01901,63,2,4,0,2,0,2,1,2,3292.0,7870,11,6,N,4,159,N,2,2,2,2,53.1,51.2
51-51255,55,2,1,0,1,0,2,1,2,9844.0,7870,11,9,92000.0,5,201,N,2,2,2,2,53.1,51.2
32-00405,36,1,6,0,1,0,N,1,2,9844.0,9170,15,7,0.0,2,387,N,2,2,2,1,53.1,51.2
01-01301,42,1,6,0,2,0,N,1,2,3292.0,8191,12,4,2800.0,0,168,N,2,2,2,2,53.1,51.2
06-08507,13,1,N,0,1,1,4,1,1,3292.0,N,N,3,5000.0,N,397,N,2,2,2,2,53.1,51.2
38-00100,62,1,1,0,3,2,4,1,1,3292.0,N,N,5,20000.0,3,183,N,2,1,2,2,155.3,153.60000000000002
28-01100,41,1,1,0,2,0,5,1,1,3292.0,8191,12,11,586000.0,8,206,N,2,2,2,2,53.1,51.2
17-03529,20,1,6,0,2,1,7,1,1,16396.0,6190,7,7,31300.0,6,501,N,2,2,2,2,53.1,51.2
01-01301,67,2,1,0,2,0,2,1,1,3292.0,6870,9,7,51100.0,9,172,N,2,2,2,2,53.1,51.2
19-01700,53,1,1,1,1,0,3,1,1,3292.0,N,N,9,65100.0,9,403,N,2,2,2,2,53.1,51.2
51-51255,2,2,N,0,9,1,3,1,2,9844.0,N,N,N,53000.0,N,372,N,N,N,2,2,53.1,51.2
32-00405,13,1,N,1,8,2,6,1,2,9844.0,N,N,3,92500.0,N,137,N,2,2,2,2,359.7,358.4
26-02702,29,1,1,0,6,0,2,1,2,3292.0,7870,11,12,12000.0,9,381,N,2,2,2,2,155.3,153.60000000000002
30-00600,74,2,4,0,1,1,2,1,1,3292.0,6970,9,8,0.0,5,501,N,2,2,2,2,155.3,153.60000000000002
40-00200,46,2,6,0,1,2,4,1,1,3292.0,8590,14,5,14400.0,1,245,N,2,2,2,2,155.3,153.60000000000002
24-01004,77,1,1,0,6,0,2,1,1,3292.0,N,N,12,277000.0,9,315,N,2,2,2,2,53.1,51.2
24-01004,37,1,1,0,1,1,4,1,1,3292.0,6380,7,9,N,8,501,N,2,2,2,2,53.1,51.2
51-01301,45,1,6,0,6,3,5,1,2,9844.0,N,N,1,500.0,0,501,N,2,2,2,2,257.5,256.0
19-01700,15,1,6,0,1,2,3,1,1,3292.0,770,3,4,125000.0,3,208,N,2,2,2,2,53.1,51.2
28-01100,32,1,1,0,1,0,2,1,1,3292.0,7390,10,11,0.0,9,80,N,2,2,2,2,53.1,51.2
51-51255,36,1,1,0,1,0,2,1,1,9844.0,N,N,9,40000.0,5,501,N,2,2,2,2,53.1,51.2
36-03710,30,2,6,4,2,0,3,1,2,55708.0,7460,10,7,171000.0,1,76,N,2,2,2,2,53.1,51.2
06-08507,59,2,1,0,1,2,4,1,1,3292.0,N,N,10,47000.0,9,132,N,2,2,2,2,155.3,51.2
06-08507,48,2,1,0,1,2,4,1,1,3292.0,7860,11,9,26000.0,5,248,N,2,2,2,2,53.1,51.2
36-03710,23,1,6,3,2,0,N,1,2,55708.0,8660,14,5,127910.0,4,26,N,2,2,2,2,257.5,256.0
06-07502,72,1,1,0,1,0,2,1,1,36052.0,3570,4,9,0.0,9,501,N,2,2,2,2,53.1,51.2
17-03529,24,1,6,0,2,0,3,1,2,16396.0,N,N,4,40000.0,0,241,N,2,2,2,2,155.3,51.2
06-08507,73,1,1,0,1,0,2,1,1,3292.0,7380,10,11,N,4,205,N,2,2,2,2,53.1,51.2
26-02702,18,1,6,0,1,N,N,3,0,3292.0,N,N,7,30000.0,0,N,N,2,2,2,2,53.1,51.2
26-02702,6,2,N,0,1,2,5,1,2,3292.0,N,N,3,30000.0,N,293,N,2,2,2,2,155.3,153.60000000000002
51-01301,81,2,3,2,1,0,2,1,1,9844.0,7870,11,8,946000.0,4,270,N,2,2,2,2,53.1,51.2
13-04600,66,2,4,0,9,0,N,1,2,3292.0,N,N,3,N,2,191,N,2,1,2,2,155.3,153.60000000000002
30-00600,41,2,1,0,1,2,4,1,1,3292.0,N,N,4,6200.0,0,301,N,2,2,2,2,53.1,51.2
13-04600,16,2,6,3,9,2,4,1,1,3292.0,N,N,4,150000.0,1,501,N,2,2,2,2,53.1,51.2
51-51255,43,2,4,0,1,0,2,1,1,9844.0,7860,11,10,351000.0,9,501,N,2,2,2,2,53.1,51.2
51-01301,59,2,1,0,1,0,2,1,1,9844.0,N,N,10,N,9,501,N,2,2,2,2,53.1,51.2
51-01301,57,1,2,0,1,N,N,3,0,9844.0,770,3,5,16700.0,3,N,N,1,2,1,2,53.1,51.2
13-04600,23,2,6,0,2,0,N,1,2,3292.0,3960,4,9,151800.0,6,29,N,2,2,2,2,53.1,51.2
17-03531,60,1,1,0,2,0,2,1,1,9844.0,8660,14,7,1400.0,6,343,N,2,2,2,1,155.3,153.60000000000002
36-03710,16,2,6,0,2,0,3,1,2,55708.0,8680,14,4,171800.0,1,108,N,2,2,2,2,155.3,256.0
32-00405,77,2,1,1,8,0,3,1,1,9844.0,N,N,3,N,0,36,N,2,2,2,2,53.1,51.2
30-00600,56,1,1,0,1,0,2,1,1,3292.0,7380,10,5,9000.0,5,501,N,2,2,2,2,257.5,153.60000000000002
24-01004,26,1,6,0,2,0,N,1,2,3292.0,9570,16,5,62000.0,6,396,N,2,2,2,2,53.1,51.2
19-01700,64,2,1,0,1,0,2,1,1,3292.0,N,N,5,0.0,2,105,N,2,2,2,2,155.3,256.0
51-51255,49,2,1,0,1,0,2,1,2,9844.0,7270,10,10,49000.0,9,501,N,2,2,2,2,53.1,51.2
24-01004,32,1,1,0,1,0,3,1,1,3292.0,6670,4,7,253900.0,5,501,N,2,2,2,2,53.1,51.2
36-04010,58,1,6,0,1,0,N,1,2,49156.0,7072,9,9,-2100.0,8,107,N,2,2,2,2,53.1,153.60000000000002
32-00405,31,1,6,0,2,0,7,1,2,9844.0,N,N,1,0.0,1,501,N,2,2,2,2,53.1,51.2
17-03529,84,2,4,0,2,1,3,1,1,16396.0,N,N,10,0.0,8,501,N,2,1,2,2,53.1,51.2
24-01004,60,2,1,0,1,2,4,1,1,3292.0,8470,13,9,N,8,501,N,2,2,2,2,53.1,51.2
06-07502,38,2,1,0,1,0,2,1,2,36052.0,9590,16,11,26910.0,9,414,N,2,2,2,2,53.1,51.2
36-04010,63,1,4,0,2,0,N,1,1,49156.0,N,N,6,10000.0,4,501,N,2,1,2,2,53.1,153.60000000000002
28-01100,0,2,N,0,1,3,4,1,1,3292.0,N,N,N,8700.0,N,501,N,N,N,2,2,53.1,51.2
32-00405,26,1,1,1,1,0,5,1,1,9844.0,170,0,5,24000.0,4,281,N,2,2,2,2,53.1,51.2
01-01301,51,2,1,0,2,0,3,1,2,3292.0,8470,13,7,N,5,149,N,2,2,2,2,53.1,51.2
17-03529,29,1,1,0,2,1,2,1,2,16396.0,9160,15,10,141500.0,8,459,N,2,2,2,2,359.7,256.0
32-00405,8,1,N,0,2,2,4,1,1,9844.0,N,N,3,0.0,N,373,N,2,2,2,2,53.1,51.2
17-03531,14,2,N,0,2,5,2,3,0,9844.0,N,N,4,50000.0,2,N,N,1,2,2,2,53.1,51.2
24-01004,35,2,1,0,1,0,3,1,1,3292.0,N,N,11,9000.0,2,171,N,2,2,2,2,53.1,51.2
30-00600,64,1,1,0,1,0,3,1,1,3292.0,170,0,4,7800.0,6,473,N,2,2,2,2,53.1,51.2
06-08507,50,1,1,0,6,2,4,1,1,3292.0,3590,4,9,N,1,274,N,2,2,2,2,53.1,51.2
51-01301,39,1,6,0,1,1,5,1,2,9844.0,8660,14,8,118100.0,7,47,N,2,2,2,2,155.3,153.60000000000002
40-00200,74,1,1,0,1,0,2,1,1,3292.0,N,N,5,N,8,137,N,2,1,2,2,53.1,51.2
36-04010,49,1,5,0,2,0,N,1,1,49156.0,770,3,7,0.0,2,501,N,2,2,2,1,53.1,153.60000000000002
38-00100,11,1,N,0,1,1,2,1,2,3292.0,N,N,3,185000.0,N,501,N,2,2,2,2,53.1,51.2
24-01004,70,2,6,0,1,0,N,1,1,3292.0,8290,12,12,105000.0,9,501,N,2,2,2,2,53.1,153.60000000000002
51-51255,65,2,1,0,1,0,2,1,1,9844.0,7860,11,10,297000.0,6,320,N,2,2,2,2,53.1,51.2
38-00100,50,2,4,0,5,0,6,1,1,3292.0,4971,6,8,160500.0,6,501,N,2,2,2,2,53.1,51.2
51-51255,11,1,N,0,9,2,6,1,1,9844.0,N,N,3,212500.0,N,115,N,2,2,2,2,155.3,51.2
36-04010,9,1,N,0,2,5,6,1,1,49156.0,N,N,3,210500.0,N,311,N,2,2,2,2,53.1,51.2
13-04600,25,1,1,0,2,1,3,1,2,3292.0,7071,9,9,0.0,5,228,N,2,2,2,2,155.3,153.60000000000002
40-00200,28,2,1,0,1,0,2,1,1,3292.0,7290,10,9,0.0,1,501,N,2,2,2,2,53.1,51.2
40-00200,16,2,6,0,1,3,5,1,2,3292.0,N,N,4,37000.0,0,106,N,2,2,2,2,257.5,256.0
36-04010,33,2,6,2,1,N,N,3,0,49156.0,N,N,7,8700.0,0,N,N,2,2,2,2,53.1,51.2
06-08507,60,2,1,0,6,0,7,1,1,3292.0,N,N,10,64000.0,7,393,N,2,2,2,2,53.1,51.2
29-01901,38,2,4,0,2,0,N,1,2,3292.0,7860,11,10,N,5,90,N,2,2,2,2,155.3,256.0
36-04010,26,2,6,0,2,3,5,1,2,49156.0,6570,8,5,1800.0,1,414,N,2,2,2,2,155.3,153.60000000000002
13-04600,63,2,6,0,2,0,N,1,1,3292.0,N,N,8,0.0,4,501,N,2,2,2,2,53.1,51.2
06-07502,34,1,6,0,6,1,2,1,2,36052.0,6070,7,9,30000.0,7,501,N,2,2,2,2,155.3,153.60000000000002
28-01100,49,2,6,0,2,0,3,1,1,3292.0,8680,14,4,2800.0,3,501,N,2,2,2,2,155.3,153.60000000000002
17-03529,46,2,4,0,2,0,N,1,2,16396.0,8170,12,10,17700.0,7,157,N,2,2,2,2,53.1,51.2
29-01901,57,2,1,0,1,0,2,1,1,3292.0,8290,12,8,10000.0,5,260,N,2,2,2,2,53.1,51.2
06-08507,44,2,1,0,6,0,3,1,1,3292.0,7860,11,10,38000.0,1,305,N,2,2,2,2,53.1,51.2
38-00100,16,2,6,0,5,0,9,1,1,3292.0,8680,14,8,52000.0,0,91,N,2,2,2,2,564.0999999999999,256.0
17-03529,25,2,6,0,6,0,N,1,2,16396.0,8290,10,9,80000.0,6,142,N,2,2,2,2,53.1,153.60000000000002
36-04010,70,2,3,0,2,0,4,1,1,49156.0,N,N,5,N,6,501,N,2,1,2,2,53.1,51.2
30-00600,14,1,N,0,3,4,6,1,1,3292.0,N,N,3,N,N,127,N,2,2,2,2,53.1,51.2
38-00100,34,2,1,0,1,2,4,1,2,3292.0,7460,10,9,15000.0,0,159,N,2,2,2,2,53.1,51.2
13-04600,29,1,6,0,6,0,N,1,2,3292.0,8680,14,9,25000.0,2,68,N,2,2,2,2,53.1,51.2
19-01700,32,1,6,0,2,0,N,1,2,3292.0,6370,7,8,44000.0,8,501,N,2,2,2,2,257.5,153.60000000000002
17-03529,23,2,6,0,2,0,4,1,2,16396.0,8670,14,5,155000.0,5,158,N,2,2,2,2,53.1,51.2
06-08507,45,2,4,0,1,0,N,1,1,3292.0,7980,12,10,700.0,7,331,N,2,2,2,2,53.1,51.2
19-01700,23,2,6,0,1,0,N,1,1,3292.0,3080,6,7,N,4,501,N,2,2,2,2,155.3,153.60000000000002
28-01100,20,2,6,0,2,0,3,1,2,3292.0,9170,15,4,9000.0,5,53,N,2,2,2,2,53.1,51.2
51-01301,54,1,6,0,1,N,N,2,0,9844.0,N,N,7,14800.0,3,N,6,2,2,2,2,53.1,51.2
36-04010,17,2,6,0,2,1,4,1,1,49156.0,8370,13,4,25000.0,3,189,N,1,2,2,2,53.1,51.2
30-00600,12,2,N,0,1,4,5,1,1,3292.0,N,N,3,15000.0,N,95,N,2,2,2,2,155.3,153.60000000000002
38-00100,46,2,6,0,3,0,N,1,2,3292.0,N,N,5,0.0,0,76,N,1,1,2,2,53.1,51.2
24-01004,10,1,N,0,1,3,4,1,1,3292.0,N,N,3,178000.0,N,501,N,1,2,2,2,53.1,51.2
17-03531,80,1,4,0,2,0,N,1,1,9844.0,N,N,7,24800.0,6,9,N,2,2,2,2,155.3,153.60000000000002
51-51255,43,2,6,0,1,0,N,1,1,9844.0,7071,9,9,200000.0,9,501,N,2,2,2,2,53.1,51.2
36-04010,6,1,N,0,2,2,5,1,2,49156.0,N,N,2,0.0,N,282,N,2,2,2,2,155.3,153.60000000000002
32-00405,70,1,4,0,1,0,N,1,2,9844.0,5170,6,9,107100.0,9,241,N,2,2,2,2,53.1,51.2
24-01004,50,1,2,0,1,0,2,1,1,3292.0,5180,6,5,N,4,239,N,2,2,2,2,53.1,51.2
36-04010,36,1,6,0,2,0,5,1,1,49156.0,180,0,5,255700.0,6,452,N,2,2,2,2,155.3,51.2
24-01004,54,1,1,0,1,0,2,1,1,3292.0,7270,10,9,2500.0,9,247,N,2,2,2,2,53.1,51.2
19-01700,41,1,2,0,1,0,N,1,1,3292.0,6170,7,N,12500.0,9,0,N,2,2,2,2,53.1,51.2
38-00100,19,1,6,0,1,N,N,3,0,3292.0,N,N,7,N,0,N,N,2,2,2,2,53.1,51.2
17-03529,94,2,3,0,2,N,N,2,0,16396.0,N,N,3,58000.0,3,N,N,1,1,1,1,53.1,51.2
08-00803,59,1,1,0,1,0,2,1,1,3292.0,8680,14,10,6000.0,8,501,N,2,2,2,2,53.1,51.2
08-00803,62,2,1,0,1,0,2,1,1,3292.0,2370,4,7,3540.0,6,501,N,2,2,2,2,53.1,51.2
13-04600,75,2,3,0,2,0,N,1,2,3292.0,N,N,7,N,2,501,N,2,2,2,2,53.1,153.60000000000002
17-03529,44,2,1,0,9,1,4,1,1,16396.0,7870,11,10,0.0,9,201,N,2,2,2,2,53.1,51.2
17-03529,83,2,6,0,2,0,N,1,1,16396.0,8680,14,5,150000.0,5,365,N,2,2,2,2,155.3,51.2
24-01004,89,1,3,0,1,0,N,1,1,3292.0,4971,6,9,5000.0,9,199,N,2,2,2,2,53.1,51.2
38-00100,40,2,1,0,1,2,4,1,1,3292.0,N,N,7,N,1,501,N,2,2,2,2,53.1,51.2
40-00200,64,2,3,0,3,0,3,1,1,3292.0,8191,12,8,210000.0,5,501,N,2,2,2,2,155.3,153.60000000000002
17-03529,28,2,6,0,2,0,2,1,2,16396.0,N,N,5,17900.0,0,214,N,2,2,2,2,155.3,51.2
19-01700,25,2,1,0,1,0,2,1,1,3292.0,9160,15,9,N,4,174,N,1,2,2,2,53.1,51.2
24-01004,6,1,N,0,2,2,4,1,1,3292.0,N,N,2,54600.0,N,501,N,2,2,2,2,53.1,51.2
30-00600,17,2,6,0,1,3,8,1,2,3292.0,7580,10,4,271500.0,0,70,N,2,2,2,2,155.3,153.60000000000002
38-00100,30,1,1,0,1,0,3,1,1,3292.0,N,N,5,N,7,501,N,2,2,2,2,53.1,51.2
32-00405,15,1,6,1,8,0,4,1,1,9844.0,N,N,4,N,0,137,N,2,2,2,2,53.1,51.2
38-00100,34,1,1,0,1,0,4,1,1,3292.0,N,N,9,N,6,232,N,2,2,2,2,155.3,153.60000000000002
40-00200,56,2,4,0,1,1,4,1,1,3292.0,N,N,5,6500.0,5,501,N,2,2,2,2,53.1,51.2
08-00803,53,2,1,0,1,0,2,1,1,3292.0,7670,10,9,N,5,501,N,2,2,2,2,53.1,51.2
24-01004,10,1,N,4,1,3,5,1,1,3292.0,N,N,3,16990.0,N,332,N,2,2,2,2,53.1,51.2
17-03529,32,1,6,0,2,0,3,1,1,16396.0,5490,4,7,14000.0,7,501,N,2,2,2,2,53.1,51.2
36-03710,7,1,N,4,9,2,4,1,2,55708.0,N,N,3,72100.0,N,501,N,2,2,2,2,155.3,153.60000000000002
26-02702,27,1,6,0,1,0,N,1,1,3292.0,7072,9,9,35000.0,7,501,N,2,2,2,2,155.3,153.60000000000002
19-01700,76,1,1,0,8,0,5,1,1,3292.0,770,3,3,N,5,501,2,2,1,2,2,359.7,460.8
26-02702,36,2,6,0,1,0,N,1,2,3292.0,6992,9,9,N,8,476,N,2,2,2,2,155.3,51.2
32-00405,21,2,6,0,1,0,3,1,2,9844.0,9170,15,5,50000.0,6,79,N,2,2,2,2,53.1,51.2
06-08507,67,1,4,0,1,0,N,1,1,3292.0,9370,16,10,N,9,501,N,2,2,2,2,53.1,51.2
51-51255,16,1,6,3,1,N,N,3,0,9844.0,N,N,4,18000.0,0,N,N,2,2,2,2,53.1,51.2
40-00200,32,2,1,0,1,1,4,1,1,3292.0,N,N,5,53000.0,0,286,N,2,2,2,2,53.1,51.2
38-00100,8,2,N,0,1,5,6,1,1,3292.0,7870,N,3,1000.0,N,501,N,2,2,2,2,53.1,51.2
38-00100,36,2,1,0,1,2,4,1,1,3292.0,N,N,4,26000.0,0,126,N,2,2,2,2,53.1,51.2
01-01301,13,1,N,0,2,3,6,1,1,3292.0,N,N,3,33300.0,N,501,N,2,2,2,2,155.3,153.60000000000002
30-00600,29,1,6,0,1,0,N,1,1,3292.0,490,1,5,300000.0,9,501,N,2,2,2,2,155.3,153.60000000000002
01-01301,59,1,5,0,2,1,3,1,1,3292.0,6070,7,7,500.0,6,173,N,2,2,2,2,155.3,153.60000000000002
17-03531,7,1,N,0,2,2,3,1,1,9844.0,N,N,3,N,N,274,N,2,2,2,2,53.1,51.2
36-03710,56,2,4,0,2,0,4,1,2,55708.0,7980,12,8,4300.0,7,252,N,2,2,2,2,53.1,153.60000000000002
06-08507,62,1,1,0,1,0,3,1,1,3292.0,2290,4,9,30000.0,9,501,N,2,2,2,2,53.1,51.2
06-07502,51,1,4,0,1,0,N,1,2,36052.0,6870,9,5,N,9,29,N,2,2,2,2,155.3,153.60000000000002
28-01100,56,1,6,0,1,0,3,1,1,3292.0,6880,9,5,9200.0,5,501,N,2,2,2,2,53.1,51.2
36-03710,53,2,1,0,2,0,2,1,1,55708.0,N,N,5,109000.0,0,134,N,2,2,2,2,53.1,51.2
06-08507,36,1,1,0,1,1,3,1,2,3292.0,9590,16,10,10800.0,9,477,N,2,2,2,2,155.3,153.60000000000002
29-01901,57,2,6,0,1,0,2,1,1,3292.0,7870,11,10,7000.0,8,N,N,2,2,2,2,53.1,51.2
24-01004,38,2,1,0,5,2,5,1,1,3292.0,7860,11,9,8000.0,5,108,N,2,2,2,2,53.1,51.2
24-01004,51,2,1,0,1,0,2,1,1,3292.0,N,N,12,23600.0,8,501,N,2,2,2,2,53.1,51.2
06-08507,83,2,1,0,6,0,2,1,1,3292.0,8170,12,6,0.0,7,324,N,2,2,2,2,53.1,51.2
17-03529,60,2,1,0,2,0,2,1,1,16396.0,N,N,7,12720.0,2,115,N,2,1,2,1,53.1,51.2
28-01100,52,2,1,0,2,1,4,1,2,3292.0,6970,9,7,50000.0,7,501,N,2,2,2,2,53.1,153.60000000000002
28-01100,21,1,6,0,2,0,N,1,2,3292.0,5391,6,7,161000.0,7,501,N,2,2,2,2,155.3,51.2
17-03529,38,2,6,0,9,0,2,1,2,16396.0,7860,11,10,0.0,2,201,N,2,2,2,2,257.5,256.0
38-00100,15,1,6,0,9,3,5,1,1,3292.0,N,N,4,127200.0,1,9,N,2,2,2,2,768.5,665.5999999999999
38-00100,0,1,N,0,1,2,3,1,1,3292.0,N,N,N,10800.0,N,501,N,N,N,2,2,53.1,51.2
17-03529,50,2,1,0,2,0,4,1,2,16396.0,7860,11,7,15000.0,8,246,N,2,2,2,2,53.1,51.2
36-03710,23,1,6,2,8,0,3,1,2,55708.0,6180,6,5,66550.0,6,429,N,2,2,2,2,155.3,153.60000000000002
38-00100,61,2,4,0,1,0,2,1,1,3292.0,N,N,4,20600.0,1,501,N,1,1,2,2,53.1,51.2
28-01100,25,1,6,0,2,N,N,3,0,3292.0,8780,16,5,N,1,173,N,2,2,2,2,155.3,51.2
36-04010,63,1,5,4,8,0,3,1,2,3292.0,7690,10,5,88000.0,2,287,N,2,2,2,2,53.1,153.60000000000002
32-00405,67,1,6,4,1,0,N,1,2,9844.0,4795,6,7,14720.0,3,278,N,2,1,2,2,53.1,51.2
24-01004,16,1,6,0,1,1,3,1,1,3292.0,8380,13,4,28200.0,2,237,N,2,2,2,2,155.3,51.2
29-01901,28,2,6,0,1,0,N,1,1,3292.0,8680,14,9,N,5,454,N,2,2,2,2,53.1,51.2
30-00600,82,2,1,0,3,0,2,1,1,3292.0,N,N,8,58600.0,6,278,N,2,2,2,2,53.1,51.2
17-03531,62,2,1,0,2,0,2,1,1,9844.0,770,3,5,15000.0,4,30,N,2,2,2,2,359.7,256.0
28-01100,32,1,4,0,2,0,N,1,1,3292.0,N,N,4,N,2,364,N,2,2,2,2,155.3,153.60000000000002
13-04600,38,1,6,0,6,N,N,3,0,3292.0,N,N,4,10000.0,0,N,N,2,2,2,2,53.1,51.2
06-07502,54,1,1,0,1,4,8,1,2,36052.0,N,N,5,21370.0,0,176,N,2,2,2,2,53.1,51.2
51-01301,10,1,N,0,1,3,4,1,2,9844.0,N,N,3,18000.0,N,41,N,2,2,2,2,155.3,51.2
17-03531,18,2,6,0,2,0,4,1,1,9844.0,N,N,7,2000.0,1,154,N,2,2,2,2,53.1,51.2
40-00200,67,2,1,0,2,0,2,1,1,3292.0,N,N,9,30000.0,3,501,N,2,2,2,2,155.3,153.60000000000002
30-00600,33,1,1,0,2,0,2,1,2,3292.0,7390,10,7,0.0,5,501,N,2,2,2,2,257.5,256.0
40-00200,58,2,1,0,1,2,4,1,1,3292.0,7870,11,7,60000.0,1,78,N,2,2,2,2,257.5,153.60000000000002
17-03531,10,1,N,0,2,5,8,1,2,9844.0,N,N,3,69900.0,N,179,N,2,2,2,2,257.5,153.60000000000002
01-01301,16,1,6,0,2,0,4,1,1,3292.0,N,N,4,60000.0,2,78,N,2,2,2,2,155.3,153.60000000000002
51-01301,69,2,1,0,1,0,2,1,1,9844.0,N,N,11,0.0,8,188,N,2,2,2,2,155.3,153.60000000000002
38-00100,40,2,1,0,1,2,4,1,1,3292.0,6370,7,7,15000.0,9,501,N,2,2,2,2,53.1,51.2
13-04600,38,2,1,0,2,0,5,1,1,3292.0,9370,16,7,7800.0,5,23,N,2,2,2,2,53.1,51.2
19-01700,9,1,N,1,1,1,5,1,1,3292.0,N,N,3,11500.0,N,501,N,2,2,2,2,53.1,153.60000000000002
36-03710,64,1,6,2,1,0,N,1,2,55708.0,7570,14,6,42000.0,2,501,N,2,2,2,2,155.3,153.60000000000002
19-01700,6,2,N,0,1,0,3,2,1,3292.0,N,N,2,N,N,313,N,2,2,2,2,53.1,51.2
51-01301,30,1,6,0,1,0,N,1,2,9844.0,3365,4,10,209400.0,7,501,N,2,2,2,2,53.1,51.2
08-00803,39,2,6,0,1,0,N,1,2,3292.0,7860,11,10,66020.0,7,501,N,2,2,2,2,53.1,51.2
26-02702,30,1,6,0,2,0,N,1,2,3292.0,9370,16,10,110000.0,9,501,N,2,2,2,2,155.3,153.60000000000002
38-00100,17,1,6,0,1,N,N,3,0,3292.0,5070,6,4,22000.0,1,N,N,2,2,2,2,53.1,51.2
19-01700,3,2,N,0,9,3,5,1,1,3292.0,N,N,2,14400.0,N,501,N,N,N,2,2,53.1,51.2
19-01700,6,1,N,0,1,2,3,1,2,3292.0,N,N,2,250000.0,N,137,N,2,2,2,2,359.7,460.8
19-01700,12,2,N,0,1,3,4,1,1,3292.0,N,N,3,93400.0,N,501,N,2,2,2,2,53.1,51.2
32-00405,16,2,6,1,8,0,5,1,1,9844.0,4980,6,4,76000.0,1,260,N,2,2,2,2,53.1,51.2
51-01301,23,1,6,0,1,0,N,1,2,9844.0,9370,16,11,362100.0,8,40,N,2,2,2,2,53.1,51.2
40-00200,16,1,6,0,3,4,5,1,1,3292.0,N,N,4,7200.0,1,501,N,2,2,2,2,53.1,51.2
24-01004,63,1,1,0,1,0,2,1,1,3292.0,5381,6,7,42000.0,9,482,N,2,2,2,2,53.1,51.2
40-00200,62,1,6,0,3,0,N,1,1,3292.0,3875,13,4,N,6,501,N,2,2,2,2,155.3,153.60000000000002
36-04010,17,2,6,0,2,1,3,1,2,49156.0,8590,14,4,175000.0,1,77,N,1,2,2,2,461.9,256.0
13-04600,67,2,3,0,2,0,N,1,1,3292.0,N,N,9,516000.0,9,501,N,2,1,2,2,155.3,153.60000000000002
51-01301,74,1,1,0,1,0,2,1,2,9844.0,770,3,10,N,9,501,N,2,1,2,2,155.3,153.60000000000002
40-00200,72,2,4,0,1,0,N,1,1,3292.0,6991,2,5,62000.0,8,351,N,2,2,2,2,53.1,51.2
38-00100,28,1,6,0,5,0,2,1,2,3292.0,8580,17,9,N,0,114,N,2,2,2,2,53.1,51.2
17-03529,62,2,3,0,2,2,5,1,1,16396.0,N,N,4,86000.0,4,501,N,2,2,2,2,53.1,51.2
38-00100,73,1,1,0,1,0,7,1,1,3292.0,770,3,8,65000.0,1,501,N,2,2,2,2,53.1,51.2
19-01700,29,1,6,0,1,0,2,1,1,3292.0,6180,7,8,765300.0,4,72,N,2,2,2,2,155.3,153.60000000000002
28-01100,76,1,1,0,1,0,2,1,1,3292.0,490,1,5,569800.0,6,501,N,2,2,1,1,53.1,51.2
17-03529,34,2,6,0,2,0,N,1,2,16396.0,6290,7,7,0.0,4,501,N,2,2,2,2,359.7,358.4
32-00405,16,2,6,0,1,0,3,1,1,9844.0,180,0,4,1327000.0,0,501,N,2,2,2,2,53.1,51.2
06-08507,56,1,1,0,6,0,2,1,1,3292.0,N,N,11,0.0,4,355,N,2,2,2,2,53.1,51.2
26-02702,14,1,N,0,6,5,2,3,0,3292.0,N,N,4,0.0,2,N,N,2,2,2,2,53.1,51.2
40-00200,37,1,6,1,3,1,4,1,2,3292.0,9470,16,5,N,6,45,N,2,2,2,2,155.3,153.60000000000002
51-01301,50,2,6,0,1,0,N,1,2,9844.0,6890,9,10,3500.0,3,412,N,1,2,2,2,155.3,153.60000000000002
32-00405,11,1,N,0,1,0,3,1,1,9844.0,N,N,3,36000.0,N,501,N,2,2,2,2,53.1,51.2
24-01004,46,2,1,0,6,0,4,1,1,3292.0,8270,12,10,24900.0,9,501,N,2,2,2,2,155.3,51.2
51-51255,28,1,6,0,1,0,N,1,2,9844.0,7280,10,10,250000.0,8,30,N,2,2,2,2,53.1,51.2
24-01004,43,1,1,0,1,0,2,1,1,3292.0,N,N,10,N,7,501,N,2,2,2,2,53.1,51.2
