,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
139,26,2,10,2,2,2,N,9,4,1,7690,10,6,0,3,1,45000.0,6,501,51-51255,129,1,2,279,26,2,10,2,2,2,N,1,7290,0,3,68000.0,7,501,133,96,68.75
140,60,2,10,2,2,2,N,10,0,1,7980,12,4,1,3,1,120500.0,9,501,51-51255,69,1,2,69,38,2,10,2,2,2,N,1,8290,0,N,81500.0,8,501,38,39,50.0
141,75,2,7,2,2,2,N,12,0,1,N,N,1,0,3,2,76000.0,8,501,13-04600,40,2,2,39,75,2,7,2,2,2,N,1,N,0,3,17000.0,3,161,27,27,68.75
142,34,2,10,2,2,2,N,12,0,1,7460,10,6,0,N,1,140000.0,9,501,51-01301,72,1,2,72,34,2,10,2,2,2,N,1,7460,0,N,140000.0,9,501,72,72,100.0
143,36,2,7,2,2,2,N,9,0,1,7280,10,1,1,3,2,20000.0,3,501,08-00803,77,1,2,88,36,2,7,2,2,2,N,1,7280,1,3,20000.0,3,200,84,80,81.25
144,47,2,8,2,2,2,N,9,0,1,8590,14,1,1,3,2,15000.0,3,501,24-01004,96,1,2,120,51,2,8,2,2,2,N,1,8590,1,3,40000.0,5,501,214,213,68.75
145,65,2,7,2,2,2,N,8,0,1,7280,10,1,0,2,2,29800.0,5,501,13-04600,74,2,2,74,65,2,7,2,2,2,N,1,7280,0,2,45360.0,6,501,74,74,87.5
146,38,2,11,2,2,2,N,10,0,1,7860,11,1,1,5,2,95000.0,8,501,17-03529,94,1,2,104,33,2,11,2,2,2,N,1,7870,0,2,28000.0,4,398,87,87,43.75
147,74,2,12,2,2,2,N,9,0,1,6890,9,3,0,N,1,47100.0,6,397,06-07502,165,1,2,162,74,2,12,2,2,2,N,1,6890,0,N,29000.0,5,237,94,94,68.75
148,32,2,13,2,2,2,N,9,2,1,8191,12,6,0,N,2,119000.0,8,501,36-03710,121,1,2,127,33,2,13,2,2,2,N,1,8191,0,N,55000.0,7,416,51,51,62.5
149,54,2,0,2,2,2,N,5,0,1,8090,12,4,0,N,2,40000.0,5,305,38-00100,88,1,2,84,48,2,0,2,2,2,N,1,8090,0,N,52000.0,7,395,183,183,62.5
150,57,2,0,2,1,2,N,5,0,1,1080,4,4,0,N,2,13650.0,2,104,38-00100,219,1,2,216,58,2,0,2,1,2,N,1,1080,0,N,13650.0,2,104,177,177,81.25
151,47,2,13,2,2,2,N,7,0,1,7680,10,6,0,2,2,12000.0,3,165,36-03710,55,2,2,49,50,2,13,2,2,2,N,1,7290,0,N,96000.0,8,501,132,132,50.0
152,49,2,7,2,2,2,N,10,0,1,4795,6,2,0,3,1,23000.0,4,216,06-08507,56,6,2,46,49,2,7,2,2,2,N,1,4795,0,4,23000.0,4,199,63,56,75.0
153,45,2,7,2,2,2,N,10,0,1,7860,11,6,0,N,2,100000.0,8,501,06-08507,64,1,2,62,73,2,7,2,2,2,N,1,7870,0,N,77300.0,7,501,44,43,62.5
154,6,2,0,1,2,2,N,2,0,1,N,N,N,3,5,2,N,N,336,30-00600,46,9,2,67,5,2,0,2,2,2,N,1,N,3,5,N,N,336,70,73,75.0
155,32,2,7,2,2,2,N,10,0,1,7280,10,6,0,N,2,39000.0,7,293,28-01100,70,1,2,65,32,2,7,2,2,2,N,1,7280,0,N,22800.0,5,172,79,79,68.75
156,33,2,0,2,2,2,N,5,0,1,N,N,1,5,7,1,0.0,0,22,40-00200,94,9,2,203,62,2,0,2,1,2,N,1,N,0,2,14500.0,3,501,85,52,43.75
157,39,2,7,2,2,2,N,10,0,1,7870,11,4,0,N,2,120000.0,9,501,08-00803,61,9,2,63,39,2,7,2,2,2,N,1,7870,0,N,120000.0,9,501,57,70,87.5
158,70,2,7,2,2,2,N,8,0,1,N,N,1,0,2,2,8000.0,2,440,19-01700,264,8,2,244,69,2,7,1,1,2,N,1,N,0,2,20200.0,3,217,68,78,50.0
159,30,2,8,2,2,2,N,7,0,1,6370,7,6,1,3,2,42000.0,5,424,29-01901,43,2,2,43,28,2,8,2,2,2,N,1,6370,1,3,42000.0,6,424,100,100,75.0
160,36,2,0,2,2,2,N,4,0,1,8680,14,1,3,5,1,0.0,0,102,40-00200,44,1,2,47,38,2,0,2,2,1,N,1,8680,3,5,1600.0,1,102,69,62,62.5
161,82,2,9,2,1,2,N,4,0,1,N,N,1,0,5,1,21900.0,4,135,32-00405,33,2,2,38,84,2,9,2,2,2,N,1,N,0,5,18400.0,3,135,46,46,62.5
162,19,2,8,1,2,2,N,7,0,1,7860,11,6,0,10,2,7000.0,2,501,26-02702,43,2,2,69,23,2,8,2,2,2,N,1,7870,0,N,5000.0,1,38,208,178,43.75
163,88,2,10,2,2,2,3,11,0,1,7071,9,3,0,N,2,0.0,0,0,51-51255,60,1,2,94,80,2,10,2,2,2,N,1,7071,0,N,86000.0,8,501,165,166,56.25
164,67,2,7,2,2,2,N,11,0,1,N,N,1,0,2,1,68400.0,8,501,19-01700,119,1,2,119,67,2,7,2,2,2,N,1,N,0,2,71700.0,8,501,119,119,93.75
165,27,2,0,2,2,2,N,8,0,1,770,3,1,0,2,2,19200.0,3,378,38-00100,102,1,2,154,29,1,0,2,2,2,N,1,770,0,2,23000.0,4,401,89,67,56.25
166,63,2,0,2,2,2,N,7,0,1,7870,11,4,0,N,1,64210.0,8,488,38-00100,10,1,2,13,64,2,0,2,2,2,N,1,7860,0,N,9000.0,2,68,16,12,56.25
167,76,2,0,2,1,2,N,9,0,1,N,N,4,0,N,2,74500.0,8,501,30-00600,68,1,2,64,82,2,0,2,2,2,N,1,N,0,N,52600.0,7,435,56,56,56.25
168,46,2,8,2,2,2,N,7,0,1,8980,15,4,0,2,1,34000.0,5,337,26-02702,134,6,2,158,46,2,8,2,2,2,N,1,8980,0,2,34000.0,5,200,134,135,87.5
169,20,2,9,1,1,2,N,5,1,1,7690,10,6,1,4,2,300.0,1,298,32-00405,58,1,2,47,46,2,9,2,2,2,N,1,7690,1,3,20000.0,4,98,184,185,43.75
170,67,2,7,2,2,2,N,10,0,1,N,N,1,0,2,1,14400.0,4,501,28-01100,133,2,2,119,67,2,7,2,2,2,N,1,N,0,2,14400.0,4,501,58,59,87.5
171,26,2,8,2,2,2,N,9,0,1,N,N,1,1,3,1,0.0,0,501,26-02702,103,6,2,80,63,2,8,2,2,2,N,1,N,0,2,47600.0,7,329,103,103,56.25
172,56,2,0,2,2,2,N,9,0,1,670,2,3,0,N,1,20000.0,4,160,30-00600,193,1,2,183,58,2,0,2,2,2,N,1,670,0,N,40010.0,6,301,193,192,68.75
173,53,2,0,2,2,2,N,9,0,1,7860,11,1,1,3,1,36000.0,6,286,40-00200,99,9,2,118,33,2,0,2,2,2,N,1,7860,4,6,35000.0,6,321,206,206,56.25
174,32,2,8,2,2,2,N,7,0,1,5170,6,1,0,2,2,30000.0,5,501,26-02702,171,1,2,169,26,2,8,2,2,2,N,1,5170,0,2,20000.0,4,274,66,163,62.5
175,40,2,7,2,2,2,N,7,0,1,5170,6,1,2,4,2,44200.0,7,501,01-01301,81,2,2,81,30,2,7,2,2,2,N,1,4880,3,5,24000.0,5,125,311,311,43.75
176,79,2,0,2,2,2,N,5,0,1,N,N,3,0,N,1,7200.0,2,53,40-00200,27,9,2,29,69,2,0,2,2,2,N,1,N,0,N,13000.0,3,106,34,34,62.5
177,94,1,10,2,1,2,N,7,0,1,8570,14,3,0,4,1,25000.0,4,455,51-51255,76,2,2,76,68,2,10,2,1,1,N,1,8590,0,2,40300.0,5,253,178,92,37.5
178,17,2,9,2,2,2,N,5,4,1,N,N,6,4,6,1,0.0,0,281,32-00405,65,8,2,64,17,2,9,2,2,2,N,1,N,4,6,0.0,0,281,36,35,87.5
179,35,2,10,2,2,2,N,11,0,1,7270,10,6,0,N,2,80000.0,7,501,51-51255,237,2,2,258,35,2,10,2,2,2,N,1,7270,0,N,80000.0,7,501,258,258,93.75
180,59,2,7,2,2,2,N,7,0,1,8191,12,6,0,3,1,0.0,0,181,01-01301,141,2,2,108,61,2,7,2,1,2,N,1,8191,1,3,0.0,0,129,71,83,62.5
181,54,2,8,2,2,2,N,10,0,1,7870,11,6,0,N,1,46300.0,7,347,26-02702,66,1,2,67,54,2,8,2,2,2,N,1,7870,0,N,46000.0,7,348,88,89,75.0
182,50,2,11,2,2,2,N,10,0,1,4590,5,1,0,2,1,58800.0,7,501,17-03529,81,1,2,79,50,2,11,2,2,2,N,1,4590,0,2,200.0,1,1,38,28,68.75
183,43,2,7,2,2,2,N,10,0,1,7870,11,1,2,4,1,68700.0,7,501,08-00803,52,6,2,66,45,2,7,2,2,2,N,1,7870,2,4,68700.0,7,501,90,90,81.25
184,66,2,11,2,1,2,N,9,0,1,8370,13,4,0,N,2,13500.0,3,112,17-03529,163,2,2,163,68,2,11,2,2,2,N,1,8370,0,N,13500.0,3,110,215,215,68.75
185,60,2,7,2,2,2,N,8,0,1,7071,9,1,0,2,1,88000.0,8,501,06-08507,61,1,2,55,58,2,7,2,2,2,N,1,6992,0,2,88000.0,8,501,63,62,75.0
186,52,2,10,2,2,2,N,10,0,1,9190,15,6,0,N,1,81000.0,8,501,17-03531,359,2,2,359,48,2,10,2,2,2,N,1,8980,0,N,55000.0,7,420,54,54,56.25
187,24,2,13,2,2,2,N,4,0,3,8564,14,6,N,N,0,15600.0,3,76,36-03710,75,2,2,0,22,2,13,2,2,2,N,3,8680,N,N,15600.0,3,117,75,0,81.25
188,72,2,9,2,1,2,N,5,0,2,N,N,4,N,N,0,4300.0,1,N,32-00405,95,1,2,0,72,2,9,2,1,2,N,2,N,N,N,18000.0,3,N,95,0,87.5
189,50,2,8,2,2,2,N,9,4,1,N,N,1,1,3,2,0.0,0,336,24-01004,108,1,2,141,49,2,8,2,2,2,N,1,N,1,3,0.0,0,244,65,69,75.0
190,60,2,8,2,2,2,N,7,0,1,N,N,5,0,4,1,23000.0,3,427,26-02702,105,1,2,105,60,2,8,2,2,2,N,1,N,0,3,68400.0,8,501,82,86,62.5
191,48,2,7,2,2,2,N,9,0,1,7860,11,4,0,N,2,50000.0,6,379,19-01700,95,1,2,95,48,2,7,2,2,2,N,1,7860,0,N,44000.0,6,333,95,95,87.5
192,79,2,7,2,2,2,N,9,1,1,N,N,1,0,2,1,361000.0,9,501,06-08507,115,1,2,109,76,2,7,2,2,2,N,1,N,0,2,361000.0,9,501,115,73,87.5
193,61,2,0,2,2,2,N,9,0,1,9470,16,4,0,2,1,52800.0,7,481,30-00600,25,1,2,25,44,2,0,2,2,2,N,1,9470,1,3,50000.0,7,381,44,31,56.25
194,60,2,13,2,2,2,N,7,0,1,9480,16,4,0,4,1,80000.0,8,378,36-04010,87,2,2,64,60,2,13,2,2,2,N,1,9590,0,4,14700.0,3,319,77,77,62.5
195,21,2,10,2,2,2,N,4,0,1,6380,7,6,1,4,2,6700.0,2,298,17-03531,58,2,2,52,29,2,10,2,2,2,N,1,6390,4,5,40000.0,6,133,175,174,43.75
196,62,2,13,2,2,2,N,9,0,1,8170,12,4,0,7,1,41000.0,6,439,36-04010,229,2,2,222,66,2,13,2,2,2,N,1,8090,0,N,82300.0,8,501,73,73,50.0
197,69,2,0,2,1,2,N,9,0,1,7870,11,1,0,3,1,80000.0,8,501,30-00600,147,3,2,146,69,2,0,2,1,2,N,1,7870,0,3,80000.0,8,501,147,148,93.75
198,60,2,9,2,2,2,N,8,1,1,N,N,1,1,3,1,0.0,0,0,32-00405,88,1,2,94,50,2,9,2,2,2,N,1,N,0,4,0.0,0,188,194,201,62.5
199,86,2,9,1,2,2,N,1,1,1,N,N,3,0,5,1,0.0,0,100,32-00405,125,8,2,83,74,2,9,2,2,2,N,1,N,2,5,0.0,0,100,85,53,68.75
200,78,2,9,2,1,2,N,9,4,1,N,N,3,0,4,2,9600.0,2,323,32-00405,103,1,2,109,93,1,9,2,1,2,N,1,N,0,N,9600.0,2,78,169,169,62.5
201,34,2,12,2,2,2,N,9,1,1,6970,9,1,1,3,2,147100.0,9,501,06-07502,132,1,2,130,34,2,12,2,2,2,N,1,6970,1,3,95050.0,8,501,143,144,75.0
202,63,2,7,2,2,2,N,9,0,1,6890,9,3,0,N,1,43800.0,6,333,19-01700,110,1,2,100,63,2,7,2,2,2,N,1,6890,0,N,43800.0,6,334,77,78,81.25
203,67,2,7,2,2,2,N,10,0,1,8191,12,4,0,N,1,28700.0,4,237,08-00803,54,1,2,54,67,2,7,2,2,2,N,1,8180,0,N,44900.0,6,367,50,50,62.5
204,20,2,0,2,2,2,N,4,0,1,8290,12,6,1,5,1,16700.0,4,366,40-00200,59,1,2,70,18,2,0,2,2,2,N,1,8191,0,2,10000.0,3,153,296,98,43.75
205,41,2,10,2,2,2,N,7,0,1,5391,6,2,0,5,1,35000.0,6,142,17-03531,123,2,2,112,47,2,10,2,2,2,N,1,5391,0,5,15000.0,3,83,123,123,68.75
206,39,2,7,2,2,2,N,10,3,1,7870,11,6,0,5,1,28000.0,4,501,08-00803,73,1,2,76,39,2,7,2,2,2,N,1,7870,0,5,33000.0,4,501,73,79,87.5
207,25,2,8,2,2,2,N,9,0,1,9480,16,6,0,3,2,10900.0,2,379,24-01004,57,6,2,68,24,2,8,2,2,2,N,1,9480,0,3,31900.0,4,501,54,47,62.5
208,32,2,10,2,2,2,N,9,0,1,6880,9,6,0,N,1,47000.0,6,362,51-51255,136,2,2,135,39,2,10,2,2,2,N,1,7190,0,N,103000.0,8,501,44,44,56.25
209,26,2,10,2,2,2,N,5,0,1,9920,18,6,0,6,2,0.0,0,0,17-03531,228,2,2,183,26,2,10,2,2,2,N,1,9920,0,6,0.0,0,0,168,108,87.5
210,68,2,10,2,2,2,N,7,0,1,9480,16,4,0,2,1,50000.0,6,501,51-51255,24,1,2,39,69,2,10,2,2,2,N,1,9480,0,2,100000.0,8,501,65,65,68.75
211,59,2,7,2,2,2,N,5,0,1,7860,11,6,0,3,1,6000.0,2,30,13-04600,73,2,2,83,24,2,7,2,2,2,N,1,7870,0,3,6500.0,2,251,189,98,62.5
212,51,2,10,2,2,2,N,8,0,1,9570,16,2,0,N,2,150000.0,9,501,51-51255,55,1,2,50,51,2,10,2,2,2,N,1,9570,0,N,150000.0,9,501,55,55,93.75
213,18,2,7,2,2,2,N,4,0,1,9470,16,6,0,3,1,1400.0,1,142,28-01100,87,2,2,68,18,2,7,2,2,2,N,1,9470,0,3,900.0,1,300,105,181,75.0
214,72,2,7,2,2,2,N,5,0,1,1590,4,1,1,3,1,240000.0,9,501,19-01700,324,1,2,306,33,2,7,2,2,2,N,1,3570,2,6,27000.0,4,183,478,705,43.75
215,28,2,7,2,2,2,N,9,0,1,8590,14,6,0,3,1,100.0,1,501,13-04600,115,2,2,111,67,2,7,2,2,2,N,1,8590,0,N,52500.0,7,435,129,129,56.25
216,31,2,11,2,2,2,N,9,0,1,3080,4,1,1,3,1,36800.0,5,501,17-03529,425,1,2,388,34,2,11,2,2,2,N,1,3080,1,3,36800.0,5,429,60,60,75.0
217,34,2,0,2,2,2,N,4,0,1,8770,15,1,3,5,2,0.0,0,102,40-00200,210,3,2,114,26,2,0,2,2,2,N,1,8770,3,5,0.0,0,102,210,103,87.5
218,27,2,7,2,2,2,N,9,0,1,6570,8,6,0,N,2,55000.0,6,420,08-00803,132,6,2,132,27,2,7,2,2,2,N,1,6570,0,N,87100.0,8,501,132,132,81.25
219,81,2,10,2,2,2,N,5,0,1,N,N,4,0,2,2,6000.0,1,418,51-51255,104,2,2,100,35,2,10,2,2,2,N,1,N,0,N,0.0,0,0,157,112,56.25
220,34,2,11,2,2,2,N,9,0,1,590,2,1,0,2,1,90000.0,8,501,17-03529,425,2,2,421,34,2,11,2,2,2,N,1,590,0,2,90000.0,8,501,459,395,87.5
221,38,2,9,2,2,2,N,3,1,1,7690,10,6,1,3,2,10000.0,2,66,32-00405,45,1,2,33,39,2,9,2,2,2,N,1,7690,1,4,10000.0,2,75,45,44,75.0
222,25,2,0,2,2,2,N,5,0,1,9370,16,6,0,N,1,28700.0,4,219,38-00100,101,1,2,106,25,2,0,2,2,2,N,1,9370,0,N,28700.0,4,219,101,106,100.0
223,6,2,7,2,2,2,N,1,0,1,N,N,N,0,6,1,N,N,177,01-01301,93,2,2,69,4,2,7,2,N,N,N,1,N,0,5,N,N,115,104,71,56.25
224,64,2,7,2,2,2,N,9,0,1,6870,9,6,0,4,1,50000.0,6,457,01-01301,111,1,2,118,64,2,7,2,2,2,N,1,6870,0,4,39000.0,6,394,111,118,87.5
225,45,2,7,2,2,2,N,8,0,1,8080,12,6,0,2,1,45000.0,6,384,06-08507,140,1,2,142,28,2,7,2,2,2,N,1,8290,0,3,35000.0,5,501,174,100,50.0
226,19,2,13,2,2,2,N,7,2,1,7870,11,6,1,3,2,9000.0,2,41,36-03710,108,1,2,100,19,1,13,1,2,2,N,1,7870,1,3,9000.0,2,103,95,87,68.75
227,28,2,10,2,2,2,N,8,0,1,4971,6,6,0,N,2,42000.0,6,320,51-51255,73,1,2,52,21,2,10,2,2,2,N,1,5391,6,10,5400.0,1,43,177,97,43.75
228,82,2,11,2,2,2,N,11,0,1,N,N,3,0,N,1,57000.0,7,501,17-03529,73,1,2,74,81,1,11,2,2,2,N,1,N,0,N,50000.0,6,413,24,24,56.25
229,49,2,11,2,2,2,N,9,0,1,4380,5,4,2,3,1,82000.0,8,403,17-03529,65,1,2,85,49,2,11,2,2,2,N,1,4380,2,3,82000.0,8,403,65,65,93.75
230,39,2,10,2,2,2,N,9,0,1,7470,10,6,2,3,2,103000.0,8,501,51-51255,45,2,2,51,39,2,10,2,2,2,N,1,7470,2,3,92000.0,8,449,45,45,81.25
231,66,2,0,2,1,2,N,5,0,1,8680,14,4,0,N,1,800.0,0,0,38-00100,18,1,2,42,77,2,0,2,2,2,N,1,8590,0,N,19000.0,3,157,33,29,50.0
232,42,2,11,2,2,2,N,9,0,1,N,N,2,0,N,1,0.0,0,0,17-03529,79,1,2,79,41,2,11,2,2,2,N,1,N,0,N,0.0,0,0,50,50,81.25
233,68,2,7,2,1,2,N,6,0,1,N,N,4,0,N,2,18000.0,4,149,01-01301,144,2,2,143,74,1,7,1,1,1,N,1,N,0,N,27400.0,5,224,116,117,43.75
234,63,2,10,2,2,2,N,7,0,1,N,N,4,0,N,1,12000.0,2,93,51-01301,109,1,2,109,70,2,10,2,2,2,N,1,N,0,2,11500.0,2,79,50,50,62.5
235,10,2,0,2,2,2,N,3,1,1,N,N,N,0,3,2,N,N,0,38-00100,44,3,2,30,11,2,0,2,2,2,N,1,N,1,5,N,N,122,171,104,62.5
236,15,2,10,2,2,2,N,4,0,1,N,N,6,1,4,2,0.0,0,90,51-01301,165,9,2,104,15,2,10,2,2,2,N,1,N,1,4,0.0,0,501,63,160,81.25
237,51,2,0,2,2,2,N,9,0,1,6370,7,6,1,2,1,46380.0,6,259,40-00200,121,1,2,121,51,2,0,2,2,2,N,1,6370,1,2,56000.0,8,319,198,198,68.75
238,26,2,8,2,2,2,N,9,0,1,770,3,1,0,2,1,40000.0,6,501,29-01901,118,1,2,119,26,2,8,2,2,2,N,1,770,0,2,40000.0,6,501,118,121,93.75
239,23,2,0,2,2,2,N,4,0,1,4880,6,6,2,4,2,31400.0,5,222,30-00600,20,1,2,19,31,2,0,2,2,2,N,1,4971,0,2,12500.0,3,220,34,55,43.75
240,17,2,9,2,2,2,N,4,1,1,7860,11,6,1,3,1,200.0,1,0,32-00405,236,1,2,254,17,2,9,2,2,2,N,1,7860,1,4,1600.0,1,164,69,78,68.75
241,18,2,12,2,2,2,N,7,0,3,8680,14,6,N,N,0,5000.0,1,N,06-07502,88,1,2,0,57,2,12,2,2,2,N,3,8680,N,N,380.0,1,2,16,0,75.0
242,24,2,0,2,2,2,N,9,0,1,570,2,1,1,3,1,30000.0,4,470,38-00100,92,1,2,68,31,2,0,2,2,2,N,1,570,2,4,0.0,0,501,105,104,50.0
243,16,2,13,2,2,2,N,4,2,1,N,N,6,3,4,2,0.0,0,18,36-03710,78,9,2,54,15,2,13,2,2,2,N,1,N,3,4,0.0,0,18,78,54,93.75
244,70,2,7,2,2,2,N,9,1,1,7860,11,3,0,N,1,70000.0,6,501,19-01700,70,9,2,70,69,2,7,2,2,2,N,1,7860,0,N,49100.0,7,406,79,79,62.5
245,22,2,7,2,2,2,N,9,0,1,6490,8,6,0,3,1,3000.0,1,501,08-00803,202,1,2,214,29,2,7,2,2,2,N,1,6480,0,N,85000.0,8,501,59,67,56.25
246,61,2,7,2,2,2,N,7,0,1,N,N,1,0,4,2,12000.0,3,269,13-04600,47,1,2,47,35,2,7,2,2,2,N,1,N,2,4,0.0,0,212,47,47,68.75
247,72,1,8,2,1,2,N,10,0,1,6570,8,4,0,N,1,190400.0,9,501,24-01004,62,1,2,61,71,2,8,2,2,2,N,1,6470,0,N,190400.0,9,501,59,59,62.5
248,33,2,7,2,2,2,N,12,0,1,7890,11,1,0,2,1,50000.0,6,501,13-04600,67,1,2,80,51,2,7,2,2,2,N,1,7870,0,2,62000.0,7,501,48,48,62.5
249,23,2,7,2,2,2,N,10,0,1,7890,11,6,0,5,1,9600.0,2,454,19-01700,540,1,2,591,33,2,7,2,2,2,N,1,7860,0,N,51000.0,7,384,91,92,50.0
250,38,2,10,2,2,2,N,12,0,1,7870,11,1,1,3,1,82000.0,8,501,51-51255,115,6,2,110,38,2,10,2,2,2,N,1,7870,1,3,62000.0,7,501,110,110,81.25
251,30,2,7,2,2,2,N,9,0,1,7071,9,1,0,2,2,383000.0,9,501,08-00803,77,6,2,78,30,2,7,2,2,2,N,1,7071,0,2,175000.0,9,501,46,73,81.25
252,59,2,7,2,2,2,N,5,0,1,3960,4,2,0,N,2,38000.0,6,257,19-01700,35,1,2,34,63,2,7,2,1,2,N,1,1270,0,5,35000.0,5,205,59,55,43.75
253,51,2,10,2,2,2,N,10,0,1,6570,8,6,1,2,1,190000.0,9,501,51-51255,90,1,2,91,46,2,10,2,2,2,N,1,6690,0,N,143070.0,9,501,112,112,56.25
254,22,2,7,2,2,2,N,7,0,1,5391,6,6,0,4,1,31000.0,5,501,08-00803,130,1,2,79,19,2,7,2,2,2,N,1,5391,0,N,4010.0,1,30,88,88,56.25
255,22,2,11,2,2,2,N,6,0,1,5080,6,6,0,2,2,3700.0,1,117,17-03529,203,2,2,155,29,2,11,2,2,2,N,1,4971,3,4,12000.0,2,46,188,188,43.75
256,44,2,7,2,2,2,N,9,0,1,4880,6,6,0,N,1,50000.0,6,381,08-00803,41,1,2,42,26,2,7,2,2,2,N,1,5580,0,N,50000.0,6,378,125,125,68.75
257,89,1,7,2,1,2,N,5,0,1,N,N,6,0,N,2,26000.0,4,213,19-01700,414,2,2,387,89,1,7,1,1,2,N,1,N,0,N,26000.0,4,213,185,185,81.25
258,30,2,10,2,2,2,N,11,0,1,7860,11,6,0,4,1,60000.0,7,501,51-01301,47,1,2,52,30,2,10,2,2,2,N,1,7860,0,4,67000.0,7,501,74,71,81.25
259,41,2,8,2,2,2,N,12,0,1,7270,10,1,2,4,2,55000.0,6,476,24-01004,115,1,2,125,39,2,8,2,2,2,N,1,7270,1,3,100000.0,8,501,95,101,50.0
260,69,2,7,2,2,2,N,9,1,1,8191,12,1,0,2,1,34500.0,5,501,06-08507,167,1,2,191,69,2,7,2,2,2,N,1,8191,0,2,162800.0,9,501,125,125,75.0
261,42,2,7,2,2,2,N,5,1,2,N,N,4,N,N,0,0.0,0,N,06-08507,19,1,2,0,61,2,7,2,1,2,N,2,N,N,N,11300.0,3,N,85,0,68.75
262,76,2,8,2,2,2,N,12,0,1,8370,13,3,0,2,1,280600.0,9,501,24-01004,61,1,2,60,76,2,8,2,2,2,N,1,8370,0,2,280600.0,9,501,100,100,87.5
263,44,2,0,2,2,2,N,6,0,1,5090,6,4,0,2,1,12000.0,3,152,38-00100,479,1,2,398,43,2,0,2,2,2,N,1,5090,1,2,14000.0,2,106,548,440,56.25
264,14,2,0,1,2,2,N,4,4,1,N,N,N,4,12,2,N,N,362,30-00600,24,1,2,35,14,2,0,2,2,2,N,1,N,4,12,N,N,362,25,35,87.5
265,18,2,7,2,2,2,N,7,0,3,N,N,6,N,N,0,0.0,0,N,08-00803,99,2,2,0,19,2,7,2,2,2,N,3,N,N,N,0.0,0,N,76,0,87.5
266,39,2,13,2,2,2,N,7,4,1,6570,8,1,0,2,2,40000.0,5,367,36-03710,265,8,2,274,24,2,13,2,2,2,N,1,6570,0,2,96000.0,8,501,91,91,62.5
267,76,2,7,2,2,2,N,10,0,1,9160,15,4,0,N,1,28000.0,5,228,01-01301,326,2,2,332,40,2,7,2,2,2,N,1,9160,0,4,9000.0,2,239,81,61,56.25
268,24,2,8,2,2,2,N,10,0,1,8680,14,6,0,N,2,12200.0,2,90,29-01901,46,1,2,50,24,2,8,2,2,2,N,1,8680,0,N,12200.0,3,92,46,46,81.25
269,20,2,11,2,2,2,N,7,0,1,N,N,6,0,N,2,0.0,0,0,17-03529,117,9,2,75,20,2,11,2,2,2,N,1,N,0,N,0.0,0,0,117,51,93.75
270,17,2,7,2,2,2,N,4,0,1,N,N,6,1,3,1,0.0,0,501,13-04600,52,6,2,61,17,2,7,2,2,2,N,1,N,2,9,0.0,0,199,28,32,68.75
271,24,2,8,2,2,2,N,7,0,1,8680,14,6,0,N,1,12000.0,2,74,24-01004,32,6,2,17,27,2,8,2,2,2,N,1,8680,0,N,25000.0,4,188,51,46,62.5
272,24,2,0,2,2,2,N,7,0,1,8680,14,6,0,3,1,20000.0,4,476,30-00600,131,9,2,155,24,2,0,2,2,2,N,1,8680,0,3,15000.0,3,494,53,18,68.75
273,25,2,7,2,2,2,N,7,1,1,8680,14,6,0,4,1,42000.0,5,437,19-01700,64,1,2,67,29,2,7,2,2,2,N,1,8660,0,2,6000.0,1,368,47,46,50.0
274,66,2,7,2,2,2,N,8,0,1,4170,5,1,0,2,1,80000.0,8,501,06-08507,78,6,2,80,66,2,7,2,2,2,N,1,4170,0,2,323000.0,9,501,109,100,75.0
275,63,2,0,2,1,2,N,9,0,1,N,N,1,0,4,2,4400.0,1,422,30-00600,32,1,2,32,62,2,0,2,2,2,N,1,N,0,4,600.0,1,501,65,70,62.5
276,57,2,0,2,2,2,N,10,0,1,9480,16,1,0,2,1,61680.0,7,347,38-00100,39,1,2,40,57,2,0,2,2,2,N,1,9480,0,2,12960.0,2,501,24,23,68.75
277,86,2,12,2,2,2,N,1,0,1,N,N,1,0,3,1,8000.0,2,464,06-07502,131,6,2,133,86,2,12,2,2,2,N,1,N,0,3,8400.0,2,501,123,131,75.0
278,34,2,0,2,2,2,N,5,1,1,8660,14,1,3,5,2,0.0,0,63,38-00100,26,9,2,21,35,2,0,2,2,2,N,1,8660,3,5,3700.0,1,150,91,91,62.5
279,76,2,9,2,2,2,N,5,3,1,N,N,3,0,N,1,7200.0,2,59,32-00405,64,8,2,51,76,1,9,2,2,2,N,1,N,0,N,7200.0,2,59,94,93,81.25
280,44,2,10,2,2,2,N,10,0,1,8570,14,4,0,N,1,185500.0,9,501,51-51255,59,1,2,60,46,2,10,2,2,2,N,1,8570,0,N,146000.0,9,501,78,78,75.0
