PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
17-03529,43,2,6,0,2,0,N,1,1,15097.5,4990,6,10,80000.0,8,501,N,2,2,2,2,73,74
32-00405,24,2,6,1,8,0,8,1,1,7990.5,7490,10,9,20350.0,4,501,N,2,2,2,2,46,69
38-00100,29,2,1,0,8,3,5,1,2,73.0,8470,13,5,0.0,0,98,N,2,2,2,2,58,27
13-04600,6,2,N,1,1,2,5,1,2,3670.4,N,N,2,N,N,244,N,2,2,2,2,84,51
30-00600,41,2,1,0,1,1,4,1,1,16.3,7290,10,9,116900.0,9,501,N,2,2,2,2,44,43
13-04600,31,2,6,0,2,1,2,1,2,3670.4,4870,6,4,30600.0,5,182,N,2,2,2,2,256,202
40-00200,14,2,N,0,3,3,5,1,1,90.7,N,N,3,N,N,366,N,2,2,2,2,38,38
36-04010,8,2,N,0,2,2,3,1,2,50441.6,N,N,3,N,N,68,N,2,2,2,2,178,183
24-01004,32,2,1,0,6,2,4,1,2,4187.9,7460,10,9,630000.0,9,501,N,2,2,2,2,55,56
24-01004,13,2,N,0,1,3,5,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,55,53
06-08507,66,2,1,0,6,0,2,1,1,3305.1,4170,5,8,80000.0,8,501,N,2,2,2,2,78,80
06-08507,11,2,N,0,8,3,5,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,97,94
38-00100,32,2,1,0,1,2,4,1,2,73.0,7980,12,7,65000.0,8,466,N,2,2,2,2,65,64
17-03529,58,2,1,0,1,0,3,1,1,15097.5,170,0,12,58200.0,7,353,N,2,1,2,2,67,68
29-01901,31,2,6,0,2,1,2,1,2,5434.8,7980,12,7,50000.0,7,307,N,2,2,2,2,93,93
08-00803,71,2,1,0,1,0,2,1,1,3393.2,N,N,9,64840.0,7,501,N,2,2,1,1,59,44
17-03529,20,2,6,0,1,N,N,3,0,15097.5,N,N,9,0.0,0,N,N,2,2,2,2,4,0
19-01700,37,2,1,0,6,3,5,1,1,3572.3,8680,14,10,6000.0,1,283,N,2,2,2,2,63,65
06-07502,85,2,4,0,6,0,N,1,2,33632.6,N,N,1,7100.0,2,58,N,2,2,2,2,65,63
36-04010,22,2,6,0,2,0,3,1,1,50441.6,N,N,5,0.0,0,356,N,2,2,2,2,164,153
28-01100,37,2,1,0,1,3,5,1,1,2674.3,8670,14,9,9000.0,2,105,N,2,2,2,2,44,49
08-00803,74,2,4,0,1,0,N,1,2,3393.2,N,N,7,48400.0,6,366,N,2,2,2,2,54,56
32-00405,19,2,6,1,8,0,3,1,1,7990.5,8370,13,7,1000.0,1,501,N,2,2,2,2,46,55
24-01004,64,2,1,0,1,0,2,1,1,4187.9,7270,10,12,185000.0,9,501,N,2,2,2,1,57,57
06-08507,14,2,N,0,6,3,7,1,1,3305.1,N,N,3,N,N,394,N,2,2,2,2,69,66
17-03531,76,2,4,0,2,0,N,1,1,11171.6,N,N,7,27000.0,4,206,N,2,2,2,2,101,101
06-08507,61,2,1,0,1,0,2,1,1,3305.1,N,N,10,349000.0,9,501,N,2,2,2,2,108,107
30-00600,63,2,1,0,1,0,4,1,2,16.3,N,N,9,4400.0,1,422,N,2,1,2,2,32,32
26-02702,81,2,3,0,1,0,N,1,2,4817.2,N,N,9,40800.0,6,334,N,2,2,2,2,103,103
40-00200,66,2,6,0,1,0,N,1,1,90.7,N,N,5,5200.0,1,45,N,2,1,2,2,42,42
24-01004,70,2,3,0,1,0,N,1,1,4187.9,N,N,10,9900.0,2,82,N,2,2,2,2,54,40
51-01301,28,2,1,0,1,0,2,1,1,11162.8,9480,16,12,105000.0,8,501,N,2,2,2,2,87,87
51-51255,37,2,6,4,1,2,3,1,2,11224.3,7690,10,4,18000.0,3,143,N,2,2,2,2,285,171
06-07502,31,2,6,1,1,0,N,1,2,33632.6,9370,16,10,75200.0,7,501,N,2,2,2,2,61,61
06-07502,74,2,1,0,1,0,2,1,1,33632.6,N,N,8,41600.0,6,501,N,2,1,2,2,89,48
38-00100,57,2,1,0,1,0,2,1,1,73.0,9480,16,10,61680.0,7,347,N,2,2,2,2,39,40
13-04600,21,2,6,0,2,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,82,0
38-00100,75,2,3,0,1,1,5,1,1,73.0,N,N,5,14400.0,3,334,N,2,2,2,2,29,32
51-01301,10,2,N,0,1,1,3,1,2,11162.8,N,N,3,N,N,501,N,2,2,2,2,67,69
36-03710,31,2,6,0,1,0,N,1,2,52864.7,7880,11,12,275000.0,9,501,N,2,2,2,2,131,131
30-00600,29,2,6,0,3,0,N,1,2,16.3,N,N,5,10800.0,2,83,N,2,2,2,2,65,64
30-00600,72,2,4,0,1,0,N,1,1,16.3,N,N,7,33300.0,6,277,N,2,1,2,2,21,20
51-51255,9,2,N,0,9,3,5,1,1,11224.3,N,N,3,N,N,501,N,2,2,2,2,52,74
17-03529,83,2,3,0,2,0,N,1,2,15097.5,8564,14,9,2500.0,1,14,N,2,1,2,1,110,110
30-00600,50,2,6,0,7,3,5,1,1,16.3,8680,14,5,10300.0,2,38,N,2,2,2,2,26,29
29-01901,29,2,6,0,2,1,2,1,2,5434.8,8090,12,7,50000.0,7,287,N,2,2,2,2,179,179
32-00405,31,2,1,0,2,2,4,1,2,7990.5,570,2,7,45000.0,5,312,N,2,2,2,2,255,255
06-07502,86,2,1,0,6,0,3,1,1,33632.6,N,N,1,8000.0,2,464,N,2,2,2,2,131,133
38-00100,45,2,1,0,1,0,3,1,1,73.0,7860,11,9,24000.0,4,490,N,2,2,2,2,278,167
24-01004,83,2,1,0,1,0,2,1,2,4187.9,7390,10,6,45300.0,6,501,N,2,2,2,2,64,73
38-00100,34,2,1,1,9,3,5,1,2,73.0,8660,14,5,0.0,0,63,N,2,2,2,2,26,21
08-00803,12,2,N,0,6,2,4,1,2,3393.2,N,N,3,N,N,476,N,2,2,2,2,356,392
06-08507,8,2,N,0,1,0,8,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,57,63
30-00600,44,2,1,0,3,3,5,1,1,16.3,9370,16,9,30000.0,5,262,N,2,2,2,2,140,137
28-01100,20,2,6,0,2,0,N,1,2,2674.3,8270,12,7,1900.0,1,148,N,2,2,2,2,48,49
32-00405,76,2,3,3,8,0,N,1,1,7990.5,N,N,5,7200.0,2,59,N,2,2,2,2,64,51
38-00100,41,2,2,0,5,0,6,1,1,73.0,1070,4,3,55600.0,7,501,N,2,1,2,2,36,35
28-01100,13,2,N,0,2,5,7,1,1,2674.3,N,N,3,N,N,60,N,2,2,2,2,213,253
38-00100,32,2,1,0,1,0,2,1,2,73.0,9680,17,10,28000.0,4,328,N,2,2,2,2,66,80
24-01004,67,2,1,0,1,0,2,1,1,4187.9,8370,13,12,116650.0,8,501,N,2,1,1,2,56,55
24-01004,77,2,3,0,1,0,N,1,2,4187.9,N,N,9,148010.0,9,501,N,2,2,2,2,54,54
24-01004,15,2,6,0,6,2,4,1,1,4187.9,N,N,3,0.0,0,501,N,2,2,2,2,15,12
38-00100,8,2,N,0,1,2,4,1,1,73.0,N,N,3,N,N,347,N,2,2,2,2,33,33
08-00803,33,2,1,0,1,0,2,1,1,3393.2,8561,14,7,45000.0,6,501,N,2,2,2,2,93,74
51-01301,50,2,1,0,1,1,3,1,1,11162.8,N,N,11,0.0,0,501,N,2,2,2,2,152,85
51-01301,48,2,1,0,1,1,3,1,1,11162.8,9470,16,11,100000.0,8,501,N,2,2,2,2,52,56
08-00803,21,2,6,0,1,N,N,3,0,3393.2,7870,11,7,1500.0,1,N,N,2,2,2,2,84,0
17-03531,33,2,6,0,2,3,4,1,2,11171.6,N,N,5,0.0,0,0,N,2,2,2,2,144,149
29-01901,47,2,6,0,2,N,N,2,0,5434.8,N,N,9,0.0,0,N,N,2,2,2,2,76,0
51-01301,5,2,N,0,2,3,5,1,1,11162.8,N,N,2,N,N,501,N,2,2,2,2,29,39
51-51255,44,2,4,0,1,0,N,1,1,11224.3,8570,14,10,185500.0,9,501,N,2,2,2,2,59,60
28-01100,37,2,1,0,2,3,5,1,2,2674.3,7860,11,9,50000.0,8,346,N,2,2,2,2,77,77
30-00600,55,2,1,0,1,0,2,1,1,16.3,170,0,7,10000.0,2,58,N,2,2,2,2,36,58
36-04010,60,2,1,0,2,0,2,1,2,50441.6,8170,12,1,20000.0,4,501,N,2,2,2,2,95,92
19-01700,54,2,1,0,1,0,3,1,1,3572.3,8590,14,5,13000.0,2,501,N,2,2,2,2,100,85
26-02702,61,2,4,0,1,0,N,1,1,4817.2,7460,10,12,205000.0,9,501,N,2,2,2,2,51,52
30-00600,9,2,N,0,1,3,5,1,1,16.3,N,N,3,N,N,316,N,2,2,2,2,14,25
06-07502,16,2,6,0,1,1,3,1,1,33632.6,N,N,4,0.0,0,501,N,2,2,2,2,254,270
51-01301,22,2,6,0,1,0,N,1,2,11162.8,7280,10,9,60000.0,7,454,N,2,2,2,2,225,214
06-08507,47,2,4,0,1,1,2,1,1,3305.1,7470,10,7,29450.0,4,166,N,2,2,2,2,381,366
36-04010,36,2,6,0,2,0,4,1,1,50441.6,8080,12,9,46000.0,6,349,N,2,2,2,2,188,197
19-01700,18,2,6,1,9,0,2,1,1,3572.3,7860,11,7,7200.0,2,366,N,2,2,2,2,176,153
17-03531,39,2,6,0,2,0,5,1,1,11171.6,9170,15,5,9900.0,3,64,N,2,1,2,2,190,77
24-01004,7,2,N,0,1,2,4,1,1,4187.9,N,N,2,N,N,412,N,2,2,2,2,53,56
36-03710,78,2,6,0,2,0,N,1,2,52864.7,9470,16,4,0.0,0,0,N,2,1,2,2,220,254
36-04010,71,2,6,0,2,0,N,1,1,50441.6,N,N,5,9000.0,2,74,N,2,2,2,2,126,122
38-00100,64,2,1,0,1,0,2,1,1,73.0,7690,10,5,37000.0,5,501,N,2,1,2,2,48,47
51-51255,10,2,N,0,1,2,3,1,2,11224.3,N,N,3,N,N,501,N,2,2,2,2,78,78
32-00405,55,2,5,0,2,0,N,1,1,7990.5,9920,18,4,0.0,0,0,N,2,2,2,1,79,93
08-00803,43,2,1,0,1,3,5,1,1,3393.2,N,N,9,0.0,0,501,N,2,2,2,2,103,136
17-03529,80,2,4,0,2,0,2,1,1,15097.5,N,N,5,17000.0,3,219,N,2,1,2,1,65,85
17-03529,18,2,6,0,2,1,3,1,2,15097.5,N,N,4,0.0,0,501,N,2,2,2,2,83,54
38-00100,67,2,1,0,1,0,2,1,1,73.0,8270,12,5,50000.0,6,501,N,2,2,2,2,16,11
13-04600,72,2,3,0,2,0,5,1,1,3670.4,8370,13,7,80200.0,7,501,N,2,2,2,2,86,86
51-01301,52,2,6,0,1,0,3,1,2,11162.8,8370,13,8,26500.0,4,131,N,2,2,2,2,44,43
17-03531,26,2,6,0,2,0,5,1,1,11171.6,6970,9,7,38000.0,5,245,N,2,2,2,2,943,525
30-00600,14,2,N,0,2,1,4,1,1,16.3,N,N,3,N,N,62,N,2,2,2,2,23,24
38-00100,38,2,1,0,1,2,4,1,1,73.0,5391,6,5,40000.0,5,501,N,2,2,2,2,50,50
06-07502,27,2,6,0,1,0,N,1,2,33632.6,8090,12,9,96900.0,8,501,N,2,2,2,2,115,64
38-00100,25,2,6,0,9,0,N,1,2,73.0,8680,14,5,13000.0,2,98,N,2,2,2,2,79,54
01-01301,64,2,1,0,2,0,2,1,1,2731.2,N,N,10,14000.0,3,501,N,2,2,2,2,108,103
01-01301,80,2,4,0,2,0,N,1,1,2731.2,N,N,10,54400.0,8,307,N,2,2,2,2,71,61
19-01700,67,2,3,1,9,0,3,1,1,3572.3,6870,9,8,256000.0,9,501,N,2,2,2,2,56,68
40-00200,71,2,3,0,1,0,N,1,1,90.7,N,N,7,25100.0,5,202,N,2,2,2,2,108,108
24-01004,60,2,2,0,1,1,3,1,1,4187.9,8170,12,9,25000.0,4,106,N,2,2,2,2,135,135
24-01004,66,2,4,0,1,0,2,1,1,4187.9,4170,5,9,99000.0,8,501,N,2,2,2,2,15,14
32-00405,65,2,3,0,1,0,N,1,1,7990.5,8660,14,6,16600.0,3,130,N,2,2,2,2,37,40
28-01100,61,2,6,0,2,0,N,1,2,2674.3,N,N,5,7000.0,2,59,N,2,2,2,2,164,173
24-01004,8,2,N,0,9,2,4,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,77,73
29-01901,22,2,6,0,1,0,3,1,2,5434.8,5391,6,7,2100.0,1,148,N,2,2,2,2,56,56
26-02702,25,2,6,0,9,0,N,1,1,4817.2,9090,15,7,13000.0,2,74,N,2,2,2,2,32,21
51-51255,35,2,2,0,1,0,N,1,1,11224.3,8370,13,10,111030.0,8,501,N,2,2,2,2,77,77
29-01901,21,2,6,0,2,0,N,1,2,5434.8,6570,8,7,15000.0,3,113,N,2,2,2,2,249,233
51-01301,11,2,N,0,1,2,4,1,2,11162.8,N,N,3,N,N,175,N,2,2,2,2,56,69
32-00405,38,2,4,1,8,2,5,1,1,7990.5,N,N,4,0.0,0,501,N,2,2,2,2,35,35
38-00100,16,2,6,0,1,2,4,1,1,73.0,N,N,4,0.0,0,80,N,2,2,2,2,164,192
36-04010,52,2,6,0,2,0,3,1,2,50441.6,8170,12,5,12700.0,3,194,N,2,2,2,2,86,85
51-51255,82,2,4,0,2,0,4,1,1,11224.3,N,N,10,83900.0,8,501,N,2,2,2,2,102,102
30-00600,42,2,1,0,1,1,3,1,1,16.3,570,2,7,60000.0,8,501,N,2,2,2,2,73,52
13-04600,81,2,3,0,2,0,N,1,2,3670.4,N,N,3,9200.0,2,76,N,2,1,2,2,35,37
06-08507,56,2,1,0,6,1,3,1,1,3305.1,3390,4,10,175000.0,9,501,N,2,2,2,2,54,50
38-00100,15,2,6,0,1,2,4,1,1,73.0,N,N,4,0.0,0,478,N,2,2,2,2,112,91
06-08507,66,2,1,0,6,0,2,1,1,3305.1,4170,5,7,42000.0,6,501,N,2,2,2,2,61,63
36-03710,56,2,4,4,9,0,2,1,2,52864.7,9290,15,5,9160.0,2,74,N,2,2,2,2,207,203
01-01301,72,2,1,0,2,0,4,1,1,2731.2,N,N,7,40100.0,7,394,N,2,2,2,2,96,77
38-00100,69,2,4,0,1,0,N,1,1,73.0,770,3,9,30000.0,4,248,N,2,2,2,2,36,38
30-00600,43,2,1,0,1,1,4,1,1,16.3,7290,10,8,20700.0,4,72,N,2,2,2,2,27,48
28-01100,41,2,6,0,2,3,4,1,2,2674.3,7690,10,9,10200.0,3,49,N,2,2,2,2,51,57
51-01301,30,2,1,0,6,0,4,1,2,11162.8,7270,10,9,25900.0,4,134,N,2,2,2,2,93,87
08-00803,20,2,6,0,1,N,N,3,0,3393.2,6470,8,7,700.0,1,N,N,2,2,2,2,12,0
06-08507,53,2,1,0,6,2,4,1,1,3305.1,9160,15,9,0.0,0,501,N,2,2,2,2,47,46
08-00803,72,2,1,0,1,0,2,1,1,3393.2,N,N,9,64840.0,7,501,N,2,2,2,2,58,56
38-00100,9,2,N,0,1,2,4,1,1,73.0,N,N,3,N,N,499,N,2,2,2,2,56,45
08-00803,54,2,1,0,1,0,2,1,1,3393.2,8590,14,10,38000.0,5,501,N,2,2,2,2,65,64
06-08507,69,2,1,1,1,0,2,1,1,3305.1,8191,12,11,122000.0,9,501,N,2,2,2,2,125,125
26-02702,66,2,1,0,6,0,3,1,1,4817.2,8191,12,6,41000.0,6,345,N,2,2,2,2,112,113
36-04010,15,2,6,0,2,1,3,1,2,50441.6,N,N,4,0.0,0,463,N,2,2,2,2,125,103
36-03710,42,2,6,0,2,0,N,1,2,52864.7,N,N,7,9100.0,2,69,N,2,2,2,2,162,161
30-00600,47,2,1,0,1,2,4,1,1,16.3,9490,16,8,42000.0,6,435,N,2,2,2,2,21,24
38-00100,67,2,1,0,1,0,2,1,1,73.0,8290,12,7,47700.0,6,501,N,2,2,2,2,76,75
17-03529,16,2,6,0,9,1,4,1,1,15097.5,8570,14,4,15700.0,3,501,N,2,2,2,2,153,86
38-00100,54,2,1,0,1,0,2,1,1,73.0,7860,11,8,2000.0,1,28,N,2,1,2,2,46,46
51-01301,29,2,1,0,1,1,3,1,1,11162.8,5580,6,9,150000.0,9,501,N,2,2,2,2,31,32
36-03710,17,2,6,4,1,1,7,1,1,73.0,180,0,4,600.0,0,501,N,2,2,2,2,275,328
51-01301,23,2,6,4,1,0,4,1,1,11162.8,7290,10,5,200000.0,9,501,N,2,2,2,2,121,112
36-04010,29,2,5,0,2,0,3,1,2,50441.6,8170,12,7,35000.0,5,167,N,2,2,2,2,469,455
26-02702,45,2,1,0,1,2,4,1,1,4817.2,N,N,11,0.0,0,501,N,2,2,2,2,57,63
19-01700,27,2,6,0,2,0,4,1,1,3572.3,5391,6,7,8600.0,2,320,N,2,2,2,2,117,123
06-07502,11,2,N,0,1,3,5,1,1,33632.6,N,N,3,N,N,501,N,2,2,2,2,62,71
06-08507,43,2,1,0,6,2,5,1,1,3305.1,7370,10,9,0.0,0,501,N,2,2,2,2,88,94
24-01004,79,2,1,4,1,0,3,1,1,4187.9,N,N,10,8000.0,2,501,N,2,2,2,2,64,73
08-00803,22,2,6,0,1,0,N,1,2,3393.2,7490,10,9,6000.0,1,45,N,2,2,2,2,322,340
30-00600,56,2,3,0,1,0,N,1,1,16.3,6870,9,7,56000.0,7,421,N,2,2,2,2,21,22
26-02702,28,2,6,0,1,0,N,1,2,4817.2,9090,15,9,25000.0,4,190,N,2,2,2,2,76,75
28-01100,58,2,4,0,1,0,N,1,1,2674.3,7870,11,10,64000.0,8,501,N,2,2,2,2,21,21
13-04600,20,2,6,0,6,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,85,0
06-08507,51,2,1,4,1,0,2,1,1,3305.1,7290,10,9,160000.0,9,501,N,2,2,2,2,97,79
26-02702,31,2,1,0,1,0,2,1,1,4817.2,7870,11,10,62000.0,8,501,N,2,2,2,2,159,156
28-01100,74,2,4,0,2,0,N,1,1,2674.3,N,N,4,31000.0,6,262,N,2,2,2,2,48,48
01-01301,29,2,6,0,2,0,N,1,2,2731.2,7860,11,9,150000.0,9,501,N,2,2,2,2,252,322
51-01301,39,2,1,0,1,2,4,1,1,11162.8,5080,6,9,91200.0,8,501,N,2,2,2,2,104,102
17-03531,37,2,1,4,8,2,4,1,1,11171.6,8680,14,5,39700.0,5,501,N,2,2,2,2,69,58
17-03531,75,2,4,0,2,0,2,1,2,11171.6,N,N,4,9300.0,2,132,N,2,1,2,2,52,52
24-01004,48,2,1,0,1,3,5,1,1,4187.9,N,N,9,0.0,0,346,N,2,2,2,2,98,76
51-01301,16,2,6,0,6,1,3,1,1,11162.8,7380,10,4,500.0,0,501,N,2,2,2,2,73,132
13-04600,62,2,1,0,2,0,3,1,1,3670.4,8170,12,8,26500.0,5,293,N,2,2,2,2,72,54
19-01700,54,2,1,0,1,0,3,1,1,3572.3,8590,14,5,13000.0,2,501,N,2,2,2,2,100,100
06-08507,59,2,1,0,6,0,3,1,1,3305.1,7380,10,8,50000.0,6,501,N,2,2,2,2,100,90
28-01100,78,2,5,0,2,0,N,1,2,2674.3,8590,14,1,15000.0,4,114,N,2,1,2,2,74,55
24-01004,16,2,6,0,1,1,3,1,1,4187.9,N,N,4,0.0,0,501,N,2,2,2,2,55,72
06-08507,29,2,6,0,6,0,7,1,2,3305.1,5593,6,5,12000.0,3,112,N,2,2,2,2,164,190
51-01301,29,2,1,0,1,0,2,1,2,11162.8,9170,15,9,69500.0,7,501,N,2,2,2,2,98,102
30-00600,27,2,6,0,1,0,N,1,1,16.3,4180,5,7,42000.0,7,321,N,2,2,2,2,71,71
19-01700,35,2,6,0,1,4,6,1,2,3572.3,8660,14,7,19000.0,4,501,N,2,2,2,2,255,420
36-04010,90,2,3,0,2,0,N,1,1,50441.6,N,N,7,24700.0,4,193,N,2,2,2,2,118,118
30-00600,5,2,N,0,1,4,6,1,1,16.3,N,N,2,N,N,261,N,2,2,2,2,20,25
51-01301,45,2,1,0,1,1,3,1,1,11162.8,7490,10,11,4000.0,1,501,N,2,2,2,2,93,72
40-00200,70,2,1,0,1,0,2,1,1,90.7,N,N,5,6300.0,2,501,N,2,2,2,2,47,49
38-00100,38,2,1,0,6,0,2,1,1,73.0,7460,10,9,36700.0,5,501,N,2,2,2,2,412,413
51-51255,45,2,6,0,1,0,N,1,2,11224.3,9590,16,9,129000.0,9,501,N,2,2,2,2,48,49
32-00405,44,2,5,4,8,1,6,1,2,7990.5,N,N,5,0.0,0,166,N,2,2,2,2,33,34
29-01901,74,2,1,0,1,0,2,1,1,5434.8,7870,11,9,85300.0,9,501,N,2,2,2,1,96,98
30-00600,27,2,6,0,1,0,N,1,2,16.3,8191,12,9,36000.0,6,273,N,2,2,2,2,118,166
36-04010,48,2,1,4,9,2,4,1,2,50441.6,9090,15,5,35000.0,5,167,N,2,2,2,2,79,81
36-04010,11,2,N,0,9,1,6,1,2,50441.6,N,N,3,N,N,367,N,2,2,2,2,85,183
38-00100,58,2,1,0,1,0,2,1,1,73.0,7670,10,8,32100.0,6,501,N,2,2,2,2,14,27
32-00405,76,2,1,0,6,0,2,1,2,7990.5,N,N,7,11500.0,2,229,N,2,2,1,2,110,103
38-00100,20,2,6,0,5,0,2,1,1,73.0,8590,14,4,4500.0,2,105,N,2,2,2,2,6,5
19-01700,56,2,3,0,1,0,N,1,1,3572.3,N,N,9,0.0,0,0,N,2,1,2,2,86,86
08-00803,31,2,6,0,1,0,N,1,2,3393.2,7590,10,9,150000.0,9,501,N,2,2,2,2,190,185
30-00600,50,2,4,4,1,0,N,1,2,16.3,6170,7,7,6000.0,2,45,N,2,2,2,2,29,80
32-00405,45,2,6,0,9,0,3,1,1,7990.5,5070,6,9,50900.0,7,501,N,2,2,2,2,61,75
32-00405,20,2,6,4,1,2,4,1,2,7990.5,8690,14,4,40000.0,5,222,N,2,2,2,2,43,43
28-01100,64,2,3,0,2,0,2,1,2,2674.3,N,N,6,290.0,1,159,N,2,1,2,2,260,246
19-01700,57,2,1,0,1,0,2,1,1,3572.3,4280,5,5,0.0,0,439,N,2,2,2,2,123,132
51-51255,69,2,3,0,6,0,N,1,1,11224.3,N,N,5,3700.0,1,30,N,2,2,2,2,94,95
08-00803,22,2,6,0,1,0,4,1,1,3393.2,6870,9,8,31000.0,4,501,N,2,2,2,2,109,114
38-00100,62,2,1,0,1,0,2,1,2,73.0,N,N,8,16800.0,3,86,N,2,1,2,1,116,115
24-01004,50,2,1,0,1,2,4,1,1,4187.9,7280,10,10,614000.0,9,501,N,2,2,2,2,53,53
40-00200,53,2,1,0,1,3,5,1,1,90.7,8191,12,5,4800.0,2,501,N,2,2,2,2,194,123
40-00200,6,2,N,0,1,4,6,1,1,90.7,N,N,3,N,N,86,N,2,2,2,2,40,10
32-00405,93,2,4,4,1,0,N,1,1,7990.5,N,N,7,43200.0,6,353,N,2,2,2,1,94,97
24-01004,5,2,N,0,1,2,4,1,1,4187.9,N,N,2,N,N,501,N,2,2,2,2,117,134
17-03529,8,2,N,0,2,2,7,1,2,15097.5,N,N,3,N,N,333,N,2,2,2,2,141,131
06-08507,65,2,6,0,6,0,N,1,1,3305.1,8191,12,8,48000.0,7,392,N,2,2,2,2,118,118
36-04010,14,2,N,0,2,2,4,1,2,50441.6,N,N,3,N,N,69,N,2,2,2,2,118,116
08-00803,34,2,1,0,1,0,2,1,1,3393.2,7890,11,10,130000.0,9,501,N,2,2,2,2,93,74
17-03531,43,2,6,0,2,0,4,1,1,11171.6,770,3,10,77000.0,8,501,N,2,2,2,2,55,60
32-00405,12,2,N,1,1,2,4,1,1,7990.5,N,N,3,N,N,188,N,2,2,2,2,64,57
51-01301,27,2,1,0,1,0,2,1,2,11162.8,7870,11,10,460.0,1,293,N,2,2,2,2,279,279
13-04600,19,2,6,0,1,N,N,3,0,3670.4,3570,4,7,6000.0,2,N,N,2,2,2,2,72,0
30-00600,56,2,4,0,1,0,N,1,1,16.3,7280,10,6,96000.0,9,501,N,2,2,2,2,13,15
30-00600,29,2,6,0,3,3,4,1,2,16.3,8590,14,5,39000.0,6,124,N,2,2,2,2,86,72
17-03529,67,2,1,0,1,0,2,1,1,15097.5,8191,12,12,116650.0,8,501,N,2,2,2,2,55,61
40-00200,70,2,3,0,1,0,N,1,2,90.7,N,N,6,22600.0,4,190,N,2,2,2,2,24,24
28-01100,56,2,6,0,2,0,N,1,1,2674.3,9470,16,7,54000.0,8,428,N,2,1,2,2,138,159
51-51255,76,2,1,0,1,0,2,1,1,11224.3,8590,14,5,34600.0,5,482,N,2,2,2,2,59,66
17-03531,11,2,N,0,2,1,3,1,1,11171.6,N,N,3,N,N,362,N,2,2,2,2,102,98
38-00100,59,2,2,0,3,0,7,1,1,73.0,8290,12,7,24000.0,4,308,N,2,2,2,2,55,43
40-00200,20,2,6,0,3,0,N,1,2,90.7,8660,14,7,4500.0,1,61,N,2,2,2,2,235,268
06-07502,34,2,6,0,1,0,N,1,2,33632.6,8680,14,9,156000.0,9,501,N,2,2,2,2,101,100
30-00600,68,2,1,0,1,0,2,1,1,16.3,7480,10,5,31600.0,5,359,N,2,2,2,2,16,16
26-02702,20,2,6,0,1,N,N,3,0,4817.2,7870,11,7,23000.0,4,N,N,2,2,2,2,98,0
40-00200,42,2,6,0,9,1,4,1,1,90.7,7860,11,9,11340.0,3,247,N,2,2,2,2,36,45
06-08507,38,2,6,0,6,2,4,1,2,3305.1,3580,4,9,144400.0,9,501,N,2,2,2,2,63,62
26-02702,33,2,6,0,1,0,N,1,1,4817.2,7690,10,9,98700.0,9,501,N,2,2,2,2,86,88
13-04600,33,2,1,0,2,0,3,1,2,3670.4,7290,10,11,48000.0,6,365,N,2,2,2,2,52,52
36-04010,48,2,6,4,1,0,2,1,2,50441.6,8680,14,4,3000.0,1,19,N,2,2,2,2,76,83
17-03529,30,2,6,0,2,0,5,1,2,15097.5,1770,4,8,4400.0,2,19,N,2,2,2,2,188,189
06-07502,70,2,6,0,1,0,N,1,2,33632.6,6480,8,10,197200.0,9,501,N,2,2,2,2,53,53
08-00803,49,2,1,0,1,2,4,1,1,3393.2,7860,11,7,2400.0,1,501,N,2,2,2,2,47,58
24-01004,37,2,1,0,8,1,3,1,1,4187.9,5391,6,7,24900.0,4,501,N,2,2,2,2,106,80
17-03529,51,2,4,0,2,0,N,1,1,15097.5,7680,10,9,26000.0,4,206,N,2,2,2,2,245,244
24-01004,62,2,6,0,1,0,2,1,1,4187.9,9160,15,5,0.0,0,0,N,2,2,2,2,242,202
01-01301,41,2,6,0,2,0,2,1,1,2731.2,5391,6,9,40000.0,6,426,N,2,2,2,2,206,198
51-01301,23,2,6,0,1,0,2,1,2,11162.8,9170,15,9,12000.0,3,324,N,2,2,2,2,139,177
38-00100,63,2,1,0,1,0,2,1,1,73.0,8170,12,5,740.0,0,199,N,2,2,2,2,43,36
38-00100,5,2,N,0,1,3,5,1,1,73.0,N,N,1,N,N,132,N,2,2,2,2,42,25
13-04600,35,2,6,0,2,2,3,1,2,3670.4,N,N,5,9000.0,2,27,N,2,2,2,2,189,189
36-04010,20,2,6,0,2,2,5,1,2,50441.6,8980,15,5,16000.0,4,62,N,2,2,2,2,72,72
24-01004,55,2,1,0,6,0,2,1,1,4187.9,9490,16,11,238900.0,9,501,N,2,2,2,2,67,67
08-00803,17,2,6,0,1,3,5,1,2,3393.2,N,N,4,0.0,0,159,N,2,2,2,2,79,99
24-01004,68,2,6,0,1,0,N,1,1,4187.9,N,N,9,10000.0,2,83,N,2,2,2,2,85,85
