PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
08-00803,63,1,2.0,0,1,0.0,N,1,1,3393.2,2280.0,4.0,10.0,150000.0,9.0,501.0,N,2.0,2.0,2,2,37,37
30-00600,18,1,6.0,0,3,0.0,3.0,1,1,16.3,9920.0,18.0,5.0,0.0,0.0,241.0,N,1.0,2.0,2,2,42,32
08-00803,52,2,1.0,0,1,1.0,3.0,1,1,3393.2,7490.0,10.0,10.0,65000.0,7.0,501.0,N,2.0,2.0,2,2,53,53
30-00600,62,1,1.0,0,1,0.0,3.0,1,1,16.3,770.0,3.0,7.0,180000.0,9.0,501.0,N,2.0,2.0,2,2,59,59
06-07502,29,2,6.0,0,1,0.0,N,1,2,33632.6,7690.0,10.0,9.0,120000.0,9.0,501.0,N,2.0,2.0,2,2,103,103
36-03710,9,2,N,0,9,4.0,6.0,1,2,52864.7,N,N,3.0,N,N,117.0,N,2.0,2.0,2,2,109,79
36-03710,6,2,N,1,1,1.0,2.0,1,2,52864.7,N,N,3.0,N,N,103.0,N,2.0,2.0,2,2,106,74
08-00803,54,1,4.0,0,1,0.0,N,1,1,3393.2,8960.0,15.0,5.0,30000.0,4.0,229.0,N,2.0,2.0,2,2,37,37
08-00803,74,1,1.0,0,1,0.0,2.0,1,1,3393.2,N,N,9.0,285000.0,9.0,501.0,N,2.0,2.0,2,2,57,57
24-01004,7,1,N,0,1,2.0,3.0,1,2,4187.9,N,N,3.0,N,N,295.0,N,2.0,2.0,2,2,114,73
06-07502,69,1,1.0,0,6,0.0,4.0,1,1,33632.6,7071.0,9.0,3.0,254800.0,9.0,501.0,N,2.0,2.0,2,2,85,86
36-03710,47,1,6.0,4,1,N,N,2,0,52864.7,6190.0,7.0,5.0,13600.0,3.0,N,N,2.0,1.0,2,2,89,0
08-00803,61,1,1.0,0,1,0.0,2.0,1,1,3393.2,7390.0,10.0,9.0,5000.0,1.0,38.0,N,2.0,2.0,2,2,107,107
06-08507,63,2,1.0,0,1,0.0,2.0,1,1,3305.1,6695.0,8.0,7.0,89000.0,8.0,501.0,N,2.0,2.0,2,2,75,89
17-03529,69,2,2.0,0,2,1.0,4.0,1,1,15097.5,N,N,7.0,33500.0,5.0,387.0,N,2.0,2.0,2,2,55,49
24-01004,75,2,1.0,0,1,0.0,2.0,1,1,4187.9,9480.0,16.0,11.0,161000.0,9.0,501.0,N,2.0,2.0,2,2,18,18
24-01004,25,1,4.0,0,1,0.0,N,1,2,4187.9,6970.0,9.0,10.0,78000.0,7.0,501.0,N,2.0,2.0,2,2,58,58
40-00200,10,1,N,0,9,1.0,3.0,1,1,90.7,N,N,3.0,N,N,363.0,N,1.0,2.0,2,2,99,90
29-01901,44,2,1.0,0,2,0.0,2.0,1,1,5434.8,9470.0,16.0,7.0,30000.0,5.0,423.0,N,2.0,2.0,2,2,233,248
38-00100,61,1,1.0,0,1,0.0,2.0,1,1,73.0,180.0,0.0,5.0,87600.0,8.0,501.0,N,2.0,2.0,2,2,32,32
30-00600,8,2,N,0,1,2.0,4.0,1,1,16.3,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,94,98
30-00600,34,2,1.0,0,1,0.0,2.0,1,2,16.3,7860.0,11.0,5.0,0.0,0.0,17.0,N,2.0,2.0,2,2,90,89
19-01700,32,2,1.0,1,1,3.0,5.0,1,1,3572.3,8680.0,14.0,9.0,1600.0,1.0,183.0,N,2.0,2.0,2,2,158,118
29-01901,78,2,1.0,0,2,0.0,2.0,1,1,5434.8,N,N,7.0,72700.0,8.0,501.0,N,2.0,2.0,2,2,66,66
51-01301,45,1,1.0,0,9,0.0,2.0,1,2,11162.8,9370.0,16.0,10.0,100000.0,8.0,501.0,N,2.0,2.0,2,2,105,105
29-01901,45,2,4.0,0,1,0.0,N,1,1,5434.8,4870.0,6.0,9.0,40000.0,6.0,302.0,N,2.0,2.0,2,2,64,65
32-00405,10,2,N,1,8,3.0,4.0,1,2,7990.5,N,N,3.0,N,N,78.0,N,2.0,2.0,2,2,87,112
38-00100,12,1,N,0,1,4.0,6.0,1,2,73.0,N,N,3.0,N,N,79.0,N,2.0,2.0,2,2,85,169
06-07502,88,1,1.0,0,1,0.0,3.0,1,1,33632.6,N,N,7.0,2740.0,1.0,501.0,N,2.0,2.0,2,2,72,87
17-03529,22,2,6.0,0,1,0.0,N,1,1,15097.5,7870.0,11.0,9.0,25000.0,4.0,198.0,N,2.0,2.0,2,2,161,161
30-00600,46,1,4.0,0,1,0.0,N,1,1,16.3,7790.0,10.0,9.0,20000.0,4.0,150.0,N,2.0,2.0,2,2,370,371
36-04010,69,2,3.0,0,2,0.0,N,1,1,50441.6,8180.0,12.0,7.0,25000.0,4.0,202.0,N,2.0,2.0,2,2,48,48
24-01004,57,1,1.0,0,1,1.0,4.0,1,1,4187.9,2970.0,4.0,11.0,554000.0,9.0,501.0,N,2.0,2.0,2,2,70,70
17-03529,21,1,6.0,0,2,0.0,N,1,2,15097.5,5680.0,6.0,5.0,0.0,0.0,0.0,N,2.0,2.0,2,2,30,30
19-01700,30,1,1.0,0,1,1.0,3.0,1,1,3572.3,6970.0,9.0,9.0,130000.0,9.0,501.0,N,2.0,2.0,2,2,71,80
38-00100,72,2,1.0,0,1,0.0,2.0,1,1,73.0,8270.0,12.0,9.0,25100.0,4.0,229.0,N,2.0,2.0,2,2,60,59
19-01700,20,1,6.0,1,1,1.0,4.0,1,1,3572.3,4972.0,6.0,7.0,1500.0,0.0,472.0,N,2.0,2.0,2,2,183,176
38-00100,2,1,N,0,1,1.0,2.0,1,1,73.0,N,N,N,N,N,76.0,N,N,N,2,2,130,216
17-03529,10,1,N,0,2,0.0,7.0,1,2,15097.5,N,N,3.0,N,N,93.0,N,2.0,2.0,2,2,318,162
24-01004,18,2,6.0,0,1,0.0,3.0,1,1,4187.9,5391.0,6.0,7.0,11200.0,2.0,501.0,N,2.0,2.0,2,2,62,57
08-00803,31,1,6.0,0,1,0.0,N,1,2,3393.2,3580.0,4.0,9.0,45000.0,6.0,341.0,N,2.0,2.0,2,2,112,111
38-00100,16,2,6.0,1,1,4.0,6.0,1,1,73.0,N,N,4.0,0.0,0.0,93.0,N,2.0,2.0,2,2,84,48
28-01100,57,2,1.0,0,1,0.0,4.0,1,1,2674.3,N,N,9.0,10800.0,3.0,501.0,N,1.0,1.0,2,2,103,103
06-08507,66,2,1.0,0,6,0.0,2.0,1,1,3305.1,1990.0,4.0,9.0,6000.0,2.0,90.0,N,2.0,2.0,2,2,238,238
30-00600,78,1,1.0,0,1,0.0,2.0,1,1,16.3,N,N,8.0,49000.0,7.0,481.0,N,2.0,2.0,2,1,24,24
26-02702,40,1,3.0,0,1,1.0,2.0,1,2,4817.2,8180.0,12.0,9.0,74000.0,8.0,501.0,N,2.0,1.0,2,2,65,66
26-02702,16,1,6.0,0,1,3.0,5.0,1,1,4817.2,N,N,4.0,0.0,0.0,333.0,N,2.0,2.0,2,2,109,112
24-01004,13,1,N,0,1,2.0,4.0,1,1,4187.9,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,55,53
38-00100,68,1,1.0,0,1,0.0,2.0,1,1,73.0,6870.0,9.0,9.0,72000.0,7.0,501.0,N,2.0,2.0,2,2,23,23
06-07502,30,2,1.0,0,6,2.0,4.0,1,1,33632.6,6670.0,8.0,9.0,140000.0,9.0,501.0,N,2.0,2.0,2,2,33,33
13-04600,72,1,1.0,4,1,0.0,2.0,1,1,3670.4,N,N,8.0,142800.0,9.0,501.0,N,2.0,2.0,2,2,23,23
51-01301,18,2,6.0,0,1,N,N,3,0,11162.8,N,N,7.0,0.0,0.0,N,N,2.0,2.0,2,2,20,0
30-00600,52,2,1.0,0,1,0.0,2.0,1,1,16.3,9170.0,15.0,10.0,55010.0,7.0,389.0,N,2.0,2.0,2,2,20,19
06-08507,17,1,6.0,0,6,2.0,4.0,1,1,3305.1,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,45,45
36-04010,46,2,5.0,0,2,0.0,2.0,1,2,50441.6,6180.0,7.0,9.0,65000.0,7.0,490.0,N,2.0,2.0,2,2,65,65
32-00405,12,1,N,4,1,0.0,4.0,1,1,7990.5,N,N,3.0,N,N,13.0,N,2.0,2.0,2,2,108,77
29-01901,47,2,4.0,0,2,0.0,3.0,1,1,5434.8,8170.0,12.0,5.0,10000.0,2.0,84.0,N,2.0,2.0,2,2,187,287
24-01004,24,1,6.0,0,2,N,N,3,0,4187.9,9190.0,15.0,9.0,37000.0,5.0,281.0,N,2.0,2.0,2,2,52,0
26-02702,19,1,6.0,0,1,N,N,3,0,4817.2,8680.0,14.0,7.0,38200.0,6.0,N,N,2.0,2.0,2,2,89,0
38-00100,22,1,6.0,0,3,0.0,5.0,1,1,73.0,7690.0,10.0,7.0,10600.0,2.0,501.0,N,2.0,2.0,2,2,109,9
32-00405,13,1,N,0,1,3.0,4.0,1,1,7990.5,N,N,3.0,N,N,165.0,N,2.0,2.0,2,2,35,35
51-01301,76,1,1.0,0,1,0.0,2.0,1,1,11162.8,8090.0,12.0,10.0,281700.0,9.0,501.0,N,2.0,2.0,2,2,56,55
40-00200,82,2,3.0,0,1,0.0,N,1,1,90.7,N,N,3.0,34800.0,6.0,278.0,N,2.0,2.0,2,2,9,10
38-00100,72,2,1.0,0,1,0.0,2.0,1,1,73.0,N,N,7.0,18300.0,3.0,498.0,N,2.0,2.0,2,2,47,46
06-07502,28,1,6.0,0,1,0.0,N,1,2,33632.6,7190.0,9.0,10.0,226000.0,9.0,501.0,N,2.0,2.0,2,2,52,52
26-02702,84,2,3.0,0,1,0.0,2.0,1,1,4817.2,N,N,7.0,9600.0,2.0,107.0,N,2.0,2.0,2,2,98,85
51-51255,30,2,6.0,0,1,0.0,N,1,2,11224.3,770.0,3.0,10.0,125000.0,9.0,501.0,N,2.0,2.0,2,2,70,70
01-01301,9,2,N,0,2,2.0,4.0,1,2,2731.2,N,N,3.0,N,N,63.0,N,2.0,2.0,2,2,273,272
38-00100,5,2,N,0,1,1.0,2.0,1,1,73.0,N,N,2.0,N,N,22.0,N,2.0,2.0,2,2,13,129
30-00600,54,2,1.0,0,1,0.0,2.0,1,1,16.3,8090.0,12.0,8.0,47900.0,7.0,501.0,N,2.0,2.0,2,2,170,146
24-01004,39,1,1.0,4,1,3.0,5.0,1,1,4187.9,9590.0,16.0,10.0,151000.0,9.0,501.0,N,2.0,2.0,2,2,56,56
30-00600,64,2,3.0,0,3,0.0,N,1,2,16.3,8590.0,14.0,6.0,11010.0,2.0,89.0,N,2.0,1.0,2,2,10,10
06-08507,54,2,1.0,0,1,1.0,4.0,1,1,3305.1,7380.0,10.0,10.0,571500.0,9.0,501.0,N,2.0,2.0,2,2,95,98
36-04010,31,1,6.0,0,2,0.0,4.0,1,1,50441.6,4971.0,6.0,7.0,700.0,1.0,183.0,N,2.0,2.0,2,2,96,78
19-01700,15,1,6.0,1,3,3.0,6.0,1,1,3572.3,N,N,3.0,0.0,0.0,116.0,N,2.0,2.0,2,2,85,166
51-01301,1,2,N,0,1,2.0,4.0,1,1,11162.8,N,N,N,N,N,501.0,N,N,N,2,2,47,46
30-00600,62,1,1.0,0,1,0.0,2.0,1,1,16.3,490.0,1.0,7.0,35000.0,6.0,454.0,N,2.0,2.0,2,2,28,11
06-07502,26,1,6.0,0,1,0.0,N,1,1,33632.6,6870.0,9.0,9.0,165000.0,9.0,501.0,N,2.0,2.0,2,2,112,107
13-04600,28,1,6.0,0,2,0.0,4.0,1,2,3670.4,8590.0,14.0,7.0,38000.0,6.0,319.0,N,2.0,2.0,2,2,252,274
06-08507,61,1,1.0,0,6,0.0,4.0,1,1,3305.1,4795.0,6.0,9.0,584000.0,9.0,501.0,N,2.0,2.0,2,2,57,55
08-00803,15,2,6.0,0,1,1.0,3.0,1,2,3393.2,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,78,104
40-00200,53,2,4.0,0,1,0.0,3.0,1,1,90.7,4880.0,6.0,5.0,40000.0,7.0,374.0,N,2.0,2.0,2,2,21,21
19-01700,40,2,1.0,0,1,1.0,3.0,1,1,3572.3,6870.0,9.0,7.0,94000.0,9.0,501.0,N,2.0,2.0,2,2,117,76
30-00600,17,1,6.0,0,1,7.0,9.0,1,1,16.3,8590.0,14.0,4.0,7600.0,2.0,43.0,N,2.0,2.0,2,2,124,124
17-03531,9,2,N,0,2,1.0,2.0,1,2,11171.6,N,N,3.0,N,N,133.0,N,2.0,2.0,2,2,114,67
08-00803,28,1,6.0,0,1,0.0,N,1,2,3393.2,7460.0,10.0,10.0,400.0,1.0,8.0,N,2.0,2.0,2,2,35,35
36-03710,68,1,3.0,2,2,0.0,N,1,2,52864.7,N,N,3.0,9200.0,2.0,75.0,N,2.0,1.0,1,1,44,44
06-07502,75,2,1.0,0,6,0.0,2.0,1,2,33632.6,N,N,4.0,39500.0,5.0,499.0,N,2.0,2.0,2,2,449,449
51-51255,38,2,6.0,4,1,1.0,2.0,1,2,11224.3,9680.0,17.0,7.0,10100.0,2.0,97.0,N,1.0,2.0,2,2,286,287
08-00803,82,2,1.0,0,1,0.0,2.0,1,1,3393.2,9160.0,15.0,12.0,68800.0,7.0,418.0,N,2.0,2.0,2,2,40,39
06-08507,17,1,6.0,0,1,3.0,5.0,1,1,3305.1,8470.0,13.0,4.0,1000.0,1.0,501.0,N,1.0,2.0,2,2,66,51
51-51255,77,2,6.0,0,1,0.0,N,1,2,11224.3,N,N,10.0,17900.0,3.0,140.0,N,2.0,1.0,2,2,158,158
17-03531,68,1,1.0,0,2,0.0,2.0,1,1,11171.6,N,N,4.0,33340.0,5.0,420.0,5.0,2.0,2.0,2,2,49,49
51-51255,14,1,N,0,1,3.0,5.0,1,1,11224.3,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,103,119
17-03531,80,2,3.0,0,2,0.0,2.0,1,1,11171.6,N,N,5.0,16900.0,3.0,107.0,N,1.0,1.0,1,2,64,64
19-01700,4,1,N,0,2,2.0,4.0,1,2,3572.3,N,N,1.0,N,N,43.0,N,N,N,2,2,113,147
51-01301,43,2,2.0,0,8,0.0,N,1,1,11162.8,9570.0,16.0,9.0,100000.0,8.0,501.0,N,2.0,2.0,2,2,59,46
40-00200,58,1,5.0,0,9,0.0,N,1,1,90.7,N,N,5.0,8400.0,2.0,64.0,N,2.0,1.0,2,1,16,16
51-01301,25,2,6.0,0,1,0.0,N,1,2,11162.8,8191.0,12.0,9.0,120000.0,8.0,501.0,N,2.0,2.0,2,2,47,47
06-08507,27,2,4.0,0,6,0.0,N,1,1,3305.1,N,N,8.0,0.0,0.0,0.0,N,2.0,2.0,2,2,118,94
38-00100,84,1,4.0,0,1,0.0,N,1,1,73.0,N,N,5.0,33260.0,5.0,288.0,N,2.0,1.0,2,2,30,31
28-01100,44,2,6.0,0,1,0.0,2.0,1,1,2674.3,9480.0,16.0,8.0,0.0,0.0,0.0,N,2.0,2.0,2,2,55,57
24-01004,45,2,1.0,0,1,1.0,3.0,1,1,4187.9,9170.0,15.0,11.0,200050.0,9.0,501.0,N,2.0,2.0,2,2,21,21
30-00600,20,2,6.0,0,1,1.0,3.0,1,1,16.3,9470.0,16.0,7.0,6500.0,1.0,458.0,N,2.0,2.0,2,2,79,48
30-00600,13,2,N,1,1,2.0,8.0,1,1,16.3,N,N,3.0,N,N,200.0,N,2.0,2.0,2,2,31,29
19-01700,82,2,3.0,0,1,0.0,N,1,2,3572.3,N,N,5.0,16600.0,3.0,131.0,N,2.0,2.0,2,2,99,98
19-01700,3,1,N,0,1,2.0,4.0,1,1,3572.3,N,N,1.0,N,N,282.0,N,N,N,2,2,107,117
38-00100,32,1,1.0,0,1,1.0,4.0,1,2,73.0,8980.0,15.0,9.0,0.0,0.0,62.0,N,2.0,2.0,2,2,39,29
51-51255,73,2,2.0,0,1,N,N,2,0,11224.3,N,N,8.0,9600.0,2.0,N,N,2.0,1.0,2,2,76,0
24-01004,2,2,N,0,1,2.0,4.0,1,1,4187.9,N,N,N,N,N,501.0,N,N,N,2,2,105,158
24-01004,57,2,1.0,0,1,1.0,3.0,1,1,4187.9,6970.0,9.0,9.0,240000.0,9.0,501.0,N,2.0,2.0,2,2,112,80
38-00100,72,2,1.0,0,1,0.0,2.0,1,1,73.0,N,N,3.0,11400.0,2.0,501.0,N,2.0,2.0,2,2,54,56
01-01301,84,2,3.0,0,2,0.0,N,1,2,2731.2,N,N,7.0,34800.0,6.0,289.0,N,2.0,1.0,2,2,53,53
40-00200,66,2,1.0,0,3,0.0,2.0,1,1,90.7,170.0,0.0,7.0,19000.0,4.0,501.0,N,2.0,2.0,2,2,37,37
17-03531,23,2,6.0,0,2,0.0,2.0,1,1,11171.6,6870.0,9.0,9.0,12000.0,2.0,501.0,N,2.0,2.0,2,2,139,141
36-04010,40,1,4.0,0,2,1.0,3.0,1,2,50441.6,8370.0,13.0,5.0,80000.0,8.0,501.0,N,2.0,2.0,2,2,119,119
06-08507,63,2,3.0,0,1,0.0,N,1,1,3305.1,7380.0,10.0,9.0,81100.0,8.0,501.0,N,1.0,1.0,2,2,48,48
08-00803,25,1,6.0,0,1,0.0,N,1,2,3393.2,7870.0,11.0,9.0,4000.0,1.0,33.0,N,2.0,2.0,2,2,86,86
26-02702,10,2,N,0,1,2.0,4.0,1,1,4817.2,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,61,80
29-01901,24,2,2.0,0,2,0.0,6.0,1,1,5434.8,N,N,7.0,0.0,0.0,263.0,N,2.0,2.0,2,2,201,166
24-01004,70,2,1.0,0,1,0.0,2.0,1,1,4187.9,N,N,10.0,24700.0,4.0,501.0,N,2.0,2.0,2,2,68,69
13-04600,18,2,6.0,0,6,N,N,3,0,3670.4,7670.0,10.0,5.0,1000.0,1.0,N,N,2.0,2.0,2,2,9,0
28-01100,43,2,5.0,0,2,0.0,3.0,1,1,2674.3,8470.0,13.0,7.0,35000.0,6.0,410.0,N,2.0,2.0,2,2,106,107
19-01700,36,1,1.0,0,1,2.0,4.0,1,1,3572.3,7270.0,10.0,11.0,422000.0,9.0,501.0,N,2.0,2.0,2,2,104,96
06-08507,54,1,1.0,0,6,0.0,2.0,1,2,3305.1,5593.0,6.0,7.0,85000.0,8.0,501.0,N,2.0,2.0,2,2,50,49
24-01004,36,2,1.0,0,1,1.0,3.0,1,1,4187.9,7860.0,11.0,9.0,32000.0,4.0,501.0,N,2.0,2.0,2,2,54,59
36-04010,21,2,6.0,0,2,2.0,5.0,1,2,50441.6,5391.0,6.0,7.0,3500.0,1.0,501.0,N,2.0,2.0,2,2,116,238
38-00100,20,2,6.0,0,5,0.0,6.0,1,2,73.0,8590.0,14.0,7.0,19500.0,3.0,229.0,N,2.0,2.0,2,2,33,33
36-03710,62,2,3.0,2,8,0.0,N,1,2,52864.7,N,N,9.0,9000.0,2.0,79.0,N,2.0,2.0,2,2,95,95
29-01901,43,2,6.0,0,2,1.0,2.0,1,2,5434.8,8090.0,12.0,5.0,1200.0,1.0,5.0,N,2.0,2.0,2,2,440,440
17-03531,76,1,4.0,0,2,0.0,N,1,2,11171.6,N,N,7.0,42100.0,6.0,365.0,N,2.0,2.0,2,2,38,39
29-01901,83,1,3.0,0,2,0.0,N,1,1,5434.8,N,N,3.0,22400.0,4.0,173.0,N,2.0,2.0,1,2,77,77
30-00600,8,2,N,0,3,3.0,4.0,1,2,16.3,N,N,3.0,N,N,6.0,N,2.0,2.0,2,2,19,24
30-00600,60,1,1.0,0,1,0.0,2.0,1,2,16.3,6170.0,7.0,7.0,60800.0,8.0,501.0,4.0,2.0,2.0,2,2,14,15
13-04600,18,2,6.0,0,2,0.0,5.0,1,1,3670.4,N,N,5.0,0.0,0.0,328.0,N,2.0,2.0,2,2,100,41
17-03529,52,2,6.0,0,2,N,N,3,0,15097.5,N,N,6.0,3200.0,1.0,24.0,N,2.0,1.0,2,2,17,0
28-01100,60,1,6.0,0,2,0.0,2.0,1,1,2674.3,N,N,7.0,9000.0,2.0,176.0,N,2.0,1.0,2,2,72,36
32-00405,69,2,4.0,3,8,0.0,5.0,1,1,7990.5,8660.0,14.0,5.0,26000.0,4.0,199.0,N,2.0,2.0,2,2,37,37
40-00200,8,1,N,0,1,2.0,4.0,1,1,90.7,N,N,3.0,N,N,38.0,N,2.0,2.0,2,2,345,287
28-01100,21,2,6.0,0,2,N,N,3,0,2674.3,8680.0,14.0,7.0,4500.0,2.0,N,N,2.0,2.0,2,2,52,0
24-01004,18,2,6.0,0,1,2.0,4.0,1,1,4187.9,8590.0,14.0,5.0,8400.0,2.0,501.0,N,2.0,2.0,2,2,100,94
28-01100,8,2,N,0,1,2.0,4.0,1,1,2674.3,N,N,3.0,N,N,165.0,N,2.0,2.0,2,2,61,64
06-08507,19,1,6.0,0,6,1.0,3.0,1,1,3305.1,N,N,4.0,0.0,0.0,475.0,N,2.0,2.0,2,2,57,60
36-03710,80,1,4.0,4,8,0.0,N,1,2,52864.7,N,N,9.0,20800.0,4.0,162.0,N,2.0,1.0,1,2,651,651
32-00405,20,2,6.0,0,6,N,N,2,0,7990.5,4971.0,6.0,7.0,0.0,0.0,N,N,2.0,2.0,2,2,161,0
17-03531,66,2,1.0,0,2,0.0,2.0,1,1,11171.6,8290.0,12.0,4.0,60000.0,7.0,501.0,N,2.0,2.0,2,2,68,68
36-04010,1,2,N,4,1,2.0,4.0,1,2,50441.6,N,N,N,N,N,289.0,N,N,N,2,2,45,42
24-01004,8,2,N,0,1,2.0,4.0,1,1,4187.9,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,51,50
17-03531,68,2,3.0,0,2,0.0,3.0,1,1,11171.6,N,N,8.0,15000.0,3.0,251.0,N,2.0,2.0,2,2,131,157
36-04010,76,2,6.0,0,2,0.0,N,1,1,50441.6,N,N,8.0,3000.0,1.0,22.0,N,1.0,1.0,2,2,86,85
36-03710,59,2,6.0,4,8,3.0,4.0,1,2,52864.7,5790.0,6.0,7.0,0.0,0.0,0.0,N,2.0,2.0,2,2,117,117
32-00405,28,2,1.0,1,1,2.0,5.0,1,2,7990.5,8680.0,14.0,4.0,26000.0,4.0,118.0,N,2.0,2.0,2,2,220,171
30-00600,78,2,1.0,0,1,0.0,2.0,1,1,16.3,N,N,9.0,31800.0,5.0,501.0,N,2.0,2.0,2,2,26,24
36-04010,61,1,4.0,0,2,0.0,9.0,1,1,50441.6,770.0,3.0,6.0,45000.0,6.0,501.0,N,2.0,2.0,2,2,91,91
29-01901,39,1,4.0,0,2,0.0,N,1,1,5434.8,1070.0,4.0,7.0,28000.0,5.0,138.0,N,2.0,2.0,2,2,237,237
30-00600,30,1,6.0,0,1,0.0,3.0,1,2,16.3,770.0,3.0,8.0,32000.0,5.0,462.0,N,2.0,2.0,2,2,33,53
30-00600,88,2,3.0,0,1,0.0,3.0,1,1,16.3,N,N,7.0,6500.0,1.0,220.0,N,1.0,1.0,1,1,163,252
24-01004,88,1,1.0,0,1,0.0,2.0,1,1,4187.9,N,N,12.0,158900.0,9.0,501.0,N,2.0,1.0,2,2,74,74
36-03710,37,1,6.0,0,2,N,N,2,0,52864.7,N,N,5.0,0.0,0.0,N,N,2.0,2.0,2,2,65,0
24-01004,79,2,3.0,0,1,0.0,N,1,1,4187.9,8191.0,12.0,12.0,100800.0,8.0,501.0,N,2.0,2.0,2,2,51,50
08-00803,25,1,6.0,0,1,0.0,N,1,2,3393.2,4971.0,6.0,9.0,30000.0,4.0,226.0,N,2.0,2.0,2,2,61,62
08-00803,72,2,1.0,0,1,0.0,2.0,1,1,3393.2,N,N,10.0,15800.0,3.0,501.0,N,2.0,2.0,1,2,74,74
01-01301,60,1,1.0,0,2,0.0,2.0,1,1,2731.2,6170.0,7.0,5.0,21500.0,4.0,232.0,N,2.0,2.0,2,2,49,48
08-00803,65,2,1.0,0,1,0.0,3.0,1,1,3393.2,N,N,9.0,9200.0,2.0,501.0,N,2.0,2.0,2,2,42,42
28-01100,73,2,1.0,0,2,0.0,3.0,1,1,2674.3,N,N,5.0,15300.0,4.0,230.0,N,2.0,2.0,2,1,35,35
40-00200,17,1,6.0,0,3,0.0,7.0,1,1,90.7,5391.0,6.0,4.0,500.0,1.0,5.0,N,2.0,2.0,2,2,28,11
36-04010,71,2,1.0,0,2,0.0,3.0,1,1,50441.6,N,N,6.0,0.0,0.0,254.0,N,2.0,2.0,2,2,48,48
17-03529,49,1,1.0,0,6,2.0,4.0,1,2,15097.5,N,N,4.0,0.0,0.0,0.0,N,2.0,2.0,2,2,88,88
30-00600,78,2,3.0,0,1,0.0,N,1,1,16.3,N,N,3.0,14200.0,3.0,111.0,N,1.0,1.0,2,2,70,71
51-01301,31,1,6.0,0,1,0.0,N,1,2,11162.8,8680.0,14.0,7.0,27200.0,4.0,200.0,N,2.0,2.0,2,2,130,130
29-01901,66,1,5.0,0,2,N,N,2,0,5434.8,N,N,4.0,22400.0,4.0,N,N,1.0,1.0,2,1,17,0
06-08507,15,1,6.0,0,6,2.0,4.0,1,2,3305.1,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,107,103
38-00100,84,2,3.0,0,1,0.0,N,1,1,73.0,N,N,5.0,28100.0,4.0,238.0,N,1.0,2.0,2,2,521,521
38-00100,14,1,N,0,3,5.0,7.0,1,2,73.0,N,N,3.0,N,N,193.0,N,1.0,2.0,2,2,95,98
13-04600,15,2,6.0,0,2,N,N,2,0,3670.4,N,N,4.0,0.0,0.0,N,N,2.0,2.0,2,2,46,0
28-01100,63,2,1.0,0,2,0.0,2.0,1,1,2674.3,8170.0,12.0,7.0,47300.0,7.0,501.0,N,2.0,2.0,2,2,31,31
19-01700,30,2,1.0,0,1,1.0,3.0,1,1,3572.3,6890.0,9.0,9.0,62000.0,8.0,501.0,N,2.0,2.0,2,2,63,66
51-01301,23,1,6.0,0,1,0.0,N,1,2,11162.8,7270.0,10.0,9.0,90000.0,8.0,501.0,N,2.0,2.0,2,2,126,126
28-01100,30,1,3.0,0,2,2.0,3.0,1,2,2674.3,9920.0,18.0,7.0,9300.0,2.0,24.0,N,1.0,1.0,1,1,76,76
24-01004,24,1,6.0,0,1,0.0,N,1,2,4187.9,7870.0,11.0,9.0,27600.0,4.0,214.0,N,2.0,2.0,2,2,103,103
32-00405,38,1,1.0,1,1,1.0,4.0,1,1,7990.5,2270.0,4.0,3.0,87000.0,8.0,353.0,N,2.0,2.0,2,2,46,45
30-00600,70,2,3.0,0,3,0.0,N,1,2,16.3,7490.0,10.0,5.0,25800.0,5.0,215.0,N,2.0,2.0,2,2,78,77
38-00100,7,2,N,0,2,2.0,3.0,1,2,73.0,N,N,3.0,N,N,153.0,N,2.0,2.0,2,2,39,57
51-51255,23,2,6.0,0,2,0.0,N,1,2,11224.3,8680.0,14.0,6.0,8000.0,2.0,68.0,N,2.0,2.0,2,2,200,233
51-51255,28,2,6.0,0,1,0.0,N,1,2,11224.3,7970.0,12.0,11.0,84000.0,8.0,501.0,N,2.0,2.0,2,2,53,56
29-01901,57,1,1.0,0,2,0.0,3.0,1,2,5434.8,9380.0,16.0,5.0,19000.0,4.0,228.0,N,2.0,2.0,2,2,251,252
06-08507,42,2,1.0,0,6,2.0,4.0,1,1,3305.1,N,N,10.0,0.0,0.0,501.0,N,2.0,2.0,2,2,58,68
32-00405,19,1,6.0,4,9,0.0,3.0,1,1,7990.5,770.0,3.0,7.0,3500.0,1.0,114.0,N,2.0,2.0,2,2,185,93
06-07502,36,2,6.0,0,1,0.0,N,1,2,33632.6,7380.0,10.0,9.0,160000.0,9.0,501.0,N,2.0,2.0,2,2,44,43
